seed,size,mode,policy,success,generationMs,entries,intersections,candidateCount,candidateLengths,solverAttempts,timeoutChecks,viableTemplates,totalTemplates,validationErrors,qualityErrors,failureReason
"16","9","ar_to_en","approved-only","false","3992.2851670000236","0","0","2272","{""2"":15,""3"":182,""4"":392,""5"":398,""6"":408,""7"":456,""8"":220,""9"":201}","24","71","24","24","[]","[]","solver_deadline_observed_root_cause_unestablished"
"16","11","en_to_ar","approved-only","false","1804.5420000000158","0","0","2000","{""2"":80,""3"":280,""4"":281,""5"":281,""6"":281,""7"":281,""8"":280,""9"":154,""10"":49,""11"":33}","2","73","6","6","[]","[]","solver_deadline_observed_root_cause_unestablished"
"16","11","ar_to_en","approved-only","true","4001.83262500001","44","88","2426","{""2"":15,""3"":182,""4"":392,""5"":398,""6"":408,""7"":456,""8"":220,""9"":201,""10"":75,""11"":79}","50","50","24","24","[]","[]",""
"16","13","en_to_ar","approved-only","true","79.89495799998986","81","119","2000","{""2"":80,""3"":272,""4"":273,""5"":273,""6"":273,""7"":273,""8"":272,""9"":167,""10"":51,""11"":34,""12"":25,""13"":7}","1","0","6","6","[]","[]",""
"16","13","ar_to_en","approved-only","false","4515.42637500001","0","0","2477","{""2"":15,""3"":182,""4"":392,""5"":398,""6"":408,""7"":456,""8"":220,""9"":201,""10"":75,""11"":79,""12"":18,""13"":33}","130","42","24","24","[]","[]","solver_deadline_observed_root_cause_unestablished"
"17","7","en_to_ar","approved-only","true","3.5667909999901894","26","35","2000","{""2"":76,""3"":385,""4"":385,""5"":385,""6"":385,""7"":384}","1","0","6","6","[]","[]",""
"17","7","ar_to_en","approved-only","true","30.883124999993015","22","41","1851","{""2"":15,""3"":182,""4"":392,""5"":398,""6"":408,""7"":456}","1","0","24","24","[]","[]",""
"17","9","en_to_ar","approved-only","true","10.074041999992914","42","57","2000","{""2"":80,""3"":307,""4"":307,""5"":307,""6"":307,""7"":306,""8"":262,""9"":124}","1","0","6","6","[]","[]",""
"17","9","ar_to_en","approved-only","true","776.8978749999951","32","64","2272","{""2"":15,""3"":182,""4"":392,""5"":398,""6"":408,""7"":456,""8"":220,""9"":201}","5","10","24","24","[]","[]",""
"17","11","en_to_ar","approved-only","true","231.2331670000276","59","85","2000","{""2"":80,""3"":280,""4"":281,""5"":281,""6"":281,""7"":281,""8"":280,""9"":154,""10"":49,""11"":33}","1","0","6","6","[]","[]",""
"17","11","ar_to_en","approved-only","false","4502.640958000004","0","0","2426","{""2"":15,""3"":182,""4"":392,""5"":398,""6"":408,""7"":456,""8"":220,""9"":201,""10"":75,""11"":79}","43","64","24","24","[]","[]","solver_deadline_observed_root_cause_unestablished"
"17","13","en_to_ar","approved-only","false","1807.1788750000123","0","0","2000","{""2"":80,""3"":272,""4"":273,""5"":273,""6"":273,""7"":273,""8"":272,""9"":167,""10"":51,""11"":34,""12"":25,""13"":7}","2","59","6","6","[]","[]","solver_deadline_observed_root_cause_unestablished"
"17","13","ar_to_en","approved-only","false","4517.760750000016","0","0","2477","{""2"":15,""3"":182,""4"":392,""5"":398,""6"":408,""7"":456,""8"":220,""9"":201,""10"":75,""11"":79,""12"":18,""13"":33}","136","44","24","24","[]","[]","solver_deadline_observed_root_cause_unestablished"
"18","7","en_to_ar","approved-only","true","5.4390000000130385","26","36","2000","{""2"":76,""3"":385,""4"":385,""5"":385,""6"":385,""7"":384}","1","0","6","6","[]","[]",""
"18","7","ar_to_en","approved-only","true","24.762083999987226","22","41","1851","{""2"":15,""3"":182,""4"":392,""5"":398,""6"":408,""7"":456}","1","0","24","24","[]","[]",""
"18","9","en_to_ar","approved-only","true","8.882875000010245","42","57","2000","{""2"":80,""3"":307,""4"":307,""5"":307,""6"":307,""7"":306,""8"":262,""9"":124}","1","0","6","6","[]","[]",""
"18","9","ar_to_en","approved-only","true","579.0185829999973","32","64","2272","{""2"":15,""3"":182,""4"":392,""5"":398,""6"":408,""7"":456,""8"":220,""9"":201}","4","9","24","24","[]","[]",""
"18","11","en_to_ar","approved-only","false","1803.9753329999803","0","0","2000","{""2"":80,""3"":280,""4"":281,""5"":281,""6"":281,""7"":281,""8"":280,""9"":154,""10"":49,""11"":33}","2","51","6","6","[]","[]","solver_deadline_observed_root_cause_unestablished"
"18","11","ar_to_en","approved-only","false","4504.991582999995","0","0","2426","{""2"":15,""3"":182,""4"":392,""5"":398,""6"":408,""7"":456,""8"":220,""9"":201,""10"":75,""11"":79}","43","64","24","24","[]","[]","solver_deadline_observed_root_cause_unestablished"
"18","13","en_to_ar","approved-only","true","1065.7465410000004","80","120","2000","{""2"":80,""3"":272,""4"":273,""5"":273,""6"":273,""7"":273,""8"":272,""9"":167,""10"":51,""11"":34,""12"":25,""13"":7}","2","20","6","6","[]","[]",""
"18","13","ar_to_en","approved-only","false","4515.096208000003","0","0","2477","{""2"":15,""3"":182,""4"":392,""5"":398,""6"":408,""7"":456,""8"":220,""9"":201,""10"":75,""11"":79,""12"":18,""13"":33}","117","45","24","24","[]","[]","solver_deadline_observed_root_cause_unestablished"
"19","7","en_to_ar","approved-only","true","3.1845420000026934","26","35","2000","{""2"":76,""3"":385,""4"":385,""5"":385,""6"":385,""7"":384}","1","0","6","6","[]","[]",""
"19","7","ar_to_en","approved-only","true","17.449374999996508","22","41","1851","{""2"":15,""3"":182,""4"":392,""5"":398,""6"":408,""7"":456}","1","0","24","24","[]","[]",""
"19","9","en_to_ar","approved-only","true","859.5263340000238","42","57","2000","{""2"":80,""3"":307,""4"":307,""5"":307,""6"":307,""7"":306,""8"":262,""9"":124}","2","30","6","6","[]","[]",""
"19","9","ar_to_en","approved-only","true","1348.6157919999969","32","64","2272","{""2"":15,""3"":182,""4"":392,""5"":398,""6"":408,""7"":456,""8"":220,""9"":201}","9","25","24","24","[]","[]",""
"19","11","en_to_ar","approved-only","true","12.19587500000489","59","85","2000","{""2"":80,""3"":280,""4"":281,""5"":281,""6"":281,""7"":281,""8"":280,""9"":154,""10"":49,""11"":33}","1","0","6","6","[]","[]",""
"19","11","ar_to_en","approved-only","false","4503.696166999987","0","0","2426","{""2"":15,""3"":182,""4"":392,""5"":398,""6"":408,""7"":456,""8"":220,""9"":201,""10"":75,""11"":79}","50","51","24","24","[]","[]","solver_deadline_observed_root_cause_unestablished"
"19","13","en_to_ar","approved-only","true","222.23574999999255","76","120","2000","{""2"":80,""3"":272,""4"":273,""5"":273,""6"":273,""7"":273,""8"":272,""9"":167,""10"":51,""11"":34,""12"":25,""13"":7}","21","0","6","6","[]","[]",""
"19","13","ar_to_en","approved-only","false","4516.358750000014","0","0","2477","{""2"":15,""3"":182,""4"":392,""5"":398,""6"":408,""7"":456,""8"":220,""9"":201,""10"":75,""11"":79,""12"":18,""13"":33}","141","40","24","24","[]","[]","solver_deadline_observed_root_cause_unestablished"
"20","7","en_to_ar","approved-only","true","2.5218750000058208","26","36","2000","{""2"":76,""3"":385,""4"":385,""5"":385,""6"":385,""7"":384}","1","0","6","6","[]","[]",""
"20","7","ar_to_en","approved-only","true","17.727707999991253","22","41","1851","{""2"":15,""3"":182,""4"":392,""5"":398,""6"":408,""7"":456}","1","0","24","24","[]","[]",""
"20","9","en_to_ar","approved-only","false","1702.7671669999836","0","0","2000","{""2"":80,""3"":307,""4"":307,""5"":307,""6"":307,""7"":306,""8"":262,""9"":124}","2","31","6","6","[]","[]","solver_deadline_observed_root_cause_unestablished"
"20","9","ar_to_en","approved-only","false","3992.029916999978","0","0","2272","{""2"":15,""3"":182,""4"":392,""5"":398,""6"":408,""7"":456,""8"":220,""9"":201}","24","66","24","24","[]","[]","solver_deadline_observed_root_cause_unestablished"
"20","11","en_to_ar","approved-only","true","13.590125000016997","60","85","2000","{""2"":80,""3"":280,""4"":281,""5"":281,""6"":281,""7"":281,""8"":280,""9"":154,""10"":49,""11"":33}","1","0","6","6","[]","[]",""
"20","11","ar_to_en","approved-only","false","4504.310458000022","0","0","2426","{""2"":15,""3"":182,""4"":392,""5"":398,""6"":408,""7"":456,""8"":220,""9"":201,""10"":75,""11"":79}","55","70","24","24","[]","[]","solver_deadline_observed_root_cause_unestablished"
"20","13","en_to_ar","approved-only","false","1806.4169999999867","0","0","2000","{""2"":80,""3"":272,""4"":273,""5"":273,""6"":273,""7"":273,""8"":272,""9"":167,""10"":51,""11"":34,""12"":25,""13"":7}","2","29","6","6","[]","[]","solver_deadline_observed_root_cause_unestablished"
"20","13","ar_to_en","approved-only","false","4457.063166999986","0","0","2477","{""2"":15,""3"":182,""4"":392,""5"":398,""6"":408,""7"":456,""8"":220,""9"":201,""10"":75,""11"":79,""12"":18,""13"":33}","149","38","24","24","[]","[]","solver_deadline_observed_root_cause_unestablished"
"21","7","en_to_ar","approved-only","true","3.1714999999967404","24","36","2000","{""2"":76,""3"":385,""4"":385,""5"":385,""6"":385,""7"":384}","1","0","6","6","[]","[]",""
"21","7","ar_to_en","approved-only","true","8.638291999988724","22","41","1851","{""2"":15,""3"":182,""4"":392,""5"":398,""6"":408,""7"":456}","1","0","24","24","[]","[]",""
"21","9","en_to_ar","approved-only","true","6.226957999984734","42","57","2000","{""2"":80,""3"":307,""4"":307,""5"":307,""6"":307,""7"":306,""8"":262,""9"":124}","1","0","6","6","[]","[]",""
"21","9","ar_to_en","approved-only","true","588.7273750000168","32","64","2272","{""2"":15,""3"":182,""4"":392,""5"":398,""6"":408,""7"":456,""8"":220,""9"":201}","4","8","24","24","[]","[]",""
"21","11","en_to_ar","approved-only","false","1803.625624999986","0","0","2000","{""2"":80,""3"":280,""4"":281,""5"":281,""6"":281,""7"":281,""8"":280,""9"":154,""10"":49,""11"":33}","2","55","6","6","[]","[]","solver_deadline_observed_root_cause_unestablished"
"21","11","ar_to_en","approved-only","false","4505.345750000037","0","0","2426","{""2"":15,""3"":182,""4"":392,""5"":398,""6"":408,""7"":456,""8"":220,""9"":201,""10"":75,""11"":79}","53","62","24","24","[]","[]","solver_deadline_observed_root_cause_unestablished"
"21","13","en_to_ar","approved-only","true","77.65816599997925","84","120","2000","{""2"":80,""3"":272,""4"":273,""5"":273,""6"":273,""7"":273,""8"":272,""9"":167,""10"":51,""11"":34,""12"":25,""13"":7}","1","0","6","6","[]","[]",""
"21","13","ar_to_en","approved-only","false","4516.284000000043","0","0","2477","{""2"":15,""3"":182,""4"":392,""5"":398,""6"":408,""7"":456,""8"":220,""9"":201,""10"":75,""11"":79,""12"":18,""13"":33}","120","43","24","24","[]","[]","solver_deadline_observed_root_cause_unestablished"
"22","7","en_to_ar","approved-only","true","902.8564579999656","25","35","2000","{""2"":76,""3"":385,""4"":385,""5"":385,""6"":385,""7"":384}","3","36","6","6","[]","[]",""
"22","7","ar_to_en","approved-only","true","9.881750000000466","22","41","1851","{""2"":15,""3"":182,""4"":392,""5"":398,""6"":408,""7"":456}","1","0","24","24","[]","[]",""
"22","9","en_to_ar","approved-only","true","858.2390410000226","43","57","2000","{""2"":80,""3"":307,""4"":307,""5"":307,""6"":307,""7"":306,""8"":262,""9"":124}","2","19","6","6","[]","[]",""
"22","9","ar_to_en","approved-only","true","566.8852089999709","32","64","2272","{""2"":15,""3"":182,""4"":392,""5"":398,""6"":408,""7"":456,""8"":220,""9"":201}","4","8","24","24","[]","[]",""
"22","11","en_to_ar","approved-only","true","1472.7420830000192","60","85","2000","{""2"":80,""3"":280,""4"":281,""5"":281,""6"":281,""7"":281,""8"":280,""9"":154,""10"":49,""11"":33}","2","27","6","6","[]","[]",""
"22","11","ar_to_en","approved-only","false","4502.931624999968","0","0","2426","{""2"":15,""3"":182,""4"":392,""5"":398,""6"":408,""7"":456,""8"":220,""9"":201,""10"":75,""11"":79}","40","63","24","24","[]","[]","solver_deadline_observed_root_cause_unestablished"
"22","13","en_to_ar","approved-only","false","1807.3690419999766","0","0","2000","{""2"":80,""3"":272,""4"":273,""5"":273,""6"":273,""7"":273,""8"":272,""9"":167,""10"":51,""11"":34,""12"":25,""13"":7}","2","66","6","6","[]","[]","solver_deadline_observed_root_cause_unestablished"
"22","13","ar_to_en","approved-only","false","4516.172290999966","0","0","2477","{""2"":15,""3"":182,""4"":392,""5"":398,""6"":408,""7"":456,""8"":220,""9"":201,""10"":75,""11"":79,""12"":18,""13"":33}","140","42","24","24","[]","[]","solver_deadline_observed_root_cause_unestablished"
"23","7","en_to_ar","approved-only","true","2.762749999994412","26","36","2000","{""2"":76,""3"":385,""4"":385,""5"":385,""6"":385,""7"":384}","1","0","6","6","[]","[]",""
"23","7","ar_to_en","approved-only","true","6.928917000012007","22","41","1851","{""2"":15,""3"":182,""4"":392,""5"":398,""6"":408,""7"":456}","1","0","24","24","[]","[]",""
"23","9","en_to_ar","approved-only","true","6.3977080000331625","43","59","2000","{""2"":80,""3"":307,""4"":307,""5"":307,""6"":307,""7"":306,""8"":262,""9"":124}","1","0","6","6","[]","[]",""
"23","9","ar_to_en","approved-only","true","1015.3510840000235","32","64","2272","{""2"":15,""3"":182,""4"":392,""5"":398,""6"":408,""7"":456,""8"":220,""9"":201}","7","17","24","24","[]","[]",""
"23","11","en_to_ar","approved-only","true","71.43929200002458","60","85","2000","{""2"":80,""3"":280,""4"":281,""5"":281,""6"":281,""7"":281,""8"":280,""9"":154,""10"":49,""11"":33}","1","0","6","6","[]","[]",""
"23","11","ar_to_en","approved-only","false","4501.622208999994","0","0","2426","{""2"":15,""3"":182,""4"":392,""5"":398,""6"":408,""7"":456,""8"":220,""9"":201,""10"":75,""11"":79}","49","63","24","24","[]","[]","solver_deadline_observed_root_cause_unestablished"
"23","13","en_to_ar","approved-only","true","72.87179200001992","80","120","2000","{""2"":80,""3"":272,""4"":273,""5"":273,""6"":273,""7"":273,""8"":272,""9"":167,""10"":51,""11"":34,""12"":25,""13"":7}","1","0","6","6","[]","[]",""
"23","13","ar_to_en","approved-only","false","4463.750333000033","0","0","2477","{""2"":15,""3"":182,""4"":392,""5"":398,""6"":408,""7"":456,""8"":220,""9"":201,""10"":75,""11"":79,""12"":18,""13"":33}","163","40","24","24","[]","[]","solver_deadline_observed_root_cause_unestablished"
"24","7","en_to_ar","approved-only","true","2.621584000007715","26","36","2000","{""2"":76,""3"":385,""4"":385,""5"":385,""6"":385,""7"":384}","1","0","6","6","[]","[]",""
"24","7","ar_to_en","approved-only","true","4.531166999950074","22","41","1851","{""2"":15,""3"":182,""4"":392,""5"":398,""6"":408,""7"":456}","1","0","24","24","[]","[]",""
"24","9","en_to_ar","approved-only","true","8.717540999990888","42","57","2000","{""2"":80,""3"":307,""4"":307,""5"":307,""6"":307,""7"":306,""8"":262,""9"":124}","1","0","6","6","[]","[]",""
"24","9","ar_to_en","approved-only","true","793.5102500000503","32","64","2272","{""2"":15,""3"":182,""4"":392,""5"":398,""6"":408,""7"":456,""8"":220,""9"":201}","5","13","24","24","[]","[]",""
"24","11","en_to_ar","approved-only","true","1012.3160410000128","58","85","2000","{""2"":80,""3"":280,""4"":281,""5"":281,""6"":281,""7"":281,""8"":280,""9"":154,""10"":49,""11"":33}","2","35","6","6","[]","[]",""
"24","11","ar_to_en","approved-only","true","3111.392790999962","44","88","2426","{""2"":15,""3"":182,""4"":392,""5"":398,""6"":408,""7"":456,""8"":220,""9"":201,""10"":75,""11"":79}","36","30","24","24","[]","[]",""
"24","13","en_to_ar","approved-only","false","1805.875584000023","0","0","2000","{""2"":80,""3"":272,""4"":273,""5"":273,""6"":273,""7"":273,""8"":272,""9"":167,""10"":51,""11"":34,""12"":25,""13"":7}","2","36","6","6","[]","[]","solver_deadline_observed_root_cause_unestablished"
"24","13","ar_to_en","approved-only","false","4494.335250000004","0","0","2477","{""2"":15,""3"":182,""4"":392,""5"":398,""6"":408,""7"":456,""8"":220,""9"":201,""10"":75,""11"":79,""12"":18,""13"":33}","163","39","24","24","[]","[]","solver_deadline_observed_root_cause_unestablished"
"25","7","en_to_ar","approved-only","true","3.0926250000484288","26","36","2000","{""2"":76,""3"":385,""4"":385,""5"":385,""6"":385,""7"":384}","1","0","6","6","[]","[]",""
"25","7","ar_to_en","approved-only","true","135.64233299996704","22","41","1851","{""2"":15,""3"":182,""4"":392,""5"":398,""6"":408,""7"":456}","2","5","24","24","[]","[]",""
"25","9","en_to_ar","approved-only","true","7.013332999951672","42","57","2000","{""2"":80,""3"":307,""4"":307,""5"":307,""6"":307,""7"":306,""8"":262,""9"":124}","1","0","6","6","[]","[]",""
"25","9","ar_to_en","approved-only","false","3991.578792000015","0","0","2272","{""2"":15,""3"":182,""4"":392,""5"":398,""6"":408,""7"":456,""8"":220,""9"":201}","24","63","24","24","[]","[]","solver_deadline_observed_root_cause_unestablished"
"25","11","en_to_ar","approved-only","true","20.95562500000233","62","87","2000","{""2"":80,""3"":280,""4"":281,""5"":281,""6"":281,""7"":281,""8"":280,""9"":154,""10"":49,""11"":33}","1","0","6","6","[]","[]",""
"25","11","ar_to_en","approved-only","false","4501.971791999997","0","0","2426","{""2"":15,""3"":182,""4"":392,""5"":398,""6"":408,""7"":456,""8"":220,""9"":201,""10"":75,""11"":79}","61","54","24","24","[]","[]","solver_deadline_observed_root_cause_unestablished"
"25","13","en_to_ar","approved-only","true","61.39449999999488","84","120","2000","{""2"":80,""3"":272,""4"":273,""5"":273,""6"":273,""7"":273,""8"":272,""9"":167,""10"":51,""11"":34,""12"":25,""13"":7}","1","0","6","6","[]","[]",""
"25","13","ar_to_en","approved-only","false","4514.386832999997","0","0","2477","{""2"":15,""3"":182,""4"":392,""5"":398,""6"":408,""7"":456,""8"":220,""9"":201,""10"":75,""11"":79,""12"":18,""13"":33}","146","44","24","24","[]","[]","solver_deadline_observed_root_cause_unestablished"
"26","7","en_to_ar","approved-only","true","3.922707999998238","25","35","2000","{""2"":76,""3"":385,""4"":385,""5"":385,""6"":385,""7"":384}","1","0","6","6","[]","[]",""
"26","7","ar_to_en","approved-only","true","13.433082999952603","22","41","1851","{""2"":15,""3"":182,""4"":392,""5"":398,""6"":408,""7"":456}","1","0","24","24","[]","[]",""
"26","9","en_to_ar","approved-only","true","7.187541000021156","40","59","2000","{""2"":80,""3"":307,""4"":307,""5"":307,""6"":307,""7"":306,""8"":262,""9"":124}","1","0","6","6","[]","[]",""
"26","9","ar_to_en","approved-only","true","1087.5692089999793","32","64","2272","{""2"":15,""3"":182,""4"":392,""5"":398,""6"":408,""7"":456,""8"":220,""9"":201}","7","17","24","24","[]","[]",""
"26","11","en_to_ar","approved-only","false","1803.897209000017","0","0","2000","{""2"":80,""3"":280,""4"":281,""5"":281,""6"":281,""7"":281,""8"":280,""9"":154,""10"":49,""11"":33}","2","40","6","6","[]","[]","solver_deadline_observed_root_cause_unestablished"
"26","11","ar_to_en","approved-only","false","4501.92870800005","0","0","2426","{""2"":15,""3"":182,""4"":392,""5"":398,""6"":408,""7"":456,""8"":220,""9"":201,""10"":75,""11"":79}","44","64","24","24","[]","[]","solver_deadline_observed_root_cause_unestablished"
"26","13","en_to_ar","approved-only","true","1238.2691670000204","78","119","2000","{""2"":80,""3"":272,""4"":273,""5"":273,""6"":273,""7"":273,""8"":272,""9"":167,""10"":51,""11"":34,""12"":25,""13"":7}","2","36","6","6","[]","[]",""
"26","13","ar_to_en","approved-only","false","4512.012500000012","0","0","2477","{""2"":15,""3"":182,""4"":392,""5"":398,""6"":408,""7"":456,""8"":220,""9"":201,""10"":75,""11"":79,""12"":18,""13"":33}","150","43","24","24","[]","[]","solver_deadline_observed_root_cause_unestablished"
"27","7","en_to_ar","approved-only","true","4.209917000029236","24","37","2000","{""2"":76,""3"":385,""4"":385,""5"":385,""6"":385,""7"":384}","1","0","6","6","[]","[]",""
"27","7","ar_to_en","approved-only","true","17.385750000015832","22","41","1851","{""2"":15,""3"":182,""4"":392,""5"":398,""6"":408,""7"":456}","1","0","24","24","[]","[]",""
"27","9","en_to_ar","approved-only","true","12.428582999971695","42","57","2000","{""2"":80,""3"":307,""4"":307,""5"":307,""6"":307,""7"":306,""8"":262,""9"":124}","1","0","6","6","[]","[]",""
"27","9","ar_to_en","approved-only","true","679.1247910000384","32","64","2272","{""2"":15,""3"":182,""4"":392,""5"":398,""6"":408,""7"":456,""8"":220,""9"":201}","5","9","24","24","[]","[]",""
"27","11","en_to_ar","approved-only","true","23.184874999977183","62","86","2000","{""2"":80,""3"":280,""4"":281,""5"":281,""6"":281,""7"":281,""8"":280,""9"":154,""10"":49,""11"":33}","1","0","6","6","[]","[]",""
"27","11","ar_to_en","approved-only","false","4503.145875000046","0","0","2426","{""2"":15,""3"":182,""4"":392,""5"":398,""6"":408,""7"":456,""8"":220,""9"":201,""10"":75,""11"":79}","54","66","24","24","[]","[]","solver_deadline_observed_root_cause_unestablished"
"27","13","en_to_ar","approved-only","true","57.49433299998054","82","119","2000","{""2"":80,""3"":272,""4"":273,""5"":273,""6"":273,""7"":273,""8"":272,""9"":167,""10"":51,""11"":34,""12"":25,""13"":7}","1","0","6","6","[]","[]",""
"27","13","ar_to_en","approved-only","false","4513.824416999996","0","0","2477","{""2"":15,""3"":182,""4"":392,""5"":398,""6"":408,""7"":456,""8"":220,""9"":201,""10"":75,""11"":79,""12"":18,""13"":33}","164","44","24","24","[]","[]","solver_deadline_observed_root_cause_unestablished"
"28","7","en_to_ar","approved-only","true","3.2196250000270084","25","37","2000","{""2"":76,""3"":385,""4"":385,""5"":385,""6"":385,""7"":384}","1","0","6","6","[]","[]",""
"28","7","ar_to_en","approved-only","false","3002.3242080000346","0","0","1851","{""2"":15,""3"":182,""4"":392,""5"":398,""6"":408,""7"":456}","24","137","24","24","[]","[]","solver_deadline_observed_root_cause_unestablished"
"28","9","en_to_ar","approved-only","false","1702.3861669999897","0","0","2000","{""2"":80,""3"":307,""4"":307,""5"":307,""6"":307,""7"":306,""8"":262,""9"":124}","2","43","6","6","[]","[]","solver_deadline_observed_root_cause_unestablished"
"28","9","ar_to_en","approved-only","true","847.3303339999984","32","64","2272","{""2"":15,""3"":182,""4"":392,""5"":398,""6"":408,""7"":456,""8"":220,""9"":201}","6","14","24","24","[]","[]",""
"28","11","en_to_ar","approved-only","true","8.124292000022251","58","85","2000","{""2"":80,""3"":280,""4"":281,""5"":281,""6"":281,""7"":281,""8"":280,""9"":154,""10"":49,""11"":33}","1","0","6","6","[]","[]",""
"28","11","ar_to_en","approved-only","false","4502.5183330000145","0","0","2426","{""2"":15,""3"":182,""4"":392,""5"":398,""6"":408,""7"":456,""8"":220,""9"":201,""10"":75,""11"":79}","38","56","24","24","[]","[]","solver_deadline_observed_root_cause_unestablished"
"28","13","en_to_ar","approved-only","false","1805.776416000037","0","0","2000","{""2"":80,""3"":272,""4"":273,""5"":273,""6"":273,""7"":273,""8"":272,""9"":167,""10"":51,""11"":34,""12"":25,""13"":7}","2","65","6","6","[]","[]","solver_deadline_observed_root_cause_unestablished"
"28","13","ar_to_en","approved-only","false","4512.168624999991","0","0","2477","{""2"":15,""3"":182,""4"":392,""5"":398,""6"":408,""7"":456,""8"":220,""9"":201,""10"":75,""11"":79,""12"":18,""13"":33}","183","42","24","24","[]","[]","solver_deadline_observed_root_cause_unestablished"
"29","7","en_to_ar","approved-only","true","4.7252499999594875","26","36","2000","{""2"":76,""3"":385,""4"":385,""5"":385,""6"":385,""7"":384}","1","0","6","6","[]","[]",""
"29","7","ar_to_en","approved-only","true","16.411375000025146","22","41","1851","{""2"":15,""3"":182,""4"":392,""5"":398,""6"":408,""7"":456}","1","0","24","24","[]","[]",""
"29","9","en_to_ar","approved-only","true","4.995041999965906","42","57","2000","{""2"":80,""3"":307,""4"":307,""5"":307,""6"":307,""7"":306,""8"":262,""9"":124}","1","0","6","6","[]","[]",""
"29","9","ar_to_en","approved-only","true","462.244915999996","32","64","2272","{""2"":15,""3"":182,""4"":392,""5"":398,""6"":408,""7"":456,""8"":220,""9"":201}","3","7","24","24","[]","[]",""
"29","11","en_to_ar","approved-only","true","1034.7947080000304","58","87","2000","{""2"":80,""3"":280,""4"":281,""5"":281,""6"":281,""7"":281,""8"":280,""9"":154,""10"":49,""11"":33}","2","33","6","6","[]","[]",""
"29","11","ar_to_en","approved-only","false","4503.232874999987","0","0","2426","{""2"":15,""3"":182,""4"":392,""5"":398,""6"":408,""7"":456,""8"":220,""9"":201,""10"":75,""11"":79}","51","55","24","24","[]","[]","solver_deadline_observed_root_cause_unestablished"
"29","13","en_to_ar","approved-only","true","152.4969170000404","80","120","2000","{""2"":80,""3"":272,""4"":273,""5"":273,""6"":273,""7"":273,""8"":272,""9"":167,""10"":51,""11"":34,""12"":25,""13"":7}","1","0","6","6","[]","[]",""
"29","13","ar_to_en","approved-only","false","4511.355082999973","0","0","2477","{""2"":15,""3"":182,""4"":392,""5"":398,""6"":408,""7"":456,""8"":220,""9"":201,""10"":75,""11"":79,""12"":18,""13"":33}","152","45","24","24","[]","[]","solver_deadline_observed_root_cause_unestablished"
"30","7","en_to_ar","approved-only","true","2.748083000013139","26","35","2000","{""2"":76,""3"":385,""4"":385,""5"":385,""6"":385,""7"":384}","1","0","6","6","[]","[]",""
"30","7","ar_to_en","approved-only","true","6.504708000051323","22","41","1851","{""2"":15,""3"":182,""4"":392,""5"":398,""6"":408,""7"":456}","1","0","24","24","[]","[]",""
"30","9","en_to_ar","approved-only","true","923.8335000000079","40","60","2000","{""2"":80,""3"":307,""4"":307,""5"":307,""6"":307,""7"":306,""8"":262,""9"":124}","2","21","6","6","[]","[]",""
"30","9","ar_to_en","approved-only","false","3991.7849160000333","0","0","2272","{""2"":15,""3"":182,""4"":392,""5"":398,""6"":408,""7"":456,""8"":220,""9"":201}","24","72","24","24","[]","[]","solver_deadline_observed_root_cause_unestablished"
"30","11","en_to_ar","approved-only","true","11.743791999993846","62","85","2000","{""2"":80,""3"":280,""4"":281,""5"":281,""6"":281,""7"":281,""8"":280,""9"":154,""10"":49,""11"":33}","1","0","6","6","[]","[]",""
"30","11","ar_to_en","approved-only","false","4504.060958000016","0","0","2426","{""2"":15,""3"":182,""4"":392,""5"":398,""6"":408,""7"":456,""8"":220,""9"":201,""10"":75,""11"":79}","64","61","24","24","[]","[]","solver_deadline_observed_root_cause_unestablished"
"30","13","en_to_ar","approved-only","true","304.0474169999943","80","119","2000","{""2"":80,""3"":272,""4"":273,""5"":273,""6"":273,""7"":273,""8"":272,""9"":167,""10"":51,""11"":34,""12"":25,""13"":7}","1","0","6","6","[]","[]",""
"30","13","ar_to_en","approved-only","false","4454.79574999999","0","0","2477","{""2"":15,""3"":182,""4"":392,""5"":398,""6"":408,""7"":456,""8"":220,""9"":201,""10"":75,""11"":79,""12"":18,""13"":33}","168","40","24","24","[]","[]","solver_deadline_observed_root_cause_unestablished"
