"headwordIndex","translationIndex","english","original","status","register","confidence","allowedForEnToAr","allowedForArToEn","preferredForEnToAr","preferredForArToEn","partOfSpeech","reasonCode","reason","reviewer","sources","sourceId","referenceArabic","referenceConflict","sense"
"1207","0","HOLD","عقد","approved","msa","high","true","true","false","false","verb","valid-alternative","HOLD — عقد (hold an event): Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","1207:0","عقد","false","hold an event"
"1208","0","RATINGS","التصنيفات","approved","msa","high","true","true","false","false","noun","valid-alternative","RATINGS — التصنيفات: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","1208:0","تقييمات","false",""
"1208","1","RATINGS","التقييمات","approved","msa","high","true","true","false","false","noun","valid-alternative","RATINGS — التقييمات: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","1208:1","تقييمات","false",""
"1208","2","RATINGS","تقييمات","approved","msa","high","true","true","true","true","noun","natural-preferred","RATINGS — تقييمات: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","1208:2","تقييمات","false",""
"1208","3","RATINGS","التصنيف","review","msa","medium","","","","","noun","construction-or-sense-review","RATINGS — التصنيف: Arabic is recognizable MSA, but this isolated relationship needs a supported construction/sense before approval; morphology alone is not rejection.","AI-assisted linguistic review","[]","1208:3","تقييمات","false",""
"1210","0","FORMS","الاشكال","review","msa","medium","","","","","noun","orthography-review","FORMS — الاشكال: Recognizable MSA expression with a spelling/hamza/letter or editorial defect. Preserve the original text and defer repair; not classified as dialect for spelling alone.","AI-assisted linguistic review","[]","1210:0","أشكال","false",""
"1210","1","FORMS","اشكال","review","msa","medium","","","","","noun","orthography-review","FORMS — اشكال: Recognizable MSA expression with a spelling/hamza/letter or editorial defect. Preserve the original text and defer repair; not classified as dialect for spelling alone.","AI-assisted linguistic review","[]","1210:1","أشكال","false",""
"1210","2","FORMS","أشكال","approved","msa","high","true","true","true","true","noun","natural-preferred","FORMS — أشكال: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","1210:2","أشكال","false",""
"1211","0","GLASS","زجاجي","approved","msa","high","true","true","false","false","adjective","valid-alternative","GLASS — زجاجي: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","1211:0","زجاج","false",""
"1211","1","GLASS","زجاج","approved","msa","high","true","true","true","true","noun","natural-preferred","GLASS — زجاج: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","1211:1","زجاج","false",""
"1211","2","GLASS","الزجاج","approved","msa","high","true","true","false","false","noun","valid-alternative","GLASS — الزجاج: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","1211:2","زجاج","false",""
"1212","0","HAPPY","يسعد","review","msa","medium","","","","","verb","construction-or-sense-review","HAPPY — يسعد: يسعد is a happiness-related finite verb; HAPPY can translate naturally through a finite construction, but no construction is established here.","AI-assisted linguistic review","[]","1212:0","سعيد","false",""
"1212","1","HAPPY","سعيده","review","msa","medium","","","","","adjective","orthography-review","HAPPY — سعيده: Recognizable MSA expression with a spelling/hamza/letter or editorial defect. Preserve the original text and defer repair; not classified as dialect for spelling alone.","AI-assisted linguistic review","[]","1212:1","سعيد","false",""
"1212","2","HAPPY","هابي","review","uncertain","high","false","false","false","false","adjective","unsuitable-unclassified","HAPPY — هابي: This rendering does not supply a natural learner equivalent of the English sense. Both directions withheld; register is unresolved so status remains review.","AI-assisted linguistic review","[]","1212:2","سعيد","false",""
"1212","3","HAPPY","سعيد","approved","msa","high","true","true","true","true","adjective","natural-preferred","HAPPY — سعيد: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","1212:3","سعيد","false",""
"1212","4","HAPPY","سعيدة","approved","msa","high","true","true","false","false","adjective","valid-alternative","HAPPY — سعيدة: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","1212:4","سعيد","false",""
"1214","0","WANTED","مطلوب","approved","msa","high","true","true","true","true","adjective","natural-preferred","WANTED — مطلوب: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","1214:0","مطلوب","false",""
"1215","0","DEVELOPED","طور","approved","msa","high","true","true","false","false","verb","valid-alternative","DEVELOPED — طور (developed something): Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","1215:0","المتقدمة","false","developed something"
"1215","1","DEVELOPED","المتقدمة","approved","msa","high","true","true","false","false","adjective","valid-alternative","DEVELOPED — المتقدمة (advanced): Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","1215:1","المتقدمة","false","advanced"
"1216","0","THANK","شكر","approved","msa","high","true","true","true","true","verb","natural-preferred","THANK — شكر: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","1216:0","شكراً","false",""
"1216","1","THANK","اشكر","review","msa","medium","","","","","verb","orthography-review","THANK — اشكر: Recognizable MSA expression with a spelling/hamza/letter or editorial defect. Preserve the original text and defer repair; not classified as dialect for spelling alone.","AI-assisted linguistic review","[]","1216:1","شكراً","false",""
"1216","2","THANK","شكراً","review","msa","medium","","","","","interjection","construction-or-sense-review","THANK — شكراً: Arabic is recognizable MSA, but this isolated relationship needs a supported construction/sense before approval; morphology alone is not rejection.","AI-assisted linguistic review","[]","1216:2","شكراً","true",""
"1217","0","SAFE","امان","review","msa","medium","","","","","uncertain","construction-or-sense-review","SAFE — امان: امان denotes safety, with a missing hamza. An adjective-to-noun construction needs evidence; no automatic rejection or text correction.","AI-assisted linguistic review","[]","1217:0","آمنة","false",""
"1217","1","SAFE","امنة","review","msa","medium","","","","","adjective","orthography-review","SAFE — امنة: Recognizable MSA expression with a spelling/hamza/letter or editorial defect. Preserve the original text and defer repair; not classified as dialect for spelling alone.","AI-assisted linguistic review","[]","1217:1","آمنة","false",""
"1217","2","SAFE","آمنة","approved","msa","high","true","true","true","true","adjective","natural-preferred","SAFE — آمنة: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","1217:2","آمنة","false",""
"1218","0","UNIQUE","فريدون","review","msa","medium","","","","","adjective","construction-or-sense-review","UNIQUE — فريدون: فريدون could be a plural adjectival form or a personal name; the grammatical/register interpretation needs review rather than guessed approval.","AI-assisted linguistic review","[]","1218:0","فريدة من نوعها","false",""
"1218","1","UNIQUE","فريدة","approved","msa","high","true","true","false","false","adjective","valid-alternative","UNIQUE — فريدة: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","1218:1","فريدة من نوعها","false",""
"1218","2","UNIQUE","فريد","approved","msa","high","true","true","true","true","adjective","natural-preferred","UNIQUE — فريد: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","1218:2","فريدة من نوعها","false",""
"1218","3","UNIQUE","فريدة من نوعها","approved","msa","high","true","true","false","false","adjective","valid-alternative","UNIQUE — فريدة من نوعها: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","1218:3","فريدة من نوعها","false",""
"1219","0","SURVEY","استبيان","approved","msa","high","true","true","true","true","noun","natural-preferred","SURVEY — استبيان: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","1219:0","مسح","false",""
"1219","1","SURVEY","المسح","approved","msa","high","true","true","false","false","noun","valid-alternative","SURVEY — المسح: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","1219:1","مسح","false",""
"1219","2","SURVEY","استقصاء","approved","msa","high","true","true","false","false","noun","valid-alternative","SURVEY — استقصاء: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","1219:2","مسح","false",""
"1219","3","SURVEY","مسح","approved","msa","high","true","true","false","false","noun","valid-alternative","SURVEY — مسح: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","1219:3","مسح","false",""
"1220","0","PRIOR","مسبق","approved","msa","high","true","true","true","true","adjective","natural-preferred","PRIOR — مسبق: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","1220:0","سابقة","false",""
"1220","1","PRIOR","سابقة","approved","msa","high","true","true","false","false","adjective","valid-alternative","PRIOR — سابقة: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","1220:1","سابقة","false",""
"1221","0","TELEPHONE","هاتف","approved","msa","high","true","true","true","true","noun","natural-preferred","TELEPHONE — هاتف: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","1221:0","الهاتف","false",""
"1221","1","TELEPHONE","تلفون","review","uncertain","medium","","","","","noun","register-review","TELEPHONE — تلفون: Register or status of this borrowing/form needs evidence. Neither automatic dialect rejection nor unsupported MSA approval.","AI-assisted linguistic review","[]","1221:1","الهاتف","false",""
"1221","2","TELEPHONE","تليفون","review","uncertain","medium","","","","","noun","register-review","TELEPHONE — تليفون: Register or status of this borrowing/form needs evidence. Neither automatic dialect rejection nor unsupported MSA approval.","AI-assisted linguistic review","[]","1221:2","الهاتف","false",""
"1221","3","TELEPHONE","الهاتف","approved","msa","high","true","true","false","false","noun","valid-alternative","TELEPHONE — الهاتف: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","1221:3","الهاتف","false",""
"1222","0","SPORT","رياضة","approved","msa","high","true","true","true","true","noun","natural-preferred","SPORT — رياضة: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","1222:0","الرياضة","false",""
"1222","1","SPORT","الرياضة","approved","msa","high","true","true","false","false","noun","valid-alternative","SPORT — الرياضة: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","1222:1","الرياضة","false",""
"1222","2","SPORT","سبورت","review","uncertain","high","false","false","false","false","noun","unsuitable-unclassified","SPORT — سبورت: This rendering does not supply a natural learner equivalent of the English sense. Both directions withheld; register is unresolved so status remains review.","AI-assisted linguistic review","[]","1222:2","الرياضة","false",""
"1223","0","READY","مستعد","approved","msa","high","true","true","false","false","adjective","valid-alternative","READY — مستعد: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","1223:0","جاهز","false",""
"1223","1","READY","جاهزة","approved","msa","high","true","true","false","false","adjective","valid-alternative","READY — جاهزة: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","1223:1","جاهز","false",""
"1223","2","READY","مستعدون","approved","msa","high","true","true","false","false","adjective","valid-alternative","READY — مستعدون: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","1223:2","جاهز","false",""
"1223","3","READY","استعداد","review","msa","medium","","","","","noun","construction-or-sense-review","READY — استعداد: استعداد denotes readiness/preparation. A natural ready construction may use it but the isolated relationship is unresolved.","AI-assisted linguistic review","[]","1223:3","جاهز","false",""
"1223","4","READY","جاهز","approved","msa","high","true","true","true","true","adjective","natural-preferred","READY — جاهز: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","1223:4","جاهز","false",""
"1224","0","FEED","تغذية","approved","msa","high","true","true","true","true","verb","natural-preferred","FEED — تغذية: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","1224:0","تغذية","false",""
"1225","0","ANIMAL","حيوانية","approved","msa","high","true","true","false","false","adjective","valid-alternative","ANIMAL — حيوانية: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","1225:0","حيوان","false",""
"1225","1","ANIMAL","الحيوان","approved","msa","high","true","true","false","false","noun","valid-alternative","ANIMAL — الحيوان: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","1225:1","حيوان","false",""
"1225","2","ANIMAL","حيوان","approved","msa","high","true","true","true","true","noun","natural-preferred","ANIMAL — حيوان: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","1225:2","حيوان","false",""
"1226","0","SOURCES","مصادر","approved","msa","high","true","true","true","true","noun","natural-preferred","SOURCES — مصادر: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","1226:0","مصادر","false",""
"1226","1","SOURCES","المصادر","approved","msa","high","true","true","false","false","noun","valid-alternative","SOURCES — المصادر: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","1226:1","مصادر","false",""
"1228","0","POPULATION","السكان","approved","msa","high","true","true","true","true","noun","natural-preferred","POPULATION — السكان: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","1228:0","السكان","false",""
"1229","0","REGULAR","منتظم","approved","msa","high","true","true","true","true","adjective","natural-preferred","REGULAR — منتظم: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","1229:0","العادية","false",""
"1229","1","REGULAR","منتظمة","approved","msa","high","true","true","false","false","adjective","valid-alternative","REGULAR — منتظمة: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","1229:1","العادية","false",""
"1229","2","REGULAR","العادية","approved","msa","high","true","true","false","false","adjective","valid-alternative","REGULAR — العادية: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","1229:2","العادية","false",""
"1230","0","SECURE","آمن","approved","msa","high","true","true","true","true","adjective","natural-preferred","SECURE — آمن: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","1230:0","آمن","false",""
"1231","0","NAVIGATION","الملاحة","approved","msa","high","true","true","true","true","noun","natural-preferred","NAVIGATION — الملاحة: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","1231:0","الملاحة","false",""
"1232","0","OPERATIONS","عمليات","approved","msa","high","true","true","true","true","noun","natural-preferred","OPERATIONS — عمليات: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","1232:0","العمليات","false",""
"1232","1","OPERATIONS","العمليات","approved","msa","high","true","true","false","false","noun","valid-alternative","OPERATIONS — العمليات: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","1232:1","العمليات","false",""
"1233","0","THEREFORE","ولذلك","approved","msa","high","true","true","false","false","adverb","valid-alternative","THEREFORE — ولذلك: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","1233:0","ولذلك","false",""
"1235","0","SIMPLY","ببساطة","approved","msa","high","true","true","true","true","adverb","natural-preferred","SIMPLY — ببساطة: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","1235:0","ببساطة","false",""
"1235","1","SIMPLY","ببساطه","review","msa","medium","","","","","adverb","orthography-review","SIMPLY — ببساطه: Recognizable MSA expression with a spelling/hamza/letter or editorial defect. Preserve the original text and defer repair; not classified as dialect for spelling alone.","AI-assisted linguistic review","[]","1235:1","ببساطة","false",""
"1236","0","EVIDENCE","الادلة","review","msa","medium","","","","","noun","orthography-review","EVIDENCE — الادلة: Recognizable MSA expression with a spelling/hamza/letter or editorial defect. Preserve the original text and defer repair; not classified as dialect for spelling alone.","AI-assisted linguistic review","[]","1236:0","الأدلة","false",""
"1236","1","EVIDENCE","دليل","approved","msa","high","true","true","true","true","noun","natural-preferred","EVIDENCE — دليل: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","1236:1","الأدلة","false",""
"1236","2","EVIDENCE","الدليل","approved","msa","high","true","true","false","false","noun","valid-alternative","EVIDENCE — الدليل: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","1236:2","الأدلة","false",""
"1236","3","EVIDENCE","ادلة","review","msa","medium","","","","","noun","orthography-review","EVIDENCE — ادلة: Recognizable MSA expression with a spelling/hamza/letter or editorial defect. Preserve the original text and defer repair; not classified as dialect for spelling alone.","AI-assisted linguistic review","[]","1236:3","الأدلة","false",""
"1236","4","EVIDENCE","الأدلة","approved","msa","high","true","true","false","false","noun","valid-alternative","EVIDENCE — الأدلة: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","1236:4","الأدلة","false",""
"1238","0","CHRISTIAN","المسيحية","approved","msa","high","true","true","false","false","adjective","valid-alternative","CHRISTIAN — المسيحية: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","1238:0","المسيحيّة","false",""
"1238","1","CHRISTIAN","مسيحية","approved","msa","high","true","true","false","false","adjective","valid-alternative","CHRISTIAN — مسيحية: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","1238:1","المسيحيّة","false",""
"1238","2","CHRISTIAN","مسيحي","approved","msa","high","true","true","true","true","adjective","natural-preferred","CHRISTIAN — مسيحي: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","1238:2","المسيحيّة","false",""
"1238","3","CHRISTIAN","كريستيان","review","uncertain","high","false","false","false","false","noun","unsuitable-unclassified","CHRISTIAN — كريستيان: This rendering does not supply a natural learner equivalent of the English sense. Both directions withheld; register is unresolved so status remains review.","AI-assisted linguistic review","[]","1238:3","المسيحيّة","false",""
"1239","0","ROUND","مستديرة","approved","msa","high","true","true","true","true","adjective","natural-preferred","ROUND — مستديرة (circular): Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","1239:0","الجولة","false","circular"
"1239","1","ROUND","الجولة","approved","msa","high","true","true","true","true","noun","natural-preferred","ROUND — الجولة (round of activity): Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","1239:1","الجولة","false","round of activity"
"1241","0","FAVORITE","مفضلة","approved","msa","high","true","true","false","false","adjective","valid-alternative","FAVORITE — مفضلة: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","1241:0","المفضلة","false",""
"1241","1","FAVORITE","مفضل","approved","msa","high","true","true","true","true","adjective","natural-preferred","FAVORITE — مفضل: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","1241:1","المفضلة","false",""
"1241","2","FAVORITE","المفضلة","approved","msa","high","true","true","false","false","adjective","valid-alternative","FAVORITE — المفضلة: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","1241:2","المفضلة","false",""
"1241","3","FAVORITE","المفضل","approved","msa","high","true","true","false","false","adjective","valid-alternative","FAVORITE — المفضل: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","1241:3","المفضلة","false",""
"1242","0","UNDERSTAND","افهم","review","msa","medium","","","","","verb","orthography-review","UNDERSTAND — افهم: Recognizable MSA expression with a spelling/hamza/letter or editorial defect. Preserve the original text and defer repair; not classified as dialect for spelling alone.","AI-assisted linguistic review","[]","1242:0","فهم","false",""
"1242","1","UNDERSTAND","فاهم","review","msa","medium","","","","","adjective","construction-or-sense-review","UNDERSTAND — فاهم: فاهم can naturally express understanding as a participle, but the intended English citation construction needs review.","AI-assisted linguistic review","[]","1242:1","فهم","false",""
"1242","2","UNDERSTAND","فهم","approved","msa","high","true","true","true","true","verb","natural-preferred","UNDERSTAND — فهم: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","1242:2","فهم","false",""
"1242","3","UNDERSTAND","تفهم","approved","msa","high","true","true","false","false","verb","valid-alternative","UNDERSTAND — تفهم: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","1242:3","فهم","false",""
"1243","0","OPTION","خيار","approved","msa","high","true","true","true","true","noun","natural-preferred","OPTION — خيار: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","1243:0","الخيار","false",""
"1243","1","OPTION","الخيار","approved","msa","high","true","true","false","false","noun","valid-alternative","OPTION — الخيار: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","1243:1","الخيار","false",""
"1244","0","MASTER","معلمي","review","msa","medium","","","","","noun","construction-or-sense-review","MASTER — معلمي: Arabic is recognizable MSA, but this isolated relationship needs a supported construction/sense before approval; morphology alone is not rejection.","AI-assisted linguistic review","[]","1244:0","سيدي","false",""
"1244","1","MASTER","ماجستير","review","msa","medium","","","","","noun","construction-or-sense-review","MASTER — ماجستير: ماجستير is a master's degree, while MASTER may occur as a degree title; review the exact sense rather than rejecting a secondary use automatically.","AI-assisted linguistic review","[]","1244:1","سيدي","false",""
"1244","2","MASTER","معلم","approved","msa","high","true","true","true","true","noun","natural-preferred","MASTER — معلم (teacher or skilled master): Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","1244:2","سيدي","false","teacher or skilled master"
"1244","3","MASTER","ماستر","review","uncertain","medium","","","","","noun","register-review","MASTER — ماستر: Register or status of this borrowing/form needs evidence. Neither automatic dialect rejection nor unsupported MSA approval.","AI-assisted linguistic review","[]","1244:3","سيدي","false",""
"1244","4","MASTER","المعلم","approved","msa","high","true","true","false","false","noun","valid-alternative","MASTER — المعلم (teacher or skilled master): Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","1244:4","سيدي","false","teacher or skilled master"
"1244","5","MASTER","سيدي","review","msa","medium","","","","","noun","construction-or-sense-review","MASTER — سيدي: Arabic is recognizable MSA, but this isolated relationship needs a supported construction/sense before approval; morphology alone is not rejection.","AI-assisted linguistic review","[]","1244:5","سيدي","true",""
"1245","0","VALLEY","وادي","approved","msa","high","true","true","true","true","noun","natural-preferred","VALLEY — وادي: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","1245:0","وادي","false",""
"1245","1","VALLEY","الوادي","approved","msa","high","true","true","false","false","noun","valid-alternative","VALLEY — الوادي: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","1245:1","وادي","false",""
"1245","2","VALLEY","فالى","review","uncertain","high","false","false","false","false","noun","unsuitable-unclassified","VALLEY — فالى: This rendering does not supply a natural learner equivalent of the English sense. Both directions withheld; register is unresolved so status remains review.","AI-assisted linguistic review","[]","1245:2","وادي","false",""
"1245","3","VALLEY","فالي","review","uncertain","high","false","false","false","false","noun","unsuitable-unclassified","VALLEY — فالي: This rendering does not supply a natural learner equivalent of the English sense. Both directions withheld; register is unresolved so status remains review.","AI-assisted linguistic review","[]","1245:3","وادي","false",""
"1246","0","RECENTLY","مؤخرا","approved","msa","high","true","true","true","true","adverb","natural-preferred","RECENTLY — مؤخرا: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","1246:0","مؤخرا","false",""
"1247","0","PROBABLY","ربما","approved","msa","high","true","true","false","false","adverb","valid-alternative","PROBABLY — ربما: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","1247:0","ربما","false",""
"1249","0","RENTALS","الإيجارات","approved","msa","high","true","true","true","true","noun","natural-preferred","RENTALS — الإيجارات: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","1249:0","الإيجارات","false",""
"1250","0","SEA","البحر","approved","msa","high","true","true","false","false","noun","valid-alternative","SEA — البحر: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","1250:0","البحر","false",""
"1250","1","SEA","بحر","approved","msa","high","true","true","true","true","noun","natural-preferred","SEA — بحر: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","1250:1","البحر","false",""
"1251","0","BUILT","بنيت","approved","msa","high","true","true","false","false","verb","valid-alternative","BUILT — بنيت: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","1251:0","بنيت","false",""
"1251","1","BUILT","مبني","approved","msa","high","true","true","true","true","adjective","natural-preferred","BUILT — مبني: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","1251:1","بنيت","false",""
"1252","0","PUBLICATIONS","منشورات","approved","msa","high","true","true","true","true","noun","natural-preferred","PUBLICATIONS — منشورات: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","1252:0","المنشورات","false",""
"1252","1","PUBLICATIONS","المطبوعات","approved","msa","high","true","true","false","false","noun","valid-alternative","PUBLICATIONS — المطبوعات: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","1252:1","المنشورات","false",""
"1252","2","PUBLICATIONS","المنشورات","approved","msa","high","true","true","false","false","noun","valid-alternative","PUBLICATIONS — المنشورات: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","1252:2","المنشورات","false",""
"1254","0","CUT","قطع","approved","msa","high","true","true","true","true","verb","natural-preferred","CUT — قطع: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","1254:0","قطع","false",""
"1254","1","CUT","يقطع","approved","msa","high","true","true","false","false","verb","valid-alternative","CUT — يقطع: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","1254:1","قطع","false",""
"1255","0","WORLDWIDE","عالميا","approved","msa","high","true","true","true","true","adverb","natural-preferred","WORLDWIDE — عالميا: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","1255:0","حول العالم","false",""
