"headwordIndex","english","referenceArabic","referenceScore","orderScore","englishLength","arabicLengths","englishLengthScore","arabicLengthScore","englishPatterns","arabicPatterns","diagnosticGapScore","finalSelectionScore","oldStatus","initialStatus","finalStatus","reason","headwords","relationships","headwordStatus","relationshipStatus","register","allowedEnToAr","allowedArToEn","preferredEnToAr","preferredArToEn","restrictedEnToAr","restrictedArToEn","allowedNonpreferredArToEn","posAssignments","unresolvedPos","senseAssignments","multiword"
"2276","APPEARS","يظهر","100","68.63278811337246","7","[4]","10","8","[]","[]","18","186.63278811337244","review","approved","approved","Selected general vocabulary. Approval requires at least one approved MSA relationship; an unsuitable translation alone does not reject the headword.","1","1","{""approved"":1}","{""approved"":1}","{""msa"":1}","1","1","1","1","0","0","0","1","0","0","0"
"2279","DECIDED","تقرر","100","68.6178049694094","7","[3,4]","10","8","[]","[]","18","186.6178049694094","review","approved","approved","Selected general vocabulary. Approval requires at least one approved MSA relationship; an unsuitable translation alone does not reject the headword.","1","3","{""approved"":1}","{""approved"":3}","{""msa"":3}","3","3","1","1","0","0","2","3","0","0","0"
"2282","ADVANTAGE","ميزة","100","68.60282182544637","9","[4,6]","10","8","[]","[]","18","186.60282182544637","review","approved","approved","Selected general vocabulary. Approval requires at least one approved MSA relationship; an unsuitable translation alone does not reject the headword.","1","3","{""approved"":1}","{""approved"":3}","{""msa"":3}","3","3","1","1","0","0","2","3","0","0","0"
"2296","BINDING","ملزم","100","68.53290048695217","7","[4,5,7]","10","8","[]","[]","18","186.53290048695217","review","approved","approved","Selected general vocabulary. Approval requires at least one approved MSA relationship; an unsuitable translation alone does not reject the headword.","1","5","{""approved"":1}","{""approved"":3,""review"":2}","{""msa"":5}","3","3","1","1","0","0","2","5","0","0","0"
"2318","FRAMEWORK","الإطار","100","68.42302409788986","9","[4,6]","10","8","[]","[]","18","186.42302409788988","review","approved","approved","Selected general vocabulary. Approval requires at least one approved MSA relationship; an unsuitable translation alone does not reject the headword.","1","2","{""approved"":1}","{""review"":1,""approved"":1}","{""msa"":2}","1","1","1","1","0","0","0","2","0","0","0"
"2320","INSTALLED","مثبت","100","68.41303533524786","9","[4,5]","10","8","[]","[]","18","186.41303533524786","review","approved","approved","Selected general vocabulary. Approval requires at least one approved MSA relationship; an unsuitable translation alone does not reject the headword.","1","2","{""approved"":1}","{""approved"":2}","{""msa"":2}","2","2","1","1","0","0","1","2","0","0","0"
"2322","CREDITS","أرصدة دائنة","100","68.40304657260582","7","[4,6,10]","10","8","[]","[]","18","186.40304657260583","review","approved","approved","Selected general vocabulary. Approval requires at least one approved MSA relationship; an unsuitable translation alone does not reject the headword.","1","4","{""approved"":1}","{""review"":3,""approved"":1}","{""msa"":4}","1","1","1","1","0","0","0","4","0","1","1"
"2942","TROUBLE","مشكلة","100","65.30653015357723","7","[4,5,7]","10","8","[""T?????E""]","[]","21","186.30653015357723","review","approved","approved","Selected general vocabulary. Approval requires at least one approved MSA relationship; an unsuitable translation alone does not reject the headword.","1","4","{""approved"":1}","{""approved"":4}","{""msa"":4}","4","4","1","1","0","0","3","4","0","0","0"
"2342","MEASURE","التدبير","100","68.30315894618553","7","[4,5,6,7]","10","8","[]","[]","18","186.30315894618553","review","approved","approved","Selected general vocabulary. Approval requires at least one approved MSA relationship; an unsuitable translation alone does not reject the headword.","1","4","{""approved"":1}","{""approved"":4}","{""msa"":4}","4","4","1","1","0","0","3","4","0","4","0"
"2362","VINTAGE","خمر","100","68.20327131976526","7","[3,4,5]","10","8","[]","[]","18","186.20327131976526","review","approved","approved","Selected general vocabulary. Approval requires at least one approved MSA relationship; an unsuitable translation alone does not reject the headword.","1","3","{""approved"":1}","{""approved"":2,""review"":1}","{""msa"":3}","2","2","1","1","0","0","1","3","0","0","0"
"3969","JET","الطائرة النفاثة","100","60.177300536895984","3","[3,14]","18","8","[]","[]","26","186.17730053689598","review","approved","approved","Selected general vocabulary. Approval requires at least one approved MSA relationship; an unsuitable translation alone does not reject the headword.","1","2","{""approved"":1}","{""review"":1,""approved"":1}","{""uncertain"":1,""msa"":1}","1","1","1","1","0","0","0","1","1","0","1"
"2373","REALITY","الواقع","100","68.1483331252341","7","[4,5,6]","10","8","[]","[]","18","186.1483331252341","review","approved","approved","Selected general vocabulary. Approval requires at least one approved MSA relationship; an unsuitable translation alone does not reject the headword.","1","3","{""approved"":1}","{""approved"":3}","{""msa"":3}","3","3","1","1","0","0","2","3","0","0","0"
"2381","DESTINATION","الوجهة","100","68.10837807466599","11","[4,6,7]","10","8","[]","[]","18","186.108378074666","review","approved","approved","Selected general vocabulary. Approval requires at least one approved MSA relationship; an unsuitable translation alone does not reject the headword.","1","4","{""approved"":1}","{""review"":1,""approved"":3}","{""msa"":4}","3","3","1","1","0","0","2","4","0","0","0"
"2993","CONTRACTS","العقود","100","65.05181670620551","9","[4,6]","10","8","[""?TC??????""]","[]","21","186.0518167062055","review","approved","approved","Selected general vocabulary. Approval requires at least one approved MSA relationship; an unsuitable translation alone does not reject the headword.","1","2","{""approved"":1}","{""approved"":2}","{""msa"":2}","2","2","1","1","0","0","1","2","0","0","0"
"2399","RESIDENTIAL","سكني","100","68.01847921088776","11","[4]","10","8","[]","[]","18","186.01847921088776","review","approved","approved","Selected general vocabulary. Approval requires at least one approved MSA relationship; an unsuitable translation alone does not reject the headword.","1","1","{""approved"":1}","{""approved"":1}","{""msa"":1}","1","1","1","1","0","0","0","1","0","0","0"
"3009","CONTINUES","تابع","100","64.9719066050693","9","[4,5]","10","8","[""?EU??????""]","[]","21","185.9719066050693","review","approved","approved","Selected general vocabulary. Approval requires at least one approved MSA relationship; an unsuitable translation alone does not reject the headword.","1","2","{""approved"":1}","{""approved"":1,""review"":1}","{""msa"":2}","1","1","1","1","0","0","0","2","0","0","0"
"4017","PEN","قلم","100","59.937570233487335","3","[3,5]","18","8","[]","[]","26","185.93757023348735","review","approved","approved","Selected general vocabulary. Approval requires at least one approved MSA relationship; an unsuitable translation alone does not reject the headword.","1","2","{""approved"":1}","{""approved"":2}","{""msa"":2}","2","2","1","1","0","0","1","2","0","0","0"
"2419","REPLACEMENT","الاستبدال","100","67.91859158446748","11","[4,6,7,9]","10","8","[]","[]","18","185.9185915844675","review","approved","approved","Selected general vocabulary. Approval requires at least one approved MSA relationship; an unsuitable translation alone does not reject the headword.","1","4","{""approved"":1}","{""approved"":4}","{""msa"":4}","4","4","1","1","0","0","3","4","0","4","0"
"4029","JOY","الفرح","100","59.87763765763516","3","[3,4,5]","18","8","[]","[]","26","185.87763765763515","review","approved","approved","Selected general vocabulary. Approval requires at least one approved MSA relationship; an unsuitable translation alone does not reject the headword.","1","4","{""approved"":1}","{""approved"":4}","{""msa"":4}","4","4","1","1","0","0","3","4","0","0","0"
"2431","APARTMENT","شقة","100","67.8586590086153","9","[3,5]","10","8","[]","[]","18","185.8586590086153","review","approved","approved","Selected general vocabulary. Approval requires at least one approved MSA relationship; an unsuitable translation alone does not reject the headword.","1","3","{""approved"":1}","{""approved"":2,""review"":1}","{""msa"":3}","2","2","1","1","0","0","1","3","0","0","0"
"4033","RAN","ركض","100","59.85766013235111","3","[3,4]","18","8","[]","[]","26","185.8576601323511","review","approved","approved","Selected general vocabulary. Approval requires at least one approved MSA relationship; an unsuitable translation alone does not reject the headword.","1","3","{""approved"":1}","{""approved"":3}","{""msa"":3}","3","3","1","1","0","0","2","3","0","0","0"
"2444","MANAGED","تدار","100","67.79373205144212","7","[4]","10","8","[]","[]","18","185.79373205144213","review","review","review","Selected general vocabulary. Approval requires at least one approved MSA relationship; an unsuitable translation alone does not reject the headword.","1","1","{""review"":1}","{""review"":1}","{""msa"":1}","0","0","0","0","0","0","0","1","0","0","0"
"2459","THEATER","مسرح","100","67.71881633162691","7","[4,6]","10","8","[]","[]","18","185.7188163316269","review","approved","approved","Selected general vocabulary. Approval requires at least one approved MSA relationship; an unsuitable translation alone does not reject the headword.","1","2","{""approved"":1}","{""approved"":2}","{""msa"":2}","2","2","1","1","0","0","1","2","0","0","0"
"2463","PERFORM","أداء","100","67.69883880634286","7","[4]","10","8","[]","[]","18","185.69883880634285","review","approved","approved","Selected general vocabulary. Approval requires at least one approved MSA relationship; an unsuitable translation alone does not reject the headword.","1","1","{""approved"":1}","{""approved"":1}","{""msa"":1}","1","1","1","1","0","0","0","1","0","0","0"
"2464","HEALTHY","صحية","100","67.69384442502185","7","[3,4]","10","8","[]","[]","18","185.69384442502184","review","approved","approved","Selected general vocabulary. Approval requires at least one approved MSA relationship; an unsuitable translation alone does not reject the headword.","1","3","{""approved"":1}","{""review"":1,""approved"":2}","{""msa"":3}","2","2","1","1","0","0","1","2","1","0","0"
"4067","LAY","وضع","100","59.687851167436634","3","[3]","18","8","[]","[]","26","185.68785116743663","review","approved","approved","Selected general vocabulary. Approval requires at least one approved MSA relationship; an unsuitable translation alone does not reject the headword.","1","1","{""approved"":1}","{""approved"":1}","{""msa"":1}","1","1","1","1","0","0","0","1","0","0","0"
"2476","PROTECTED","محمية","100","67.63391184916968","9","[4,5]","10","8","[]","[]","18","185.6339118491697","review","approved","approved","Selected general vocabulary. Approval requires at least one approved MSA relationship; an unsuitable translation alone does not reject the headword.","1","2","{""approved"":1}","{""approved"":2}","{""msa"":2}","2","2","1","1","0","0","1","2","0","0","0"
"2500","SERVING","خدمة","100","67.51404669746535","7","[4]","10","8","[]","[]","18","185.51404669746535","review","approved","approved","Selected general vocabulary. Approval requires at least one approved MSA relationship; an unsuitable translation alone does not reject the headword.","1","2","{""approved"":1}","{""approved"":2}","{""msa"":2}","2","2","1","1","0","0","1","2","0","0","0"
"2901","WALKING","المشي","100","65.51129978773879","7","[3,4,5]","10","8","[]","[""?شي""]","20","185.51129978773878","review","approved","approved","Selected general vocabulary. Approval requires at least one approved MSA relationship; an unsuitable translation alone does not reject the headword.","1","4","{""approved"":1}","{""approved"":3,""review"":1}","{""msa"":4}","3","3","1","1","0","0","2","4","0","0","0"
"2518","FREQUENCY","تردد","100","67.4241478336871","9","[4,5,6,7]","10","8","[]","[]","18","185.4241478336871","review","approved","approved","Selected general vocabulary. Approval requires at least one approved MSA relationship; an unsuitable translation alone does not reject the headword.","1","5","{""approved"":1}","{""approved"":5}","{""msa"":5}","5","5","1","1","0","0","4","5","0","0","0"
"2525","DISPLAYED","عرض","100","67.38918716444002","9","[3,5,6]","10","8","[]","[]","18","185.38918716444002","review","approved","approved","Selected general vocabulary. Approval requires at least one approved MSA relationship; an unsuitable translation alone does not reject the headword.","1","3","{""approved"":1}","{""approved"":3}","{""msa"":3}","3","3","1","1","0","0","2","3","0","0","0"
"2125","APPROXIMATELY","تقريبا","100","69.38693969284554","13","[6]","10","0","[""??E??????????"",""??P??????????""]","[]","16","185.38693969284554","review","approved","approved","Selected general vocabulary. Approval requires at least one approved MSA relationship; an unsuitable translation alone does not reject the headword.","1","1","{""approved"":1}","{""approved"":1}","{""msa"":1}","1","1","1","1","0","0","0","1","0","0","0"
"2531","PERFORMED","أداء","100","67.35922087651392","9","[4]","10","8","[]","[]","18","185.35922087651392","review","review","review","Selected general vocabulary. Approval requires at least one approved MSA relationship; an unsuitable translation alone does not reject the headword.","1","1","{""review"":1}","{""review"":1}","{""msa"":1}","0","0","0","0","0","0","0","1","0","0","0"
"3133","SPECIALTY","التخصص","100","64.35260332126359","9","[4,6]","10","8","[""?TL??????""]","[]","21","185.3526033212636","review","approved","approved","Selected general vocabulary. Approval requires at least one approved MSA relationship; an unsuitable translation alone does not reject the headword.","1","2","{""approved"":1}","{""approved"":2}","{""msa"":2}","2","2","1","1","0","0","1","2","0","0","0"
"2540","REMOVED","أزيلت","100","67.3142714446248","7","[4,5]","10","8","[]","[]","18","185.3142714446248","review","approved","approved","Selected general vocabulary. Approval requires at least one approved MSA relationship; an unsuitable translation alone does not reject the headword.","1","3","{""approved"":1}","{""review"":2,""approved"":1}","{""msa"":3}","1","1","1","1","0","0","0","3","0","0","0"
"2542","SINGLES","العزاب","100","67.30428268198277","7","[4,6]","10","8","[]","[]","18","185.30428268198278","review","approved","approved","Selected general vocabulary. Approval requires at least one approved MSA relationship; an unsuitable translation alone does not reject the headword.","1","3","{""approved"":1}","{""review"":2,""approved"":1}","{""msa"":3}","1","1","1","1","0","0","0","3","0","1","0"
"2573","PERMANENT","دائم","100","67.14945686103134","9","[4,5,6,7]","10","8","[]","[]","18","185.14945686103135","review","approved","approved","Selected general vocabulary. Approval requires at least one approved MSA relationship; an unsuitable translation alone does not reject the headword.","1","5","{""approved"":1}","{""approved"":4,""review"":1}","{""msa"":5}","4","4","1","1","0","0","3","5","0","0","0"
"2577","CONSTITUTES","تشكل","100","67.12947933574728","11","[4]","10","8","[]","[]","18","185.12947933574728","review","approved","approved","Selected general vocabulary. Approval requires at least one approved MSA relationship; an unsuitable translation alone does not reject the headword.","1","1","{""approved"":1}","{""approved"":1}","{""msa"":1}","1","1","1","1","0","0","0","1","0","0","0"
"2579","PRACTICAL","عملي","100","67.11949057310525","9","[4,6]","10","8","[]","[]","18","185.11949057310525","review","approved","approved","Selected general vocabulary. Approval requires at least one approved MSA relationship; an unsuitable translation alone does not reject the headword.","1","2","{""approved"":1}","{""approved"":2}","{""msa"":2}","2","2","1","1","0","0","1","2","0","0","0"
"2580","DELIVERED","المسلّمة","100","67.11449619178424","9","[4,7]","10","8","[]","[]","18","185.11449619178424","review","approved","approved","Selected general vocabulary. Approval requires at least one approved MSA relationship; an unsuitable translation alone does not reject the headword.","1","2","{""approved"":1}","{""approved"":2}","{""msa"":2}","2","2","1","1","0","0","1","2","0","0","0"
"2193","ADVERTISEMENT","الإعلان","100","69.04732176301661","13","[7]","10","0","[""??E??????????"",""??V??????????""]","[]","16","185.0473217630166","review","approved","approved","Selected general vocabulary. Approval requires at least one approved MSA relationship; an unsuitable translation alone does not reject the headword.","1","1","{""approved"":1}","{""approved"":1}","{""msa"":1}","1","1","1","1","0","0","0","1","0","0","0"
"2600","RECORDING","التسجيل","100","67.01460856536397","9","[4,5,7]","10","8","[]","[]","18","185.01460856536397","review","approved","approved","Selected general vocabulary. Approval requires at least one approved MSA relationship; an unsuitable translation alone does not reject the headword.","1","3","{""approved"":1}","{""approved"":3}","{""msa"":3}","3","3","1","1","0","0","2","3","0","0","0"
"2608","MEANING","المعنى","100","66.97465351479585","7","[4,5,6]","10","8","[]","[]","18","184.97465351479585","review","approved","approved","Selected general vocabulary. Approval requires at least one approved MSA relationship; an unsuitable translation alone does not reject the headword.","1","5","{""approved"":1}","{""review"":2,""approved"":3}","{""msa"":5}","3","3","1","1","0","0","2","5","0","0","0"
"2611","WONDERFUL","رائع","100","66.95967037083281","9","[4]","10","8","[]","[]","18","184.9596703708328","review","approved","approved","Selected general vocabulary. Approval requires at least one approved MSA relationship; an unsuitable translation alone does not reject the headword.","1","1","{""approved"":1}","{""approved"":1}","{""msa"":1}","1","1","1","1","0","0","0","1","0","0","0"
"2625","POSTING","نشر","100","66.88974903233861","7","[3,4,5]","10","8","[]","[]","18","184.8897490323386","review","approved","approved","Selected general vocabulary. Approval requires at least one approved MSA relationship; an unsuitable translation alone does not reject the headword.","1","3","{""approved"":1}","{""approved"":2,""review"":1}","{""msa"":3}","2","2","1","1","0","0","1","3","0","0","0"
"2627","INSTANT","لحظة","100","66.87976026969659","7","[4,5,6,7]","10","8","[]","[]","18","184.8797602696966","review","approved","approved","Selected general vocabulary. Approval requires at least one approved MSA relationship; an unsuitable translation alone does not reject the headword.","1","5","{""approved"":1}","{""approved"":5}","{""msa"":5}","5","5","2","2","0","0","3","5","0","1","0"
"2628","MENTIONED","ذكر","100","66.87476588837558","9","[3,4]","10","8","[]","[]","18","184.87476588837558","review","approved","approved","Selected general vocabulary. Approval requires at least one approved MSA relationship; an unsuitable translation alone does not reject the headword.","1","2","{""approved"":1}","{""approved"":2}","{""msa"":2}","2","2","1","1","0","0","1","2","0","0","0"
"2629","AUTOMATIC","التلقائي","100","66.86977150705457","9","[4,6,7,8]","10","8","[]","[]","18","184.86977150705457","review","approved","approved","Selected general vocabulary. Approval requires at least one approved MSA relationship; an unsuitable translation alone does not reject the headword.","1","5","{""approved"":1}","{""review"":2,""approved"":3}","{""msa"":5}","3","3","1","1","0","0","2","5","0","0","0"
"2232","MANUFACTURERS","المصنعين","100","68.85254089149706","13","[8]","10","0","[""??E??????????"",""??N??????????""]","[]","16","184.85254089149706","review","approved","approved","Selected general vocabulary. Approval requires at least one approved MSA relationship; an unsuitable translation alone does not reject the headword.","1","1","{""approved"":1}","{""approved"":1}","{""msa"":1}","1","1","1","1","0","0","0","1","0","0","0"
"2635","CONNECTED","متصل","100","66.83980521912848","9","[4,5,6]","10","8","[]","[]","18","184.8398052191285","review","approved","approved","Selected general vocabulary. Approval requires at least one approved MSA relationship; an unsuitable translation alone does not reject the headword.","1","4","{""approved"":1}","{""approved"":4}","{""msa"":4}","4","4","1","1","0","0","3","4","0","0","0"
"2652","COMBINATION","مزيج","100","66.75490073667125","11","[4,6]","10","8","[]","[]","18","184.75490073667123","review","approved","approved","Selected general vocabulary. Approval requires at least one approved MSA relationship; an unsuitable translation alone does not reject the headword.","1","2","{""approved"":1}","{""approved"":2}","{""msa"":2}","2","2","1","1","0","0","1","2","0","0","0"
"2655","DESPITE","رغم","100","66.73991759270821","7","[3]","10","8","[]","[]","18","184.7399175927082","review","approved","approved","Selected general vocabulary. Approval requires at least one approved MSA relationship; an unsuitable translation alone does not reject the headword.","1","1","{""approved"":1}","{""approved"":1}","{""msa"":1}","1","1","1","1","0","0","0","1","0","0","0"
"2661","DISTRIBUTED","وزعت","100","66.70995130478212","11","[4]","10","8","[]","[]","18","184.70995130478212","review","approved","approved","Selected general vocabulary. Approval requires at least one approved MSA relationship; an unsuitable translation alone does not reject the headword.","1","2","{""approved"":1}","{""review"":1,""approved"":1}","{""msa"":2}","1","1","1","1","0","0","0","2","0","0","0"
"2667","SEEKING","البحث","100","66.67998501685604","7","[4,5]","10","8","[]","[]","18","184.67998501685605","review","approved","approved","Selected general vocabulary. Approval requires at least one approved MSA relationship; an unsuitable translation alone does not reject the headword.","1","2","{""approved"":1}","{""approved"":1,""review"":1}","{""msa"":2}","1","1","1","1","0","0","0","2","0","0","0"
"3069","BOOKING","الحجز","100","64.67224372580846","7","[2,3,5]","10","8","[]","[""?ز""]","20","184.67224372580847","review","approved","approved","Selected general vocabulary. Approval requires at least one approved MSA relationship; an unsuitable translation alone does not reject the headword.","1","3","{""approved"":1}","{""approved"":2,""rejected"":1}","{""msa"":3}","2","2","1","1","1","1","1","3","0","0","0"
"2675","COMFORT","الراحة","100","66.64002996628793","7","[4,6]","10","8","[]","[]","18","184.64002996628793","review","approved","approved","Selected general vocabulary. Approval requires at least one approved MSA relationship; an unsuitable translation alone does not reject the headword.","1","2","{""approved"":1}","{""approved"":2}","{""msa"":2}","2","2","1","1","0","0","1","2","0","0","0"
"2275","PROFESSIONALS","المهنيون","100","68.63778249469347","13","[7,8,9]","10","0","[""??A??????????"",""??O??????????""]","[]","16","184.63778249469345","review","approved","approved","Selected general vocabulary. Approval requires at least one approved MSA relationship; an unsuitable translation alone does not reject the headword.","1","5","{""approved"":1}","{""approved"":5}","{""msa"":5}","5","5","1","1","0","0","4","5","0","0","0"
"2689","BUILDINGS","المباني","100","66.57010862779373","9","[4,5,7,8]","10","8","[]","[]","18","184.57010862779373","review","approved","approved","Selected general vocabulary. Approval requires at least one approved MSA relationship; an unsuitable translation alone does not reject the headword.","1","4","{""approved"":1}","{""approved"":4}","{""msa"":4}","4","4","1","1","0","0","3","4","0","0","0"
"2696","SMOKING","التدخين","100","66.53514795854663","7","[4,5,7]","10","8","[]","[]","18","184.53514795854664","review","approved","approved","Selected general vocabulary. Approval requires at least one approved MSA relationship; an unsuitable translation alone does not reject the headword.","1","4","{""approved"":1}","{""approved"":4}","{""msa"":4}","4","4","1","1","0","0","3","4","0","0","0"
"2697","BECOMES","يصبح","100","66.53015357722563","7","[4]","10","8","[]","[]","18","184.53015357722563","review","approved","approved","Selected general vocabulary. Approval requires at least one approved MSA relationship; an unsuitable translation alone does not reject the headword.","1","2","{""approved"":1}","{""approved"":2}","{""msa"":2}","2","2","1","1","0","0","1","2","0","0","0"
"2713","CARRIED","نُقلت","100","66.4502434760894","7","[4]","10","8","[]","[]","18","184.45024347608938","review","approved","approved","Selected general vocabulary. Approval requires at least one approved MSA relationship; an unsuitable translation alone does not reject the headword.","1","1","{""approved"":1}","{""approved"":1}","{""msa"":1}","1","1","1","1","0","0","0","1","0","0","0"
"1717","LARGEST","الأكبر","100","71.4246472718192","7","[6]","10","0","[""L?????T""]","[]","13","184.4246472718192","review","approved","approved","Selected general vocabulary. Approval requires at least one approved MSA relationship; an unsuitable translation alone does not reject the headword.","1","1","{""approved"":1}","{""approved"":1}","{""msa"":1}","1","1","1","1","0","0","0","1","0","0","0"
"2734","CIRCUIT","دائرة الدائرة","100","66.3453614683481","7","[4,5,7,12]","10","8","[]","[]","18","184.3453614683481","review","approved","approved","Selected general vocabulary. Approval requires at least one approved MSA relationship; an unsuitable translation alone does not reject the headword.","1","4","{""approved"":1}","{""approved"":3,""review"":1}","{""msa"":4}","3","3","1","1","1","1","2","4","0","3","1"
"1738","ATTENTION","الاهتمام","100","71.31976526407792","9","[6,8]","10","0","[""?O??????A""]","[]","13","184.31976526407792","review","approved","approved","Selected general vocabulary. Approval requires at least one approved MSA relationship; an unsuitable translation alone does not reject the headword.","1","4","{""approved"":1}","{""approved"":4}","{""msa"":4}","4","4","1","1","0","0","3","4","0","0","0"
"2760","OPTICAL","بصري","100","66.21550755400176","7","[4,5]","10","8","[]","[]","18","184.21550755400176","review","approved","approved","Selected general vocabulary. Approval requires at least one approved MSA relationship; an unsuitable translation alone does not reject the headword.","1","2","{""approved"":1}","{""approved"":2}","{""msa"":2}","2","2","1","1","0","0","1","2","0","0","0"
"2763","AMAZING","مدهش","100","66.20052441003871","7","[4]","10","8","[]","[]","18","184.20052441003872","review","approved","approved","Selected general vocabulary. Approval requires at least one approved MSA relationship; an unsuitable translation alone does not reject the headword.","1","1","{""approved"":1}","{""approved"":1}","{""msa"":1}","1","1","1","1","0","0","0","1","0","0","0"
"1778","DOCUMENTATION","الوثائق","100","71.11999001123736","13","[5,7,9]","10","0","[""??C??????????""]","[]","13","184.11999001123735","review","approved","approved","Selected general vocabulary. Approval requires at least one approved MSA relationship; an unsuitable translation alone does not reject the headword.","1","4","{""approved"":1}","{""approved"":4}","{""msa"":4}","4","4","1","1","0","0","3","4","0","0","0"
"2805","REPRESENT","تمثل","100","65.99076039455612","9","[4]","10","8","[]","[]","18","183.9907603945561","review","approved","approved","Selected general vocabulary. Approval requires at least one approved MSA relationship; an unsuitable translation alone does not reject the headword.","1","1","{""approved"":1}","{""approved"":1}","{""msa"":1}","1","1","1","1","0","0","0","1","0","0","0"
"1819","ANNOUNCEMENTS","الإعلانات","100","70.91522037707578","13","[7,9]","10","0","[""??N??????????""]","[]","13","183.9152203770758","review","approved","approved","Selected general vocabulary. Approval requires at least one approved MSA relationship; an unsuitable translation alone does not reject the headword.","1","3","{""approved"":1}","{""review"":2,""approved"":1}","{""msa"":3}","1","1","1","1","0","0","0","3","0","0","0"
"2831","MARKETPLACE","السوق","100","65.86090648020976","11","[3,5]","10","8","[]","[]","18","183.86090648020976","review","approved","approved","Selected general vocabulary. Approval requires at least one approved MSA relationship; an unsuitable translation alone does not reject the headword.","1","2","{""approved"":1}","{""approved"":2}","{""msa"":2}","2","2","1","1","0","0","1","2","0","0","0"
"2836","EVOLUTION","التطور","100","65.8359345736047","9","[4,6]","10","8","[]","[]","18","183.8359345736047","review","approved","approved","Selected general vocabulary. Approval requires at least one approved MSA relationship; an unsuitable translation alone does not reject the headword.","1","2","{""approved"":1}","{""approved"":2}","{""msa"":2}","2","2","1","1","0","0","1","2","0","0","0"
"2841","SUGGESTED","مقترح","100","65.81096266699961","9","[3,5,6]","10","8","[]","[]","18","183.81096266699961","review","approved","approved","Selected general vocabulary. Approval requires at least one approved MSA relationship; an unsuitable translation alone does not reject the headword.","1","3","{""approved"":1}","{""approved"":2,""rejected"":1}","{""msa"":3}","2","2","1","1","1","1","1","3","0","0","0"
"2850","GENERIC","عام","100","65.7660132351105","7","[3]","10","8","[]","[]","18","183.7660132351105","review","approved","approved","Selected general vocabulary. Approval requires at least one approved MSA relationship; an unsuitable translation alone does not reject the headword.","1","1","{""approved"":1}","{""approved"":1}","{""msa"":1}","1","1","1","1","0","0","0","1","0","0","0"
"4458","TOE","اصبع القدم","100","57.735048070920215","3","[4,9]","18","8","[]","[]","26","183.73504807092021","review","review","review","Selected general vocabulary. Approval requires at least one approved MSA relationship; an unsuitable translation alone does not reject the headword.","1","2","{""review"":1}","{""review"":2}","{""msa"":2}","0","0","0","0","0","0","0","2","0","0","1"
"2864","TRANSIT","المرور العابر","100","65.69609189661631","7","[4,6,12]","10","8","[]","[]","18","183.6960918966163","review","approved","approved","Selected general vocabulary. Approval requires at least one approved MSA relationship; an unsuitable translation alone does not reject the headword.","1","3","{""approved"":1}","{""approved"":3}","{""msa"":3}","3","3","1","1","0","0","2","3","0","0","1"
"2874","KEEPING","حفظ","100","65.64614808340616","7","[3]","10","8","[]","[]","18","183.64614808340616","review","approved","approved","Selected general vocabulary. Approval requires at least one approved MSA relationship; an unsuitable translation alone does not reject the headword.","1","1","{""approved"":1}","{""approved"":1}","{""msa"":1}","1","1","1","1","0","0","0","1","0","0","0"
"2877","RECEIVING","تلقي","100","65.63116493944312","9","[4,6,8]","10","8","[]","[]","18","183.63116493944312","review","approved","approved","Selected general vocabulary. Approval requires at least one approved MSA relationship; an unsuitable translation alone does not reject the headword.","1","3","{""approved"":1}","{""approved"":3}","{""msa"":3}","3","3","1","1","0","0","2","3","0","0","0"
"1883","MANUFACTURING","التصنيع","100","70.59557997253091","13","[5,7]","10","0","[""??N??????????""]","[]","13","183.5955799725309","review","approved","approved","Selected general vocabulary. Approval requires at least one approved MSA relationship; an unsuitable translation alone does not reject the headword.","1","2","{""approved"":1}","{""approved"":2}","{""msa"":2}","2","2","1","1","0","0","1","2","0","0","0"
"2885","DISCUSSED","نوقشت","100","65.59120988887501","9","[4,5]","10","8","[]","[]","18","183.59120988887503","review","approved","approved","Selected general vocabulary. Approval requires at least one approved MSA relationship; an unsuitable translation alone does not reject the headword.","1","3","{""approved"":1}","{""approved"":3}","{""msa"":3}","3","3","1","1","0","0","2","3","0","0","0"
"2889","CLIMATE","المناخ","100","65.57123236359097","7","[4,6]","10","8","[]","[]","18","183.57123236359098","review","approved","approved","Selected general vocabulary. Approval requires at least one approved MSA relationship; an unsuitable translation alone does not reject the headword.","1","2","{""approved"":1}","{""approved"":2}","{""msa"":2}","2","2","1","1","0","0","1","2","0","0","0"
"2893","ALCOHOL","الكحول","100","65.5512548383069","7","[4,6,9]","10","8","[]","[]","18","183.5512548383069","review","approved","approved","Selected general vocabulary. Approval requires at least one approved MSA relationship; an unsuitable translation alone does not reject the headword.","1","3","{""approved"":1}","{""approved"":3}","{""msa"":3}","3","3","1","1","0","0","2","3","0","0","0"
"1894","PROFESSOR","أستاذ","100","70.54064177799975","9","[5,6,7,8]","10","0","[""?O??????P""]","[]","13","183.54064177799975","review","approved","approved","Selected general vocabulary. Approval requires at least one approved MSA relationship; an unsuitable translation alone does not reject the headword.","1","5","{""approved"":1}","{""review"":3,""approved"":2}","{""msa"":5}","2","2","1","1","0","0","1","5","0","0","0"
