"headwordIndex","translationIndex","english","original","status","register","confidence","allowedForEnToAr","allowedForArToEn","preferredForEnToAr","preferredForArToEn","partOfSpeech","reasonCode","reason","reviewer","sources","sourceId","referenceArabic","referenceConflict","sense"
"2142","0","OPENING","الفتح","approved","msa","high","true","true","false","false","noun","valid-alternative","OPENING — الفتح (opening something): Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","2142:0","الافتتاح","false","opening something"
"2142","1","OPENING","الافتتاح","approved","msa","high","true","true","false","false","noun","valid-alternative","OPENING — الافتتاح (inauguration): Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","2142:1","الافتتاح","false","inauguration"
"2142","2","OPENING","افتتاح","approved","msa","high","true","true","true","true","noun","natural-preferred","OPENING — افتتاح (inauguration): Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","2142:2","الافتتاح","false","inauguration"
"2142","3","OPENING","فتح","approved","msa","high","true","true","false","false","noun","valid-alternative","OPENING — فتح (opening something): Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","2142:3","الافتتاح","false","opening something"
"2153","0","COUNTER","العداد","approved","msa","high","true","true","false","false","noun","valid-alternative","COUNTER — العداد (counting device): Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","2153:0","عداد","false","counting device"
"2153","1","COUNTER","مضاد","approved","msa","high","true","true","true","true","adjective","natural-preferred","COUNTER — مضاد (opposing): Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","2153:1","عداد","false","opposing"
"2153","2","COUNTER","عداد","approved","msa","high","true","true","true","true","noun","natural-preferred","COUNTER — عداد (counting device): Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","2153:2","عداد","false","counting device"
"2154","0","FAILURE","فشل","approved","msa","high","true","true","true","true","noun","natural-preferred","FAILURE — فشل: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","2154:0","فشل","false",""
"2154","1","FAILURE","الفشل","approved","msa","high","true","true","false","false","noun","valid-alternative","FAILURE — الفشل: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","2154:1","فشل","false",""
"2155","0","FOLLOWS","يلي","approved","msa","high","true","true","true","true","verb","natural-preferred","FOLLOWS — يلي: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","2155:0","فيما يلي","false",""
"2155","1","FOLLOWS","فيما يلي","review","msa","medium","","","","","verb","construction-or-sense-review","FOLLOWS — فيما يلي: Arabic is recognizable MSA, but this isolated relationship needs a supported construction/sense before approval; morphology alone is not rejection.","AI-assisted linguistic review","[]","2155:1","فيما يلي","true",""
"2160","0","AUTOMATICALLY","اليا","review","msa","medium","","","","","adverb","orthography-review","AUTOMATICALLY — اليا: Recognizable MSA expression with a spelling/hamza/letter or editorial defect. Preserve the original text and defer repair; not classified as dialect for spelling alone.","AI-assisted linguistic review","[]","2160:0","تلقائيا","false",""
"2160","1","AUTOMATICALLY","تلقائيا","approved","msa","high","true","true","true","true","adverb","natural-preferred","AUTOMATICALLY — تلقائيا: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","2160:1","تلقائيا","false",""
"2769","0","FEELING","شعور","approved","msa","high","true","true","true","true","noun","natural-preferred","FEELING — شعور: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","2769:0","شعور","false",""
"2769","1","FEELING","الاحساس","review","msa","medium","","","","","noun","orthography-review","FEELING — الاحساس: Recognizable MSA expression with a spelling/hamza/letter or editorial defect. Preserve the original text and defer repair; not classified as dialect for spelling alone.","AI-assisted linguistic review","[]","2769:1","شعور","false",""
"2769","2","FEELING","اشعر","review","msa","medium","","","","","verb","orthography-review","FEELING — اشعر: Recognizable MSA expression with a spelling/hamza/letter or editorial defect. Preserve the original text and defer repair; not classified as dialect for spelling alone.","AI-assisted linguistic review","[]","2769:2","شعور","false",""
"2769","3","FEELING","الشعور","approved","msa","high","true","true","false","false","noun","valid-alternative","FEELING — الشعور: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","2769:3","شعور","false",""
"2769","4","FEELING","احساس","review","msa","medium","","","","","noun","orthography-review","FEELING — احساس: Recognizable MSA expression with a spelling/hamza/letter or editorial defect. Preserve the original text and defer repair; not classified as dialect for spelling alone.","AI-assisted linguistic review","[]","2769:4","شعور","false",""
"2178","0","READERS","قراء","approved","msa","high","true","true","true","true","noun","natural-preferred","READERS — قراء: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","2178:0","القراء","false",""
"2178","1","READERS","القراء","approved","msa","high","true","true","false","false","noun","valid-alternative","READERS — القراء: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","2178:1","القراء","false",""
"2187","0","LEADERS","قادة","approved","msa","high","true","true","true","true","noun","natural-preferred","LEADERS — قادة: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","2187:0","القادة","false",""
"2187","1","LEADERS","الزعماء","approved","msa","high","true","true","false","false","noun","valid-alternative","LEADERS — الزعماء: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","2187:1","القادة","false",""
"2187","2","LEADERS","القادة","approved","msa","high","true","true","false","false","noun","valid-alternative","LEADERS — القادة: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","2187:2","القادة","false",""
"2187","3","LEADERS","زعماء","approved","msa","high","true","true","false","false","noun","valid-alternative","LEADERS — زعماء: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","2187:3","القادة","false",""
"2197","0","YESTERDAY","امس","review","msa","medium","","","","","adverb","orthography-review","YESTERDAY — امس: Recognizable MSA expression with a spelling/hamza/letter or editorial defect. Preserve the original text and defer repair; not classified as dialect for spelling alone.","AI-assisted linguistic review","[]","2197:0","أمس","false",""
"2197","1","YESTERDAY","البارحة","approved","msa","high","true","true","false","false","adverb","valid-alternative","YESTERDAY — البارحة: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","2197:1","أمس","false",""
"2197","2","YESTERDAY","البارحه","review","msa","medium","","","","","adverb","orthography-review","YESTERDAY — البارحه: Recognizable MSA expression with a spelling/hamza/letter or editorial defect. Preserve the original text and defer repair; not classified as dialect for spelling alone.","AI-assisted linguistic review","[]","2197:2","أمس","false",""
"2197","3","YESTERDAY","الامس","review","msa","medium","","","","","adverb","orthography-review","YESTERDAY — الامس: Recognizable MSA expression with a spelling/hamza/letter or editorial defect. Preserve the original text and defer repair; not classified as dialect for spelling alone.","AI-assisted linguistic review","[]","2197:3","أمس","false",""
"2197","4","YESTERDAY","أمس","approved","msa","high","true","true","true","true","adverb","natural-preferred","YESTERDAY — أمس: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","2197:4","أمس","false",""
"2200","0","WHOLESALE","جملة","review","msa","medium","","","","","noun","construction-or-sense-review","WHOLESALE — جملة: جملة alone has sentence/total meanings; the trade construction is better supported by بالجملة. Leave this isolated sense unresolved.","AI-assisted linguistic review","[]","2200:0","الجملة","false",""
"2200","1","WHOLESALE","بالجملة","approved","msa","high","true","true","true","true","adverb","natural-preferred","WHOLESALE — بالجملة: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","2200:1","الجملة","false",""
"2200","2","WHOLESALE","الجملة","review","msa","medium","","","","","noun","construction-or-sense-review","WHOLESALE — الجملة: الجملة needs the trading construction to establish wholesale rather than sentence; review rather than synonym restriction.","AI-assisted linguistic review","[]","2200:2","الجملة","true",""
"2616","0","ANNOUNCED","اعلن","review","msa","medium","","","","","verb","orthography-review","ANNOUNCED — اعلن: Recognizable MSA expression with a spelling/hamza/letter or editorial defect. Preserve the original text and defer repair; not classified as dialect for spelling alone.","AI-assisted linguistic review","[]","2616:0","أعلن","false",""
"2616","1","ANNOUNCED","اعلنت","review","msa","medium","","","","","verb","orthography-review","ANNOUNCED — اعلنت: Recognizable MSA expression with a spelling/hamza/letter or editorial defect. Preserve the original text and defer repair; not classified as dialect for spelling alone.","AI-assisted linguistic review","[]","2616:1","أعلن","false",""
"2616","2","ANNOUNCED","أعلن","approved","msa","high","true","true","true","true","verb","natural-preferred","ANNOUNCED — أعلن: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","2616:2","أعلن","false",""
"2217","0","BROTHER","اخي","review","msa","medium","","","","","noun","orthography-review","BROTHER — اخي: Recognizable MSA expression with a spelling/hamza/letter or editorial defect. Preserve the original text and defer repair; not classified as dialect for spelling alone.","AI-assisted linguistic review","[]","2217:0","اخي","true",""
"2217","1","BROTHER","اخ","review","msa","medium","","","","","noun","orthography-review","BROTHER — اخ: Recognizable MSA expression with a spelling/hamza/letter or editorial defect. Preserve the original text and defer repair; not classified as dialect for spelling alone.","AI-assisted linguistic review","[]","2217:1","اخي","false",""
"2217","2","BROTHER","الاخ","review","msa","medium","","","","","noun","orthography-review","BROTHER — الاخ: Recognizable MSA expression with a spelling/hamza/letter or editorial defect. Preserve the original text and defer repair; not classified as dialect for spelling alone.","AI-assisted linguistic review","[]","2217:2","اخي","false",""
"1817","0","TEMPERATURE","الحرارة","review","msa","medium","","","","","noun","construction-or-sense-review","TEMPERATURE — الحرارة: الحرارة may denote heat as distinct from measured temperature; درجة الحرارة is the precise natural equivalent.","AI-assisted linguistic review","[]","1817:0","درجة الحرارة","false",""
"1817","1","TEMPERATURE","درجة الحرارة","approved","msa","high","true","true","true","true","noun","natural-preferred","TEMPERATURE — درجة الحرارة: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","1817:1","درجة الحرارة","false",""
"2233","0","SPONSOR","الراعي","approved","msa","high","true","true","false","false","noun","valid-alternative","SPONSOR — الراعي: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","2233:0","الراعي","false",""
"2233","1","SPONSOR","راع","approved","msa","high","true","true","true","true","noun","natural-preferred","SPONSOR — راع: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","2233:1","الراعي","false",""
"2237","0","DEDICATED","مكرسة","approved","msa","high","true","true","false","false","adjective","valid-alternative","DEDICATED — مكرسة: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","2237:0","مكرسة","false",""
"2237","1","DEDICATED","مكرس","approved","msa","high","true","true","true","true","adjective","natural-preferred","DEDICATED — مكرس: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","2237:1","مكرسة","false",""
"2245","0","EVENING","المساء","approved","msa","high","true","true","false","false","noun","valid-alternative","EVENING — المساء: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","2245:0","مساءً","false",""
"2245","1","EVENING","مساء","approved","msa","high","true","true","true","true","noun","natural-preferred","EVENING — مساء: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","2245:1","مساءً","false",""
"2247","0","NUCLEAR","نووية","approved","msa","high","true","true","false","false","adjective","valid-alternative","NUCLEAR — نووية: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","2247:0","النووية","false",""
"2247","1","NUCLEAR","نووي","approved","msa","high","true","true","true","true","adjective","natural-preferred","NUCLEAR — نووي: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","2247:1","النووية","false",""
"2247","2","NUCLEAR","النووية","approved","msa","high","true","true","false","false","adjective","valid-alternative","NUCLEAR — النووية: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","2247:2","النووية","false",""
"3853","0","LEG","الساق","approved","msa","high","true","true","false","false","noun","valid-alternative","LEG — الساق: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","3853:0","الساق","false",""
"3853","1","LEG","ساق","approved","msa","high","true","true","true","true","noun","natural-preferred","LEG — ساق: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","3853:1","الساق","false",""
"3853","2","LEG","القدم","rejected","msa","high","false","false","false","false","noun","wrong-or-corrupt-relationship","LEG — القدم: القدم is foot, not leg; this is an anatomical referent mismatch, not a harmless synonym. Second pass: Foot is a distinct body part from leg in learner anatomy. This is not simply a morphology or synonym difference.","AI-assisted linguistic review","[]","3853:2","الساق","false",""
"2276","0","APPEARS","يظهر","approved","msa","high","true","true","true","true","verb","natural-preferred","APPEARS — يظهر: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","2276:0","يظهر","false",""
"2279","0","DECIDED","قررت","approved","msa","high","true","true","false","false","verb","valid-alternative","DECIDED — قررت: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","2279:0","تقرر","false",""
"2279","1","DECIDED","قرر","approved","msa","high","true","true","true","true","verb","natural-preferred","DECIDED — قرر: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","2279:1","تقرر","false",""
"2279","2","DECIDED","تقرر","approved","msa","high","true","true","false","false","verb","valid-alternative","DECIDED — تقرر: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","2279:2","تقرر","false",""
"2282","0","ADVANTAGE","الميزة","approved","msa","high","true","true","false","false","noun","valid-alternative","ADVANTAGE — الميزة: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","2282:0","ميزة","false",""
"2282","1","ADVANTAGE","ميزة","approved","msa","high","true","true","true","true","noun","natural-preferred","ADVANTAGE — ميزة: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","2282:1","ميزة","false",""
"2282","2","ADVANTAGE","مزية","approved","msa","high","true","true","false","false","noun","valid-alternative","ADVANTAGE — مزية: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","2282:2","ميزة","false",""
"2296","0","BINDING","ملزم","approved","msa","high","true","true","true","true","adjective","natural-preferred","BINDING — ملزم: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","2296:0","ملزم","false",""
"2296","1","BINDING","ملزمة","approved","msa","high","true","true","false","false","adjective","valid-alternative","BINDING — ملزمة: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","2296:1","ملزم","false",""
"2296","2","BINDING","الزام","review","msa","medium","","","","","noun","orthography-review","BINDING — الزام: Recognizable MSA expression with a spelling/hamza/letter or editorial defect. Preserve the original text and defer repair; not classified as dialect for spelling alone.","AI-assisted linguistic review","[]","2296:2","ملزم","false",""
"2296","3","BINDING","ملزما","approved","msa","high","true","true","false","false","adjective","valid-alternative","BINDING — ملزما: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","2296:3","ملزم","false",""
"2296","4","BINDING","الملزمة","review","msa","medium","","","","","noun","construction-or-sense-review","BINDING — الملزمة: الملزمة also has booklet/vise readings; the intended adjective remains unclear without vocalization/context.","AI-assisted linguistic review","[]","2296:4","ملزم","false",""
"2318","0","FRAMEWORK","اطار","review","msa","medium","","","","","noun","orthography-review","FRAMEWORK — اطار: Recognizable MSA expression with a spelling/hamza/letter or editorial defect. Preserve the original text and defer repair; not classified as dialect for spelling alone.","AI-assisted linguistic review","[]","2318:0","الإطار","false",""
"2318","1","FRAMEWORK","الإطار","approved","msa","high","true","true","true","true","noun","natural-preferred","FRAMEWORK — الإطار: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","2318:1","الإطار","false",""
"2320","0","INSTALLED","مثبتة","approved","msa","high","true","true","false","false","adjective","valid-alternative","INSTALLED — مثبتة: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","2320:0","مثبت","false",""
"2320","1","INSTALLED","مثبت","approved","msa","high","true","true","true","true","adjective","natural-preferred","INSTALLED — مثبت: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","2320:1","مثبت","false",""
"2322","0","CREDITS","النقاط","review","msa","medium","","","","","noun","construction-or-sense-review","CREDITS — النقاط: Points may be educational credits only in a supported context; do not broadly approve an isolated points clue.","AI-assisted linguistic review","[]","2322:0","أرصدة دائنة","false",""
"2322","1","CREDITS","نقاط","review","msa","medium","","","","","noun","construction-or-sense-review","CREDITS — نقاط: The academic-credit construction needs evidence; the bare points rendering is left unresolved.","AI-assisted linguistic review","[]","2322:1","أرصدة دائنة","false",""
"2322","2","CREDITS","الاعتمادات","review","msa","medium","","","","","noun","orthography-review","CREDITS — الاعتمادات: Recognizable MSA expression with a spelling/hamza/letter or editorial defect. Preserve the original text and defer repair; not classified as dialect for spelling alone.","AI-assisted linguistic review","[]","2322:2","أرصدة دائنة","false",""
"2322","3","CREDITS","أرصدة دائنة","approved","msa","high","true","true","true","true","noun","natural-preferred","CREDITS — أرصدة دائنة (accounting credit balances): Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","2322:3","أرصدة دائنة","false","accounting credit balances"
"2942","0","TROUBLE","مشاكل","approved","msa","high","true","true","false","false","noun","valid-alternative","TROUBLE — مشاكل: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","2942:0","مشكلة","false",""
"2942","1","TROUBLE","المشاكل","approved","msa","high","true","true","false","false","noun","valid-alternative","TROUBLE — المشاكل: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","2942:1","مشكلة","false",""
"2942","2","TROUBLE","ورطة","approved","msa","high","true","true","true","true","noun","natural-preferred","TROUBLE — ورطة: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","2942:2","مشكلة","false",""
"2942","3","TROUBLE","مشكلة","approved","msa","high","true","true","false","false","noun","valid-alternative","TROUBLE — مشكلة: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","2942:3","مشكلة","false",""
"2342","0","MEASURE","القياس","approved","msa","high","true","true","false","false","noun","valid-alternative","MEASURE — القياس (measurement): Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","2342:0","التدبير","false","measurement"
"2342","1","MEASURE","التدبير","approved","msa","high","true","true","false","false","noun","valid-alternative","MEASURE — التدبير (step taken): Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","2342:1","التدبير","false","step taken"
"2342","2","MEASURE","مقياس","approved","msa","high","true","true","true","true","noun","natural-preferred","MEASURE — مقياس (standard of measurement): Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","2342:2","التدبير","false","standard of measurement"
"2342","3","MEASURE","قياس","approved","msa","high","true","true","false","false","noun","valid-alternative","MEASURE — قياس (measurement): Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","2342:3","التدبير","false","measurement"
"2362","0","VINTAGE","عتيقة","approved","msa","high","true","true","false","false","adjective","valid-alternative","VINTAGE — عتيقة: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","2362:0","خمر","false",""
"2362","1","VINTAGE","عتيق","approved","msa","high","true","true","true","true","adjective","natural-preferred","VINTAGE — عتيق: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","2362:1","خمر","false",""
"2362","2","VINTAGE","خمر","review","msa","medium","","","","","noun","construction-or-sense-review","VINTAGE — خمر: خمر is wine generically, not a vintage/year or the adjective vintage. A specialized sense requires review.","AI-assisted linguistic review","[]","2362:2","خمر","true",""
"3969","0","JET","جيت","review","uncertain","medium","","","","","uncertain","register-review","JET — جيت: Register or status of this borrowing/form needs evidence. Neither automatic dialect rejection nor unsupported MSA approval.","AI-assisted linguistic review","[]","3969:0","الطائرة النفاثة","false",""
"3969","1","JET","الطائرة النفاثة","approved","msa","high","true","true","true","true","noun","natural-preferred","JET — الطائرة النفاثة: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","3969:1","الطائرة النفاثة","false",""
"2373","0","REALITY","واقع","approved","msa","high","true","true","true","true","noun","natural-preferred","REALITY — واقع: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","2373:0","الواقع","false",""
"2373","1","REALITY","واقعا","approved","msa","high","true","true","false","false","noun","valid-alternative","REALITY — واقعا: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","2373:1","الواقع","false",""
"2373","2","REALITY","الواقع","approved","msa","high","true","true","false","false","noun","valid-alternative","REALITY — الواقع: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","2373:2","الواقع","false",""
"2381","0","DESTINATION","الاتجاه","review","msa","medium","","","","","noun","construction-or-sense-review","DESTINATION — الاتجاه: Direction is not necessarily a destination; retain this broad mapping unresolved.","AI-assisted linguistic review","[]","2381:0","الوجهة","false",""
"2381","1","DESTINATION","وجهة","approved","msa","high","true","true","true","true","noun","natural-preferred","DESTINATION — وجهة: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","2381:1","الوجهة","false",""
"2381","2","DESTINATION","المقصد","approved","msa","high","true","true","false","false","noun","valid-alternative","DESTINATION — المقصد: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","2381:2","الوجهة","false",""
"2381","3","DESTINATION","الوجهة","approved","msa","high","true","true","false","false","noun","valid-alternative","DESTINATION — الوجهة: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","2381:3","الوجهة","false",""
"2993","0","CONTRACTS","عقود","approved","msa","high","true","true","true","true","noun","natural-preferred","CONTRACTS — عقود: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","2993:0","العقود","false",""
"2993","1","CONTRACTS","العقود","approved","msa","high","true","true","false","false","noun","valid-alternative","CONTRACTS — العقود: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","2993:1","العقود","false",""
"2399","0","RESIDENTIAL","سكني","approved","msa","high","true","true","true","true","adjective","natural-preferred","RESIDENTIAL — سكني: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","2399:0","سكني","false",""
"3009","0","CONTINUES","يستمر","approved","msa","high","true","true","true","true","verb","natural-preferred","CONTINUES — يستمر: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","3009:0","تابع","false",""
"3009","1","CONTINUES","تابع","review","msa","medium","","","","","verb","construction-or-sense-review","CONTINUES — تابع: Arabic is recognizable MSA, but this isolated relationship needs a supported construction/sense before approval; morphology alone is not rejection.","AI-assisted linguistic review","[]","3009:1","تابع","true",""
"4017","0","PEN","قلم","approved","msa","high","true","true","true","true","noun","natural-preferred","PEN — قلم: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","4017:0","قلم","false",""
"4017","1","PEN","القلم","approved","msa","high","true","true","false","false","noun","valid-alternative","PEN — القلم: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","4017:1","قلم","false",""
"2419","0","REPLACEMENT","الاستبدال","approved","msa","high","true","true","false","false","noun","valid-alternative","REPLACEMENT — الاستبدال (substitution): Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","2419:0","الاستبدال","false","substitution"
"2419","1","REPLACEMENT","البديل","approved","msa","high","true","true","false","false","noun","valid-alternative","REPLACEMENT — البديل (substitute): Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","2419:1","الاستبدال","false","substitute"
"2419","2","REPLACEMENT","استبدال","approved","msa","high","true","true","true","true","noun","natural-preferred","REPLACEMENT — استبدال (substitution): Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","2419:2","الاستبدال","false","substitution"
"2419","3","REPLACEMENT","بديل","approved","msa","high","true","true","false","false","noun","valid-alternative","REPLACEMENT — بديل (substitute): Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","2419:3","الاستبدال","false","substitute"
"4029","0","JOY","فرح","approved","msa","high","true","true","true","true","noun","natural-preferred","JOY — فرح: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","4029:0","الفرح","false",""
"4029","1","JOY","فرحة","approved","msa","high","true","true","false","false","noun","valid-alternative","JOY — فرحة: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","4029:1","الفرح","false",""
"4029","2","JOY","الفرح","approved","msa","high","true","true","false","false","noun","valid-alternative","JOY — الفرح: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","4029:2","الفرح","false",""
"4029","3","JOY","بهجة","approved","msa","high","true","true","false","false","noun","valid-alternative","JOY — بهجة: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","4029:3","الفرح","false",""
