priority,category,english,arabic,source_ids,reason,suggestion
"2","abbreviation","BEN","بن","h2913:t1","uncertain; abbreviation-source match alone does not establish a nonlexical sense",""
"2","proper-name","BEN","بن","h2913:t1","Known name spelling; lexical senses may also exist",""
"2","transliteration","SWEDEN","سويدن","h2923:t3","Approximate consonant skeleton match; loanwords and coincidences are valid possibilities",""
"2","transliteration","CONNECTICUT","كونيكتيكت","h2937:t1","Approximate consonant skeleton match; loanwords and coincidences are valid possibilities",""
"2","place-name","JORDAN","الاردن","h2951:t0","Known place spelling; inspect the intended sense",""
"2","place-name","JORDAN","جوردان","h2951:t1","Known place spelling; inspect the intended sense",""
"2","transliteration","JORDAN","جوردان","h2951:t1","Approximate consonant skeleton match; loanwords and coincidences are valid possibilities",""
"2","abbreviation","LIB","ليب","h2972:t0","uncertain; abbreviation-source match alone does not establish a nonlexical sense",""
"2","transliteration","ANDERSON","اندرسون","h2982:t0","Approximate consonant skeleton match; loanwords and coincidences are valid possibilities",""
"2","transliteration","ANDERSON","أندرسن","h2982:t1","Approximate consonant skeleton match; loanwords and coincidences are valid possibilities",""
"2","abbreviation","DER","دير","h2984:t0","uncertain; abbreviation-source match alone does not establish a nonlexical sense",""
"2","transliteration","THAILAND","تايلند","h3005:t0","Approximate consonant skeleton match; loanwords and coincidences are valid possibilities",""
"2","transliteration","THAILAND","تايلاند","h3005:t1","Approximate consonant skeleton match; loanwords and coincidences are valid possibilities",""
"2","transliteration","THAILAND","تايلاندية","h3005:t2","Approximate consonant skeleton match; loanwords and coincidences are valid possibilities",""
"2","abbreviation","CAM","كام","h3012:t0","uncertain; abbreviation-source match alone does not establish a nonlexical sense",""
"2","abbreviation","CAM","كاميرا (اختصار)","h3012:t1","uncertain; abbreviation-source match alone does not establish a nonlexical sense",""
"2","editorial-note","CAM","كاميرا (اختصار)","h3012:t1","Parenthetical/bracketed text; review before treating as an answer",""
"2","transliteration","ATLANTIC","اتلانتيك","h3023:t1","Approximate consonant skeleton match; loanwords and coincidences are valid possibilities",""
"2","transliteration","EDWARD","ادوارد","h3026:t0","Approximate consonant skeleton match; loanwords and coincidences are valid possibilities",""
"2","abbreviation","RAM","رام","h3029:t0","likely normal word; abbreviation-source match alone does not establish a nonlexical sense",""
"2","abbreviation","RAM","كبش","h3029:t1","likely normal word; abbreviation-source match alone does not establish a nonlexical sense",""
"2","transliteration","COSTA","كوستا","h3051:t0","Approximate consonant skeleton match; loanwords and coincidences are valid possibilities",""
"2","editorial-note","COSTA","كوستا(أ)","h3051:t1","Parenthetical/bracketed text; review before treating as an answer",""
"2","transliteration","BOND","بوند","h3077:t1","Approximate consonant skeleton match; loanwords and coincidences are valid possibilities",""
"2","transliteration","ERICSSON","اريكسون","h3079:t0","Approximate consonant skeleton match; loanwords and coincidences are valid possibilities",""
"2","transliteration","ERICSSON","إريكسون","h3079:t1","Approximate consonant skeleton match; loanwords and coincidences are valid possibilities",""
"2","transliteration","CHOCOLATE","شوكولاتة","h3083:t1","Approximate consonant skeleton match; loanwords and coincidences are valid possibilities",""
"2","transliteration","CHOCOLATE","شوكولاته","h3083:t3","Approximate consonant skeleton match; loanwords and coincidences are valid possibilities",""
"2","abbreviation","PUB","الحانة","h3084:t0","likely normal word; abbreviation-source match alone does not establish a nonlexical sense",""
"2","abbreviation","PUB","حانة","h3084:t1","likely normal word; abbreviation-source match alone does not establish a nonlexical sense",""
"2","transliteration","COTTON","قطن","h3090:t0","Approximate consonant skeleton match; loanwords and coincidences are valid possibilities",""
"2","transliteration","BLUETOOTH","بلوتوث","h3091:t0","Approximate consonant skeleton match; loanwords and coincidences are valid possibilities",""
"2","transliteration","ARKANSAS","أركانساس","h3105:t0","Approximate consonant skeleton match; loanwords and coincidences are valid possibilities",""
"2","transliteration","BRITAIN","بريطانيا","h3121:t0","Approximate consonant skeleton match; loanwords and coincidences are valid possibilities",""
"2","transliteration","COMEDY","كوميدي","h3127:t1","Approximate consonant skeleton match; loanwords and coincidences are valid possibilities",""
"2","transliteration","COMEDY","كوميديا","h3127:t2","Approximate consonant skeleton match; loanwords and coincidences are valid possibilities",""
"2","transliteration","METER","متر","h3142:t2","Approximate consonant skeleton match; loanwords and coincidences are valid possibilities",""
"2","transliteration","MYSQL","ميسكل","h3163:t0","Approximate consonant skeleton match; loanwords and coincidences are valid possibilities",""
"2","transliteration","SAFARI","سفاري","h3190:t0","Approximate consonant skeleton match; loanwords and coincidences are valid possibilities",""
"2","abbreviation","SAM","سام","h3196:t0","uncertain; abbreviation-source match alone does not establish a nonlexical sense",""
"2","proper-name","SAM","سام","h3196:t0","Known name spelling; lexical senses may also exist",""
"2","transliteration","MONTANA","مونتانا","h3204:t0","Approximate consonant skeleton match; loanwords and coincidences are valid possibilities",""
"2","transliteration","SWITZERLAND","سويتزرلاند","h3210:t2","Approximate consonant skeleton match; loanwords and coincidences are valid possibilities",""
"2","transliteration","STORM","ستورم","h3222:t1","Approximate consonant skeleton match; loanwords and coincidences are valid possibilities",""
"2","transliteration","MICRO","ميكرو","h3223:t0","Approximate consonant skeleton match; loanwords and coincidences are valid possibilities",""
"2","transliteration","MICRO","مايكرو","h3223:t1","Approximate consonant skeleton match; loanwords and coincidences are valid possibilities",""
"2","abbreviation","REF","المرجع","h3237:t0","uncertain; abbreviation-source match alone does not establish a nonlexical sense",""
"2","transliteration","TANK","تانك","h3238:t0","Approximate consonant skeleton match; loanwords and coincidences are valid possibilities",""
"2","transliteration","MANCHESTER","مانشستر","h3252:t0","Approximate consonant skeleton match; loanwords and coincidences are valid possibilities",""
"2","transliteration","MANCHESTER","مانشيستر","h3252:t1","Approximate consonant skeleton match; loanwords and coincidences are valid possibilities",""
"2","transliteration","ULTRA","الترا","h3269:t0","Approximate consonant skeleton match; loanwords and coincidences are valid possibilities",""
"2","abbreviation","HA","هاها (ضحك)","h3295:t0","uncertain; abbreviation-source match alone does not establish a nonlexical sense",""
"2","editorial-note","HA","هاها (ضحك)","h3295:t0","Parenthetical/bracketed text; review before treating as an answer",""
"2","transliteration","STERLING","ستيرلينغ","h3306:t0","Approximate consonant skeleton match; loanwords and coincidences are valid possibilities",""
"2","proper-name","JENNIFER","جنيفر","h3315:t0","Known name spelling; lexical senses may also exist",""
"2","transliteration","JENNIFER","جنيفر","h3315:t0","Approximate consonant skeleton match; loanwords and coincidences are valid possibilities",""
"2","proper-name","JENNIFER","جينيفر","h3315:t1","Known name spelling; lexical senses may also exist",""
"2","transliteration","JENNIFER","جينيفر","h3315:t1","Approximate consonant skeleton match; loanwords and coincidences are valid possibilities",""
"2","transliteration","ANTONIO","انتونيو","h3316:t0","Approximate consonant skeleton match; loanwords and coincidences are valid possibilities",""
"2","transliteration","ANTONIO","انطونيو","h3316:t1","Approximate consonant skeleton match; loanwords and coincidences are valid possibilities",""
"2","transliteration","ANTONIO","أنطونيو","h3316:t2","Approximate consonant skeleton match; loanwords and coincidences are valid possibilities",""
"2","proper-name","SARAH","ساره","h3324:t0","Known name spelling; lexical senses may also exist",""
"2","proper-name","SARAH","سارة","h3324:t1","Known name spelling; lexical senses may also exist",""
"2","proper-name","SARAH","سارا","h3324:t2","Known name spelling; lexical senses may also exist",""
"2","transliteration","CLARK","كلارك","h3325:t0","Approximate consonant skeleton match; loanwords and coincidences are valid possibilities",""
"2","transliteration","NEBRASKA","نبراسكا","h3335:t0","Approximate consonant skeleton match; loanwords and coincidences are valid possibilities",""
"2","transliteration","LINCOLN","لينكولن","h3361:t0","Approximate consonant skeleton match; loanwords and coincidences are valid possibilities",""
"2","transliteration","MILK","ميلك","h3366:t1","Approximate consonant skeleton match; loanwords and coincidences are valid possibilities",""
"2","transliteration","DRAMA","دراما","h3369:t0","Approximate consonant skeleton match; loanwords and coincidences are valid possibilities",""
"2","abbreviation","ISO","ايزو","h3389:t0","clear abbreviation/acronym; abbreviation-source match alone does not establish a nonlexical sense",""
"2","english-acronym","ISO","ايزو","h3389:t0","Explicit acronym/abbreviation hint; no automatic exclusion",""
"2","abbreviation","SUM","المبلغ","h3397:t0","likely normal word; abbreviation-source match alone does not establish a nonlexical sense",""
"2","abbreviation","SUM","مبلغ","h3397:t1","likely normal word; abbreviation-source match alone does not establish a nonlexical sense",""
"2","transliteration","MISC","ميسك","h3398:t0","Approximate consonant skeleton match; loanwords and coincidences are valid possibilities",""
"2","transliteration","JASON","جاسون","h3407:t0","Approximate consonant skeleton match; loanwords and coincidences are valid possibilities",""
"2","transliteration","JASON","جيسون","h3407:t1","Approximate consonant skeleton match; loanwords and coincidences are valid possibilities",""
"2","transliteration","JASON","جايسون","h3407:t2","Approximate consonant skeleton match; loanwords and coincidences are valid possibilities",""
"2","transliteration","JASON","جيسن","h3407:t3","Approximate consonant skeleton match; loanwords and coincidences are valid possibilities",""
"2","transliteration","HOLDEM","هولدم","h3411:t0","Approximate consonant skeleton match; loanwords and coincidences are valid possibilities",""
"2","transliteration","CATHOLIC","كاثوليكية","h3414:t0","Approximate consonant skeleton match; loanwords and coincidences are valid possibilities",""
"2","transliteration","CATHOLIC","كاثوليكي","h3414:t1","Approximate consonant skeleton match; loanwords and coincidences are valid possibilities",""
"2","abbreviation","PS","ملاحظة إضافية","h3433:t0","uncertain; abbreviation-source match alone does not establish a nonlexical sense",""
"2","abbreviation","KIM","كيم","h3447:t0","uncertain; abbreviation-source match alone does not establish a nonlexical sense",""
"2","proper-name","KIM","كيم","h3447:t0","Known name spelling; lexical senses may also exist",""
"2","transliteration","CONST","كونست","h3450:t0","Approximate consonant skeleton match; loanwords and coincidences are valid possibilities",""
"2","transliteration","BALTIMORE","بالتمور","h3461:t0","Approximate consonant skeleton match; loanwords and coincidences are valid possibilities",""
"2","transliteration","BALTIMORE","بالتيمور","h3461:t1","Approximate consonant skeleton match; loanwords and coincidences are valid possibilities",""
"2","transliteration","DONT","دونت","h3463:t0","Approximate consonant skeleton match; loanwords and coincidences are valid possibilities",""
"2","transliteration","CHARLOTTE","شارلوت","h3467:t0","Approximate consonant skeleton match; loanwords and coincidences are valid possibilities",""
"2","place-name","EGYPT","مصر","h3487:t0","Known place spelling; inspect the intended sense",""
"2","place-name","EGYPT","مصرية","h3487:t1","Known place spelling; inspect the intended sense",""
"2","abbreviation","LO","انظر!","h3498:t0","uncertain; abbreviation-source match alone does not establish a nonlexical sense",""
"2","transliteration","SIMON","سايمون","h3510:t0","Approximate consonant skeleton match; loanwords and coincidences are valid possibilities",""
"2","transliteration","SIMON","سيمون","h3510:t1","Approximate consonant skeleton match; loanwords and coincidences are valid possibilities",""
"2","transliteration","CARTOON","كرتون","h3529:t0","Approximate consonant skeleton match; loanwords and coincidences are valid possibilities",""
"2","transliteration","CARBON","كربون","h3535:t1","Approximate consonant skeleton match; loanwords and coincidences are valid possibilities",""
"2","transliteration","DENMARK","دنمارك","h3546:t2","Approximate consonant skeleton match; loanwords and coincidences are valid possibilities",""
"2","transliteration","DELAWARE","ديلاوير","h3572:t0","Approximate consonant skeleton match; loanwords and coincidences are valid possibilities",""
"2","transliteration","BARBARA","باربرا","h3580:t0","Approximate consonant skeleton match; loanwords and coincidences are valid possibilities",""
"2","transliteration","BARBARA","باربارا","h3580:t1","Approximate consonant skeleton match; loanwords and coincidences are valid possibilities",""
"2","abbreviation","UT","نغمة موسيقية","h3601:t0","uncertain; abbreviation-source match alone does not establish a nonlexical sense",""
"2","transliteration","LATINA","لاتينية","h3606:t0","Approximate consonant skeleton match; loanwords and coincidences are valid possibilities",""
"2","transliteration","LATINA","لاتينا","h3606:t1","Approximate consonant skeleton match; loanwords and coincidences are valid possibilities",""
"2","abbreviation","NASA","ناسا","h3607:t0","clear abbreviation/acronym; abbreviation-source match alone does not establish a nonlexical sense",""
"2","english-acronym","NASA","ناسا","h3607:t0","Explicit acronym/abbreviation hint; no automatic exclusion",""
"2","transliteration","DUTCH","داتش","h3611:t0","Approximate consonant skeleton match; loanwords and coincidences are valid possibilities",""
"2","transliteration","ROUTER","راوتر","h3619:t0","Approximate consonant skeleton match; loanwords and coincidences are valid possibilities",""
"2","abbreviation","CSS","المغلق","h3625:t0","clear abbreviation/acronym; abbreviation-source match alone does not establish a nonlexical sense",""
"2","english-acronym","CSS","المغلق","h3625:t0","Explicit acronym/abbreviation hint; no automatic exclusion",""
"2","transliteration","DETROIT","ديترويت","h3637:t0","Approximate consonant skeleton match; loanwords and coincidences are valid possibilities",""
"2","transliteration","METRO","مترو","h3641:t0","Approximate consonant skeleton match; loanwords and coincidences are valid possibilities",""
"2","transliteration","METRO","ميترو","h3641:t1","Approximate consonant skeleton match; loanwords and coincidences are valid possibilities",""
"2","transliteration","TOSHIBA","توشيبا","h3642:t0","Approximate consonant skeleton match; loanwords and coincidences are valid possibilities",""
"2","transliteration","BIRMINGHAM","برمينغهام","h3667:t0","Approximate consonant skeleton match; loanwords and coincidences are valid possibilities",""
"2","transliteration","BIRMINGHAM","برمنغهام","h3667:t1","Approximate consonant skeleton match; loanwords and coincidences are valid possibilities",""
"2","transliteration","BIRMINGHAM","بيرمنغهام","h3667:t2","Approximate consonant skeleton match; loanwords and coincidences are valid possibilities",""
"2","abbreviation","BIO","سيرة ذاتية","h3692:t0","uncertain; abbreviation-source match alone does not establish a nonlexical sense",""
"2","transliteration","INDONESIA","اندونيسيا","h3751:t0","Approximate consonant skeleton match; loanwords and coincidences are valid possibilities",""
"2","place-name","BERLIN","برلين","h3765:t0","Known place spelling; inspect the intended sense",""
"2","transliteration","BERLIN","برلين","h3765:t0","Approximate consonant skeleton match; loanwords and coincidences are valid possibilities",""
"2","place-name","BERLIN","بيرلين","h3765:t1","Known place spelling; inspect the intended sense",""
"2","transliteration","BERLIN","بيرلين","h3765:t1","Approximate consonant skeleton match; loanwords and coincidences are valid possibilities",""
"2","transliteration","BUFFALO","بافالو","h3776:t0","Approximate consonant skeleton match; loanwords and coincidences are valid possibilities",""
"2","transliteration","MEDLINE","ميدلاين","h3795:t0","Approximate consonant skeleton match; loanwords and coincidences are valid possibilities",""
"2","transliteration","MARSHALL","مارشال","h3800:t0","Approximate consonant skeleton match; loanwords and coincidences are valid possibilities",""
"2","transliteration","BANG","بانغ","h3815:t0","Approximate consonant skeleton match; loanwords and coincidences are valid possibilities",""
"2","transliteration","HAMILTON","هاميلتون","h3822:t0","Approximate consonant skeleton match; loanwords and coincidences are valid possibilities",""
"2","transliteration","HAMILTON","هاملتون","h3822:t1","Approximate consonant skeleton match; loanwords and coincidences are valid possibilities",""
"2","transliteration","ROMAN","روماني","h3839:t0","Approximate consonant skeleton match; loanwords and coincidences are valid possibilities",""
"2","transliteration","ROMAN","رومان","h3839:t1","Approximate consonant skeleton match; loanwords and coincidences are valid possibilities",""
"2","transliteration","STEREO","ستيريو","h3859:t1","Approximate consonant skeleton match; loanwords and coincidences are valid possibilities",""
"2","transliteration","LIBERAL","الليبرالية","h3868:t0","Approximate consonant skeleton match; loanwords and coincidences are valid possibilities",""
"2","transliteration","LIBERAL","الليبرالي","h3868:t1","Approximate consonant skeleton match; loanwords and coincidences are valid possibilities",""
"2","abbreviation","JAY","جاي","h3870:t0","uncertain; abbreviation-source match alone does not establish a nonlexical sense",""
"2","abbreviation","JAY","جاى","h3870:t1","uncertain; abbreviation-source match alone does not establish a nonlexical sense",""
"2","abbreviation","GAP","الثغرة","h3872:t0","likely normal word; abbreviation-source match alone does not establish a nonlexical sense",""
"2","abbreviation","GAP","فجوة","h3872:t1","likely normal word; abbreviation-source match alone does not establish a nonlexical sense",""
"2","abbreviation","GAP","الفجوة","h3872:t2","likely normal word; abbreviation-source match alone does not establish a nonlexical sense",""
"2","abbreviation","GAP","ثغرة","h3872:t3","likely normal word; abbreviation-source match alone does not establish a nonlexical sense",""
"2","transliteration","ORACLE","اوراكل","h3883:t0","Approximate consonant skeleton match; loanwords and coincidences are valid possibilities",""
"2","transliteration","ORACLE","أوراكل","h3883:t1","Approximate consonant skeleton match; loanwords and coincidences are valid possibilities",""
"2","abbreviation","ER","آه (تردد)","h3884:t0","uncertain; abbreviation-source match alone does not establish a nonlexical sense",""
"2","editorial-note","ER","آه (تردد)","h3884:t0","Parenthetical/bracketed text; review before treating as an answer",""
"2","transliteration","ANTHONY","انتوني","h3905:t0","Approximate consonant skeleton match; loanwords and coincidences are valid possibilities",""
"2","transliteration","ANTHONY","انطوني","h3905:t1","Approximate consonant skeleton match; loanwords and coincidences are valid possibilities",""
"2","transliteration","ANTHONY","أنتوني","h3905:t2","Approximate consonant skeleton match; loanwords and coincidences are valid possibilities",""
"2","transliteration","NINTENDO","نينتندو","h3906:t0","Approximate consonant skeleton match; loanwords and coincidences are valid possibilities",""
"2","transliteration","FRANKLIN","فرانكلين","h3911:t0","Approximate consonant skeleton match; loanwords and coincidences are valid possibilities",""
"2","abbreviation","ROB","روب","h3913:t0","uncertain; abbreviation-source match alone does not establish a nonlexical sense",""
"2","transliteration","MELBOURNE","ملبورن","h3918:t0","Approximate consonant skeleton match; loanwords and coincidences are valid possibilities",""
"2","transliteration","MELBOURNE","ميلبورن","h3918:t1","Approximate consonant skeleton match; loanwords and coincidences are valid possibilities",""
"2","transliteration","WYOMING","وايومينغ","h3925:t0","Approximate consonant skeleton match; loanwords and coincidences are valid possibilities",""
"2","transliteration","WYOMING","ويومينغ","h3925:t1","Approximate consonant skeleton match; loanwords and coincidences are valid possibilities",""
"2","transliteration","BLACKJACK","بلاك جاك","h3926:t0","Approximate consonant skeleton match; loanwords and coincidences are valid possibilities",""
"2","abbreviation","ERA","عصر","h3928:t0","likely normal word; abbreviation-source match alone does not establish a nonlexical sense",""
"2","abbreviation","ERA","عهد","h3928:t1","likely normal word; abbreviation-source match alone does not establish a nonlexical sense",""
"2","abbreviation","ERA","حقبة","h3928:t2","likely normal word; abbreviation-source match alone does not establish a nonlexical sense",""
"2","abbreviation","ERA","العصر","h3928:t3","likely normal word; abbreviation-source match alone does not establish a nonlexical sense",""
"2","abbreviation","ERA","الحقبة","h3928:t4","likely normal word; abbreviation-source match alone does not establish a nonlexical sense",""
"2","transliteration","FINLAND","فنلندا","h3943:t2","Approximate consonant skeleton match; loanwords and coincidences are valid possibilities",""
"2","transliteration","FINLAND","فينلاند","h3943:t3","Approximate consonant skeleton match; loanwords and coincidences are valid possibilities",""
"2","transliteration","MORGAN","مورغان","h3944:t1","Approximate consonant skeleton match; loanwords and coincidences are valid possibilities",""
"2","transliteration","COLUMBUS","كولومبوس","h3952:t0","Approximate consonant skeleton match; loanwords and coincidences are valid possibilities",""
"2","transliteration","CROWN","كراون","h3972:t1","Approximate consonant skeleton match; loanwords and coincidences are valid possibilities",""
"2","abbreviation","MAD","ماد","h3998:t0","likely normal word; abbreviation-source match alone does not establish a nonlexical sense",""
"2","transliteration","HILTON","هيلتون","h4007:t0","Approximate consonant skeleton match; loanwords and coincidences are valid possibilities",""
"2","abbreviation","KEN","كين","h4008:t0","uncertain; abbreviation-source match alone does not establish a nonlexical sense",""
"2","transliteration","DOUGLAS","دوغلاس","h4013:t1","Approximate consonant skeleton match; loanwords and coincidences are valid possibilities",""
"2","transliteration","DEBIAN","ديبيان","h4014:t0","Approximate consonant skeleton match; loanwords and coincidences are valid possibilities",""
"2","transliteration","SAND","ساند","h4026:t2","Approximate consonant skeleton match; loanwords and coincidences are valid possibilities",""
"2","transliteration","MADISON","ماديسون","h4027:t0","Approximate consonant skeleton match; loanwords and coincidences are valid possibilities",""
"2","abbreviation","LOL","لول","h4070:t0","clear abbreviation/acronym; abbreviation-source match alone does not establish a nonlexical sense",""
"2","english-acronym","LOL","لول","h4070:t0","Explicit acronym/abbreviation hint; no automatic exclusion",""
"2","transliteration","MODEM","مودم","h4096:t1","Approximate consonant skeleton match; loanwords and coincidences are valid possibilities",""
"2","transliteration","TIFFANY","تيفاني","h4102:t0","Approximate consonant skeleton match; loanwords and coincidences are valid possibilities",""
"2","abbreviation","BET","راهن","h4105:t0","likely normal word; abbreviation-source match alone does not establish a nonlexical sense",""
"2","abbreviation","BET","رهان","h4105:t1","likely normal word; abbreviation-source match alone does not establish a nonlexical sense",""
"2","abbreviation","BET","الرهان","h4105:t2","likely normal word; abbreviation-source match alone does not establish a nonlexical sense",""
"2","brand-name","TOYOTA","تويوتا","h4107:t0","Known brand/product spelling; lexical senses may also exist",""
"2","transliteration","ETHERNET","إيثرنت","h4139:t0","Approximate consonant skeleton match; loanwords and coincidences are valid possibilities",""
"2","transliteration","BUSTY","بوستي","h4151:t0","Approximate consonant skeleton match; loanwords and coincidences are valid possibilities",""
"2","transliteration","GREG","غريغ","h4157:t0","Approximate consonant skeleton match; loanwords and coincidences are valid possibilities",""
"2","transliteration","SACRAMENTO","ساكرامينتو","h4178:t0","Approximate consonant skeleton match; loanwords and coincidences are valid possibilities",""
"2","transliteration","SACRAMENTO","ساكرامنتو","h4178:t1","Approximate consonant skeleton match; loanwords and coincidences are valid possibilities",""
"2","transliteration","SACRAMENTO","سكرامنتو","h4178:t2","Approximate consonant skeleton match; loanwords and coincidences are valid possibilities",""
"2","abbreviation","RON","رون","h4180:t0","uncertain; abbreviation-source match alone does not establish a nonlexical sense",""
"2","proper-name","RON","رون","h4180:t0","Known name spelling; lexical senses may also exist",""
"2","transliteration","RUSSELL","راسيل","h4181:t0","Approximate consonant skeleton match; loanwords and coincidences are valid possibilities",""
"2","transliteration","RUSSELL","راسل","h4181:t1","Approximate consonant skeleton match; loanwords and coincidences are valid possibilities",""
"2","transliteration","RUSSELL","روسل","h4181:t2","Approximate consonant skeleton match; loanwords and coincidences are valid possibilities",""
"2","transliteration","RUSSELL","روسيل","h4181:t3","Approximate consonant skeleton match; loanwords and coincidences are valid possibilities",""
"2","transliteration","FOSTER","فوستر","h4193:t1","Approximate consonant skeleton match; loanwords and coincidences are valid possibilities",""
"2","transliteration","CLINTON","كلينتون","h4201:t0","Approximate consonant skeleton match; loanwords and coincidences are valid possibilities",""
"2","transliteration","CLINTON","كلنتون","h4201:t1","Approximate consonant skeleton match; loanwords and coincidences are valid possibilities",""
"2","transliteration","ALBERTA","البرتا","h4205:t0","Approximate consonant skeleton match; loanwords and coincidences are valid possibilities",""
"2","transliteration","ALBERTA","ألبرتا","h4205:t1","Approximate consonant skeleton match; loanwords and coincidences are valid possibilities",""
"2","transliteration","CRASH","كراش","h4229:t1","Approximate consonant skeleton match; loanwords and coincidences are valid possibilities",""
"2","transliteration","INTER","انتر","h4232:t1","Approximate consonant skeleton match; loanwords and coincidences are valid possibilities",""
"2","abbreviation","DAD","ابى","h4255:t0","likely normal word; abbreviation-source match alone does not establish a nonlexical sense",""
"2","abbreviation","DAD","ابي","h4255:t1","likely normal word; abbreviation-source match alone does not establish a nonlexical sense",""
"2","abbreviation","DAD","أب","h4255:t2","likely normal word; abbreviation-source match alone does not establish a nonlexical sense",""
"2","transliteration","DUBLIN","دوبلن","h4267:t0","Approximate consonant skeleton match; loanwords and coincidences are valid possibilities",""
"2","transliteration","DUBLIN","دوبلين","h4267:t1","Approximate consonant skeleton match; loanwords and coincidences are valid possibilities",""
"2","transliteration","DUBLIN","دبلن","h4267:t2","Approximate consonant skeleton match; loanwords and coincidences are valid possibilities",""
"2","transliteration","NELSON","نيلسن","h4275:t0","Approximate consonant skeleton match; loanwords and coincidences are valid possibilities",""
"2","transliteration","NELSON","نيلسون","h4275:t1","Approximate consonant skeleton match; loanwords and coincidences are valid possibilities",""
"2","transliteration","SENATOR","سيناتور","h4285:t0","Approximate consonant skeleton match; loanwords and coincidences are valid possibilities",""
"2","abbreviation","REG","ريج","h4292:t0","uncertain; abbreviation-source match alone does not establish a nonlexical sense",""
"2","transliteration","RADAR","رادار","h4300:t0","Approximate consonant skeleton match; loanwords and coincidences are valid possibilities",""
"2","transliteration","KENT","كينت","h4319:t0","Approximate consonant skeleton match; loanwords and coincidences are valid possibilities",""
"2","transliteration","BAKER","بيكر","h4323:t0","Approximate consonant skeleton match; loanwords and coincidences are valid possibilities",""
"2","transliteration","BAKER","بايكر","h4323:t1","Approximate consonant skeleton match; loanwords and coincidences are valid possibilities",""
"2","transliteration","ARTHUR","ارثر","h4337:t0","Approximate consonant skeleton match; loanwords and coincidences are valid possibilities",""
"2","transliteration","ARTHUR","أرثر","h4337:t1","Approximate consonant skeleton match; loanwords and coincidences are valid possibilities",""
"2","abbreviation","IAN","ايان","h4338:t0","uncertain; abbreviation-source match alone does not establish a nonlexical sense",""
"2","proper-name","IAN","ايان","h4338:t0","Known name spelling; lexical senses may also exist",""
"2","transliteration","WALKER","والكر","h4341:t0","Approximate consonant skeleton match; loanwords and coincidences are valid possibilities",""
"2","transliteration","GORDON","غوردن","h4360:t1","Approximate consonant skeleton match; loanwords and coincidences are valid possibilities",""
"2","transliteration","GORDON","غوردون","h4360:t2","Approximate consonant skeleton match; loanwords and coincidences are valid possibilities",""
"2","transliteration","UKRAINE","اوكرانيا","h4364:t0","Approximate consonant skeleton match; loanwords and coincidences are valid possibilities",""
"2","transliteration","MILWAUKEE","ميلواكي","h4399:t0","Approximate consonant skeleton match; loanwords and coincidences are valid possibilities",""
"2","transliteration","MILWAUKEE","ميلووكي","h4399:t1","Approximate consonant skeleton match; loanwords and coincidences are valid possibilities",""
"2","abbreviation","REP","مندوب","h4404:t0","uncertain; abbreviation-source match alone does not establish a nonlexical sense",""
"2","transliteration","LINDA","ليندا","h4428:t0","Approximate consonant skeleton match; loanwords and coincidences are valid possibilities",""
"2","transliteration","BRASS","براس","h4448:t0","Approximate consonant skeleton match; loanwords and coincidences are valid possibilities",""
"2","abbreviation","SRI","سري","h4456:t0","uncertain; abbreviation-source match alone does not establish a nonlexical sense",""
"2","transliteration","TRANS","ترانس","h4460:t0","Approximate consonant skeleton match; loanwords and coincidences are valid possibilities",""
"2","transliteration","JONATHAN","جونثان","h4461:t0","Approximate consonant skeleton match; loanwords and coincidences are valid possibilities",""
"2","transliteration","JONATHAN","جوناثان","h4461:t1","Approximate consonant skeleton match; loanwords and coincidences are valid possibilities",""
"2","transliteration","EDINBURGH","إدينبورغ","h4483:t0","Approximate consonant skeleton match; loanwords and coincidences are valid possibilities",""
"2","transliteration","HUNGARY","هنغاريا","h4491:t0","Approximate consonant skeleton match; loanwords and coincidences are valid possibilities",""
"2","transliteration","HUNGARY","هنغاري","h4491:t2","Approximate consonant skeleton match; loanwords and coincidences are valid possibilities",""
"2","transliteration","ALUMINUM","الالمنيوم","h4499:t0","Approximate consonant skeleton match; loanwords and coincidences are valid possibilities",""
"2","transliteration","ALUMINUM","الالومنيوم","h4499:t1","Approximate consonant skeleton match; loanwords and coincidences are valid possibilities",""
"2","transliteration","ALUMINUM","الألومنيوم","h4499:t2","Approximate consonant skeleton match; loanwords and coincidences are valid possibilities",""
"2","transliteration","JESSICA","جيسيكا","h4523:t0","Approximate consonant skeleton match; loanwords and coincidences are valid possibilities",""
"2","transliteration","FLOOD","فلود","h4526:t2","Approximate consonant skeleton match; loanwords and coincidences are valid possibilities",""
"2","transliteration","AMSTERDAM","امستردام","h4530:t0","Approximate consonant skeleton match; loanwords and coincidences are valid possibilities",""
"2","transliteration","AMSTERDAM","أمستردام","h4530:t1","Approximate consonant skeleton match; loanwords and coincidences are valid possibilities",""
"2","transliteration","STEWART","ستيوارت","h4534:t0","Approximate consonant skeleton match; loanwords and coincidences are valid possibilities",""
"2","transliteration","BULGARIA","بلغاريا","h4552:t0","Approximate consonant skeleton match; loanwords and coincidences are valid possibilities",""
"2","transliteration","BULGARIA","بولغاريا","h4552:t1","Approximate consonant skeleton match; loanwords and coincidences are valid possibilities",""
"2","place-name","TOKYO","طوكيو","h4568:t0","Known place spelling; inspect the intended sense",""
"2","transliteration","NIKON","نيكون","h4570:t0","Approximate consonant skeleton match; loanwords and coincidences are valid possibilities",""
