"headwordIndex","english","referenceArabic","englishLength","arabicLengths","learnerScore","qualityPotential","domainScore","matchedDomainIds","matchedPatterns","failedSeedsHelped","domainFamilies","finalSelectionScore","oldStatus","initialStatus","finalStatus","reason","headwords","relationships","headwordStatus","relationshipStatus","register","allowedEnToAr","allowedArToEn","preferredEnToAr","preferredArToEn","restrictedEnToAr","restrictedArToEn","allowedNonpreferredArToEn","posAssignments","unresolvedPos","senseAssignments","multiword"
"3151","WONDER","عجب","6","[3]","131.061929722384","2","20.897352853986263","[""0763656d10fe541f""]","[""11:ar_to_en:??D???""]","[5,18,19,30]","[""ar_to_en:6""]","153.95928257637027","review","approved","approved","Selected general vocabulary. Approval requires at least one approved MSA relationship; an unsuitable translation alone does not reject the headword.","1","1","{""approved"":1}","{""approved"":1}","{""msa"":1}","1","1","1","1","0","0","0","1","0","0","0"
"3686","MISSED","غاب","6","[3,5]","128.13928948294057","2","23.774437510817343","[""49952890a8509e3b"",""8ee0d4a2c8d8a322"",""7599235dc5420321"",""7874cd70afe8eedc"",""ea7d3c451078bef8"",""0eef0a0909960e98"",""e8d27488bc877afc""]","[""11:ar_to_en:????E?"",""11:ar_to_en:??????"",""11:en_to_ar:ت?ف"",""11:en_to_ar:تو?"",""11:en_to_ar:?وت"",""11:en_to_ar:?وف"",""9:en_to_ar:فو?""]","[2,7,9,10,17,22,23,26]","[""ar_to_en:6"",""en_to_ar:3""]","153.9137269937579","review","approved","approved","Selected general vocabulary. Approval requires at least one approved MSA relationship; an unsuitable translation alone does not reject the headword.","1","3","{""approved"":1}","{""approved"":2,""review"":1}","{""msa"":3}","2","2","1","1","0","0","1","3","0","1","0"
"2352","OCEAN","المحيط","5","[4,6,8]","136.76470588235293","2","15.057143756850984","[""e5d72c5831132114"",""1e1d2ef5be162847"",""6ba9f1e2e8c8190c"",""d680ab732e25823c""]","[""11:ar_to_en:??E??"",""11:ar_to_en:?????"",""9:en_to_ar:م??ط"",""9:en_to_ar:?يح???""]","[1,9,19,21,27]","[""ar_to_en:5"",""en_to_ar:4"",""en_to_ar:6""]","153.82184963920392","review","approved","approved","Selected general vocabulary. Approval requires at least one approved MSA relationship; an unsuitable translation alone does not reject the headword.","1","3","{""approved"":1}","{""review"":1,""approved"":2}","{""msa"":3}","2","2","1","1","0","0","1","3","0","0","0"
"2272","STATED","ذكر","6","[3]","137.45318352059925","2","14.264662506490405","[""1930580e02d5f992"",""4ce36c65e29c3543"",""dd31e4552e1bd5ae"",""20406f46610f0c65""]","[""11:ar_to_en:??????"",""11:ar_to_en:???A??"",""11:ar_to_en:??A???"",""11:en_to_ar:?رص""]","[2,6,7,8,13,14,15,23]","[""ar_to_en:6"",""en_to_ar:3""]","153.71784602708965","review","approved","approved","Selected general vocabulary. Approval requires at least one approved MSA relationship; an unsuitable translation alone does not reject the headword.","1","2","{""approved"":1}","{""approved"":2}","{""msa"":2}","2","2","1","1","0","0","1","2","0","0","0"
"7695","TIDE","المد والجزر","4","[2,4,10]","116.50335224342444","2","35","[""e1c41d665d0dcdb6"",""1c20f41520f3befb"",""2a3d01fd9a327d18"",""a0aedf9b1e9ad14e"",""b948649d260c52a0"",""2d16356c82de2c40"",""41588bc0b43fe4be"",""ee91e7dc1a83f5ac"",""b2d5e76ce87338e2"",""3c4f8df05313446b"",""7a2d67950435d82c"",""00640358948a0383"",""ba927df556fbafa7"",""682a6e2928e42a2c""]","[""13:ar_to_en:??D?"",""13:ar_to_en:?D??"",""11:ar_to_en:??D?"",""11:ar_to_en:????"",""11:ar_to_en:?D??"",""9:en_to_ar:مد"",""11:en_to_ar:مد"",""11:en_to_ar:دم"",""9:en_to_ar:دم"",""11:en_to_ar:??مد"",""9:en_to_ar:دم??"",""13:en_to_ar:م?""]","[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,25,26,27,28,29,30]","[""ar_to_en:4"",""en_to_ar:2"",""en_to_ar:4""]","153.50335224342444","review","approved","approved","Selected general vocabulary. Approval requires at least one approved MSA relationship; an unsuitable translation alone does not reject the headword.","1","3","{""approved"":1}","{""approved"":3}","{""msa"":3}","3","3","1","1","0","0","2","3","0","0","1"
"2218","GENE","الجين","4","[5]","137.9326695116169","2","13.5","[""784dc2435da8c201"",""41df88c4f90e5fdc"",""73a8b23425953bae"",""d3e0568305d0c68a"",""def279fe81cb28b6""]","[""13:ar_to_en:????"",""11:ar_to_en:????""]","[3,10,12,13,14,15,21,23,24,27,29]","[""ar_to_en:4""]","153.4326695116169","review","approved","approved","Selected general vocabulary. Approval requires at least one approved MSA relationship; an unsuitable translation alone does not reject the headword.","1","1","{""approved"":1}","{""approved"":1}","{""msa"":1}","1","1","1","1","0","0","0","1","0","0","0"
"4696","PLEASED","يسر","7","[3,5]","123.89486260454002","2","27.509775004326936","[""b360b23aae38d59b"",""3e4a7aebb7c8ce62"",""aa9d2e506959f450"",""9cd54e8182987996"",""f024d5c4a1150b4d"",""39a305e4186071d7"",""3c54707377c6af64"",""978579279a05e429"",""17f4521c5eec328f"",""2ceeda37be4f6732"",""4ed59d6ef46fe0d2""]","[""11:ar_to_en:???????"",""11:ar_to_en:??E????"",""11:en_to_ar:?سي""]","[4,6,7,8,13,15,23,26,27,28,29]","[""ar_to_en:7"",""en_to_ar:3""]","153.40463760886695","review","approved","approved","Selected general vocabulary. Approval requires at least one approved MSA relationship; an unsuitable translation alone does not reject the headword.","1","2","{""approved"":1}","{""review"":1,""approved"":1}","{""msa"":2}","1","1","1","1","0","0","0","2","0","0","0"
"2833","AWARE","على علم","5","[4,6]","133.10573142975377","2","18.264662506490403","[""dcc0a6ee621ec4a2"",""c84eb1c061f77f31"",""aeab1d593ced723d"",""53e8acdca3ea6ade""]","[""11:ar_to_en:?????"",""13:ar_to_en:?????"",""9:en_to_ar:عل????"",""9:en_to_ar:????لع""]","[3,4,8,12,13,25,28,30]","[""ar_to_en:5"",""en_to_ar:6""]","153.37039393624417","review","approved","approved","Selected general vocabulary. Approval requires at least one approved MSA relationship; an unsuitable translation alone does not reject the headword.","1","2","{""approved"":1}","{""approved"":2}","{""msa"":2}","2","2","1","1","0","0","1","2","0","0","1"
"2088","ONES","الواحدات","4","[8]","139.13894324853229","2","12.169925001442312","[""e24ead04eb56debd"",""93189c2c6597aad5"",""745fbbc0d4997047"",""7e3d94a097eb5fbc"",""c6401c7db8f71f8a"",""dce933cb0e8bdc0f"",""0965f4db0a40822b"",""3acb8cd8fb5a79f2"",""e4daf59ef48a5268""]","[""13:ar_to_en:????"",""11:ar_to_en:O???"",""11:ar_to_en:????"",""11:en_to_ar:???اح???""]","[2,6,7,10,12,13,17,18,19,21,22,24,25,26,27,28,30]","[""ar_to_en:4"",""en_to_ar:8""]","153.3088682499746","review","review","review","Selected general vocabulary. Approval requires at least one approved MSA relationship; an unsuitable translation alone does not reject the headword.","1","1","{""review"":1}","{""review"":1}","{""msa"":1}","0","0","0","0","0","0","0","1","0","0","0"
"7191","PRIEST","كاهن","6","[2,4,6]","117.40833424001741","2","33.88892096506898","[""52da63709d139915"",""ca1be5e7be0e81be"",""117a8289c195e9b0"",""9a354db9cc456d46"",""201ff8b9feb54b7c""]","[""11:ar_to_en:??????"",""11:en_to_ar:?س"",""11:en_to_ar:س?"",""9:en_to_ar:س?"",""9:en_to_ar:?س""]","[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,25,26,27,28,29,30]","[""ar_to_en:6"",""en_to_ar:2""]","153.2972552050864","review","approved","approved","Selected general vocabulary. Approval requires at least one approved MSA relationship; an unsuitable translation alone does not reject the headword.","1","4","{""approved"":1}","{""approved"":4}","{""msa"":4}","4","4","1","1","0","0","3","4","0","0","0"
"2064","CLAIMS","2- المطالبات","6","[7,9,10]","139.37007874015748","2","11.887218755408671","[""5339a1820ed0c06f"",""dc3827d4bb558f0e"",""9b267026d41e7039"",""e24f2796f24b67c3""]","[""11:ar_to_en:??????"",""13:ar_to_en:?M????"",""9:en_to_ar:?اب??????"",""9:en_to_ar:??????با?""]","[2,6,7,8,9,16,20,28]","[""ar_to_en:6"",""en_to_ar:9""]","153.25729749556615","review","approved","approved","Selected general vocabulary. Approval requires at least one approved MSA relationship; an unsuitable translation alone does not reject the headword.","1","3","{""approved"":1}","{""approved"":2,""review"":1}","{""msa"":3}","2","2","1","1","1","1","1","3","0","0","1"
"3839","ROMAN","رومان","5","[5,6,8,9]","127.40195238910772","2","23.774437510817343","[""caf926f28a20be4a"",""16979485f2b6b3fb"",""ee4c79ae5f1acf06"",""7f0d84cbb415932b"",""df8a336dbbfc1c2f"",""4419513bfd2594c3""]","[""11:ar_to_en:?????"",""13:ar_to_en:R????"",""9:en_to_ar:??????رل?"",""9:en_to_ar:??رو?????""]","[1,3,8,13,21,22,25,27,28]","[""ar_to_en:5"",""en_to_ar:9""]","153.17638989992506","review","approved","approved","Selected general vocabulary. Approval requires at least one approved MSA relationship; an unsuitable translation alone does not reject the headword.","1","4","{""approved"":1}","{""approved"":3,""review"":1}","{""msa"":4}","3","3","1","1","0","0","2","4","0","0","0"
"2366","EXPLORE","استكشاف","7","[6,7,9]","136.64681630783326","2","14.264662506490405","[""b97b83f4400ebcc5"",""18f7ae1f3020ffa3"",""d928feb138a3f509"",""e6f7fc9a2c860d70""]","[""11:ar_to_en:??P????"",""9:en_to_ar:??????ش??"",""9:en_to_ar:?????ك???"",""9:en_to_ar:???????اف""]","[1,4,7,17,28,29,30]","[""ar_to_en:7"",""en_to_ar:9""]","152.91147881432366","review","approved","approved","Selected general vocabulary. Approval requires at least one approved MSA relationship; an unsuitable translation alone does not reject the headword.","1","3","{""approved"":1}","{""approved"":3}","{""msa"":3}","3","3","1","1","0","0","2","3","0","0","0"
"2369","CONCEPT","المفهوم","7","[7]","136.62165255207142","2","14.264662506490405","[""f155850eb0372445"",""974209aae9cce2b1"",""04eac6e59ddff743""]","[""11:ar_to_en:???????""]","[4,7,13,23,28,29]","[""ar_to_en:7""]","152.88631505856182","review","approved","approved","Selected general vocabulary. Approval requires at least one approved MSA relationship; an unsuitable translation alone does not reject the headword.","1","1","{""approved"":1}","{""approved"":1}","{""msa"":1}","1","1","1","1","0","0","0","1","0","0","0"
"3149","PURE","نقية","4","[3,4]","131.07399495047582","2","19.747734195946773","[""32b38949f652234b"",""de32cc5334e8258b"",""43ec203e448bcb9b"",""74fc0a916a4bf317""]","[""13:ar_to_en:????"",""11:en_to_ar:يق?"",""11:en_to_ar:?قن""]","[3,6,8,10,12,14,16,18,27,29]","[""ar_to_en:4"",""en_to_ar:3""]","152.8217291464226","review","approved","approved","Selected general vocabulary. Approval requires at least one approved MSA relationship; an unsuitable translation alone does not reject the headword.","1","3","{""approved"":1}","{""approved"":3}","{""msa"":3}","3","3","1","1","0","0","2","3","0","0","0"
"2682","APPEAL","الاستئناف","6","[4,5,6,7,9]","134.1734301580521","2","16.642106257572138","[""1dab59cf102c4a74"",""2cb19855dbb04da9"",""569b57695f5904d5"",""7620dc75621952ca"",""228902ebcf1fbe15"",""e6f7fc9a2c860d70""]","[""11:ar_to_en:??P???"",""11:ar_to_en:??????"",""11:ar_to_en:???E??"",""9:en_to_ar:???????اف""]","[1,2,7,20,23,24,30]","[""ar_to_en:6"",""en_to_ar:9""]","152.81553641562425","review","approved","approved","Selected general vocabulary. Approval requires at least one approved MSA relationship; an unsuitable translation alone does not reject the headword.","1","5","{""approved"":1}","{""approved"":5}","{""msa"":5}","5","5","2","2","0","0","3","5","0","5","0"
"2943","SPREAD","انتشار","6","[4,5,6]","132.36900667610763","2","18.37348893059891","[""706b0abf14b07dd8"",""5f9068cc07b9a81e"",""6b55025fa5771ea5"",""2cb19855dbb04da9"",""90b6504aba159a8a"",""421758eb4d3686c0"",""8ee0d4a2c8d8a322"",""9e02ecaf8cc68c4d"",""bdb11d99eccba76f"",""c0c12057ceea296b"",""c30dd6dee410a8f8"",""edfde0f48fa3a252"",""1b9f1b2693f6cec0""]","[""11:ar_to_en:?PR???"",""11:ar_to_en:??E???"",""11:ar_to_en:??R???"",""11:ar_to_en:??????"",""9:en_to_ar:رش??"",""9:en_to_ar:رش???""]","[2,3,7,8,9,11,12,13,15,17,19,20,23,24,27,28,30]","[""ar_to_en:6"",""en_to_ar:4"",""en_to_ar:5""]","152.74249560670654","review","approved","approved","Selected general vocabulary. Approval requires at least one approved MSA relationship; an unsuitable translation alone does not reject the headword.","1","3","{""approved"":1}","{""approved"":3}","{""msa"":3}","3","3","2","2","0","0","1","3","0","0","0"
"3496","BLOCKS","كتل","6","[3,5]","129.11208151382823","2","21.509775004326936","[""d4a26149bc937ad8"",""40c9a86bf96058eb"",""97f30cba56b86120"",""f8ddf9052e5da49c"",""a59f288ee3ba078c""]","[""11:en_to_ar:لت???"",""11:en_to_ar:?تل"",""9:en_to_ar:لت???"",""11:en_to_ar:ل?ك"",""11:en_to_ar:?تك""]","[2,4,6,12,16,21,22,26]","[""en_to_ar:5"",""en_to_ar:3""]","152.62185651815517","review","approved","approved","Selected general vocabulary. Approval requires at least one approved MSA relationship; an unsuitable translation alone does not reject the headword.","1","2","{""approved"":1}","{""approved"":2}","{""msa"":2}","2","2","1","1","0","0","1","2","0","0","0"
"4924","TRIPLE","الثلاثي","6","[5,6,7]","123.10803004043905","2","27.509775004326936","[""d7a8d134b5700261"",""807a7c443c0071ac"",""4cdbe2fbb89e7d63"",""bf2052bb038fa02a"",""a0211a45b4ad4688"",""f16f9991b48f443e""]","[""11:ar_to_en:??I???"",""9:en_to_ar:ثل????"",""9:en_to_ar:ثل???""]","[1,5,7,8,11,13,18,19,23,25,30]","[""ar_to_en:6"",""en_to_ar:6"",""en_to_ar:5""]","152.617805044766","review","approved","approved","Selected general vocabulary. Approval requires at least one approved MSA relationship; an unsuitable translation alone does not reject the headword.","1","3","{""approved"":1}","{""approved"":3}","{""msa"":3}","3","3","1","1","0","0","2","3","0","0","0"
"4937","ROUTINE","روتين","7","[5,6,7,9]","123.06472538561337","2","27.509775004326936","[""d2a3f2bf72a97b0b"",""1ee7706ff8a2ae5a"",""8b532fdc2f42b656"",""df8a336dbbfc1c2f"",""4419513bfd2594c3""]","[""11:ar_to_en:???????"",""9:en_to_ar:??????رل?"",""9:en_to_ar:??رو?????""]","[4,6,8,13,15,22,28,29]","[""ar_to_en:7"",""en_to_ar:9""]","152.5745003899403","review","approved","approved","Selected general vocabulary. Approval requires at least one approved MSA relationship; an unsuitable translation alone does not reject the headword.","1","5","{""approved"":1}","{""approved"":5}","{""msa"":5}","5","5","1","1","0","0","4","5","0","0","0"
"1901","FOOT","القدم","4","[3,5]","141.01512432709563","2","9.509775004326936","[""1d45f548c9a0e818"",""b2cc2a82163a6b3b""]","[""9:en_to_ar:قد?"",""11:en_to_ar:?دم""]","[4,10,13,27]","[""en_to_ar:3""]","152.52489933142257","review","approved","approved","Selected general vocabulary. Approval requires at least one approved MSA relationship; an unsuitable translation alone does not reject the headword.","1","2","{""approved"":1}","{""approved"":2}","{""msa"":2}","2","2","1","1","0","0","1","2","0","0","0"
"3403","ATTEND","الحضور","6","[6]","129.61317786414955","2","20.897352853986263","[""13b5eff7fa000fbd"",""fa03ba27841d6726"",""fc1a9d7c84e3bacb"",""736ebabddb39c8e8"",""839b643c7ff43ccc"",""6e3dcb4e0eb39812"",""3687d4340d942c08"",""475e2593faa03407"",""691d5f77145f792f"",""05caddd5d34d9824"",""9e02ecaf8cc68c4d""]","[""11:ar_to_en:???E??"",""11:ar_to_en:??E???"",""11:ar_to_en:??T???"",""11:ar_to_en:??????"",""11:ar_to_en:?NE???""]","[4,5,6,7,8,18,19,20,23,24,29,30]","[""ar_to_en:6""]","152.5105307181358","review","approved","approved","Selected general vocabulary. Approval requires at least one approved MSA relationship; an unsuitable translation alone does not reject the headword.","1","1","{""approved"":1}","{""approved"":1}","{""msa"":1}","1","1","1","1","0","0","0","1","0","0","0"
"1950","FLIGHT","رحلة طيران","6","[5,6,7,9]","140.50632911392404","2","9.979225715660034","[""ca2cfcf976a30458"",""eaa8ecd7c71300c0"",""2eda8dd0e074168c"",""9216728b3cbc6ffd"",""20b03e8c882afb91"",""2ab647f2e86e159e""]","[""11:ar_to_en:??I???"",""11:ar_to_en:?H????"",""9:en_to_ar:ن????????"",""9:en_to_ar:?ح???????"",""9:en_to_ar:?????ة???"",""9:en_to_ar:??ري?????""]","[4,5,7,9,12,17,18,19,22,29,30]","[""ar_to_en:6"",""en_to_ar:9""]","152.48555482958406","review","approved","approved","Selected general vocabulary. Approval requires at least one approved MSA relationship; an unsuitable translation alone does not reject the headword.","1","4","{""approved"":1}","{""review"":1,""approved"":3}","{""msa"":4}","3","3","1","1","0","0","2","4","0","0","1"
"2158","CAMP","المخيم","4","[4,5,6,7]","138.4800384800385","2","12","[""b3f81c3e973daad9"",""6a791846d27eefe3"",""ef496db3e98e463e""]","[""11:en_to_ar:بم??"",""11:en_to_ar:??مب"",""11:en_to_ar:ك??ب""]","[2,6,18,21,25,26]","[""en_to_ar:4""]","152.4800384800385","review","approved","approved","Selected general vocabulary. Approval requires at least one approved MSA relationship; an unsuitable translation alone does not reject the headword.","1","5","{""approved"":1}","{""review"":1,""approved"":4}","{""uncertain"":1,""msa"":4}","4","4","1","1","0","0","3","4","1","0","0"
"2907","HAPPENED","حدث","8","[3]","132.60648053800693","2","17.74755464882145","[""c1c5c341bfc01d7a"",""8d5947270ef0115d"",""d3f47934b7a50702""]","[""13:ar_to_en:??P?????"",""13:ar_to_en:????????"",""11:en_to_ar:?ار""]","[3,6,7,11,17,21]","[""ar_to_en:8"",""en_to_ar:3""]","152.35403518682838","review","approved","approved","Selected general vocabulary. Approval requires at least one approved MSA relationship; an unsuitable translation alone does not reject the headword.","1","2","{""approved"":1}","{""approved"":2}","{""msa"":2}","2","2","1","1","0","0","1","2","0","0","0"
"1704","DETAIL","التفاصيل","6","[5,6,7,8]","143.19654427645787","2","7.132331253245202","[""c97dc3474d366b21"",""a53d890b5fb49ff9"",""1930580e02d5f992""]","[""11:ar_to_en:L?A???"",""11:ar_to_en:??????""]","[7,9,23]","[""ar_to_en:6""]","152.32887552970308","review","approved","approved","Selected general vocabulary. Approval requires at least one approved MSA relationship; an unsuitable translation alone does not reject the headword.","1","4","{""approved"":1}","{""approved"":2,""review"":2}","{""msa"":4}","2","2","1","1","0","0","1","4","0","0","0"
"3440","FINDER","مكتشف","6","[5]","129.41176470588235","2","20.897352853986263","[""0763656d10fe541f"",""577d0196f63f4c04""]","[""11:ar_to_en:??D???""]","[1,5,18,19,25,30]","[""ar_to_en:6""]","152.3091175598686","review","approved","approved","Selected general vocabulary. Approval requires at least one approved MSA relationship; an unsuitable translation alone does not reject the headword.","1","1","{""approved"":1}","{""approved"":1}","{""msa"":1}","1","1","1","1","0","0","0","1","0","0","0"
"5273","PROCEED","المضي قدما","7","[9]","121.99917503093634","2","28.19623107581458","[""b9b010efdab33189"",""cf90d7bf4a590642"",""6bcd8267db046d17"",""26de145a20783b84"",""7f2083b6bc08a0ed""]","[""11:ar_to_en:??E????"",""9:en_to_ar:???????م?"",""9:en_to_ar:?م???????"",""9:en_to_ar:???????ما""]","[2,4,7,10,13,28,29,30]","[""ar_to_en:7"",""en_to_ar:9""]","152.1954061067509","review","approved","approved","Selected general vocabulary. Approval requires at least one approved MSA relationship; an unsuitable translation alone does not reject the headword.","1","1","{""approved"":1}","{""approved"":1}","{""msa"":1}","1","1","1","1","0","0","0","1","0","0","1"
"2717","HIDE","إخفاء","4","[3,5]","133.91986432054273","2","16.259775004326936","[""e1c41d665d0dcdb6"",""1c20f41520f3befb"",""e20ccb0975cc70c6"",""b948649d260c52a0"",""0e14648ef08c13da"",""520bc099a8c4b8e6"",""6a308f7712ce81c5"",""55acd24ea1603546"",""c7711de584f62777"",""ac5424edd40cf92d"",""37bdfeb07a8c48c5""]","[""13:ar_to_en:??D?"",""13:ar_to_en:?D??"",""13:ar_to_en:????"",""11:ar_to_en:?D??"",""11:en_to_ar:تب?"",""9:en_to_ar:?خا"",""11:en_to_ar:يب?"",""11:en_to_ar:ي?ت"",""9:en_to_ar:?خف"",""11:en_to_ar:?بت"",""9:en_to_ar:يب?""]","[1,2,3,6,8,9,10,11,12,14,15,17,18,21,22,26,27,28,29]","[""ar_to_en:4"",""en_to_ar:3""]","152.17963932486967","review","approved","approved","Selected general vocabulary. Approval requires at least one approved MSA relationship; an unsuitable translation alone does not reject the headword.","1","4","{""approved"":1}","{""review"":2,""rejected"":1,""approved"":1}","{""msa"":3,""dialect"":1}","1","1","1","1","1","1","0","4","0","0","0"
"3140","MOUTH","الفم","5","[2,4]","131.1284046692607","2","19.019550008653873","[""6700c2e12ebad836"",""4a40e804c7bf4908"",""1e40813655b13717"",""ed34225aae50910c"",""9c6ed54ed35d1ebd"",""955a22001a42ef32"",""185bea5900a6a08a"",""a0a1919d9569c3ef"",""00640358948a0383""]","[""11:en_to_ar:?ف"",""11:en_to_ar:ف?"",""9:en_to_ar:?ف"",""9:en_to_ar:ف?"",""11:en_to_ar:مف"",""11:en_to_ar:فم"",""9:en_to_ar:مف"",""9:en_to_ar:فم"",""13:en_to_ar:م?""]","[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,25,26,27,28,29,30]","[""en_to_ar:2""]","152.14795467791458","review","approved","approved","Selected general vocabulary. Approval requires at least one approved MSA relationship; an unsuitable translation alone does not reject the headword.","1","2","{""approved"":1}","{""approved"":2}","{""msa"":2}","2","2","1","1","0","0","1","2","0","0","0"
"6749","UNCLE","العم","5","[2,3,4]","118.28780432049378","2","31.844129532345622","[""a1ec2e95c59524d2"",""0919705cfdc947be"",""4e887384c8c961cb"",""7c665ff11e918fad"",""488981e5f5ddb851"",""7f88b9dd777238ed"",""2a1ac57ff203c424"",""6fcf426584f92114"",""b15eda7bbb245486"",""5119fa1a72bd7b8f"",""7294eb190fc1cfc4"",""6f14565176f49646"",""cb5bdd86697de1bc"",""29a52acd2d83a9e2"",""49539c79a24a3c10"",""6d4c200f7f9e9e35"",""d6e43cafe73e4b6a"",""6027ccf990d91309"",""c13340bc6ba01cf7"",""021fcd8d3c2efc01"",""5bd466af5e9236df"",""ba927df556fbafa7"",""49eb7a3ebb323da9"",""aa3e7103934cbfdf"",""f8ed5f33636c9345""]","[""13:ar_to_en:??C??"",""13:ar_to_en:E????"",""11:ar_to_en:??C??"",""13:en_to_ar:مع"",""13:en_to_ar:عم"",""11:en_to_ar:مع"",""9:en_to_ar:مع"",""11:en_to_ar:عم"",""11:en_to_ar:?مو"",""13:en_to_ar:?ع"",""13:en_to_ar:م?"",""11:en_to_ar:ي?ع"",""9:en_to_ar:عم"",""11:en_to_ar:وم?"",""13:en_to_ar:?م"",""13:en_to_ar:ع?"",""11:en_to_ar:?مي"",""11:en_to_ar:يم?"",""13:en_to_ar:??""]","[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30]","[""ar_to_en:5"",""en_to_ar:2"",""en_to_ar:3""]","152.1319338528394","review","approved","approved","Selected general vocabulary. Approval requires at least one approved MSA relationship; an unsuitable translation alone does not reject the headword.","1","4","{""approved"":1}","{""rejected"":1,""review"":1,""approved"":2}","{""dialect"":1,""msa"":3}","2","2","1","1","1","1","1","4","0","0","0"
"3473","PREFERENCES","التفضيلات","11","[9]","129.23442353371095","2","20.897352853986263","[""1972d2e745f2c385"",""c6689fc4a956a4b4"",""1b5f5bb975410825"",""65544f5ebcfb6344"",""9bfad4c26a726fe9"",""bed0d5b2cb59a4c5"",""fa2a936d1fb62e0a"",""5675003e26eca39a"",""9e529ec4fdb675d4"",""acd60f8930b20e12"",""ff113010b44e42b2"",""1aa2a7736f761db1"",""c74c43df05514253"",""453d4a92b9cbdd42"",""7348e6ee165f8f2b"",""786a6abaa7bbf983"",""9cd9b831ca4135ea"",""1862ba6f5db736c8"",""18d138ce34e1a6f2"",""2bfd18322c069025"",""2d1f792f228bff98"",""747b6f023a07e20c"",""94f688c2c2a2a97d"",""bdf551b7b76cf3a3"",""48a60c87b6af24e7"",""7373839088fabe64"",""82c12990d5ae7c26"",""82d33ef0277cdb50"",""c20f137912ad7c4b"",""c210e0bc9743c42f"",""e5a2462bc09e75b2"",""565ee7f8e6678a3c"",""879b253fb4ef976e""]","[""11:ar_to_en:??C????????"",""11:ar_to_en:????????C??"",""11:ar_to_en:???????????"",""11:ar_to_en:????????E??"",""11:ar_to_en:??E????????""]","[1,2,4,5,6,7,8,9,13,15,17,18,19,20,21,23,24,25,26,28,29,30]","[""ar_to_en:11""]","152.13177638769722","review","approved","approved","Selected general vocabulary. Approval requires at least one approved MSA relationship; an unsuitable translation alone does not reject the headword.","1","1","{""approved"":1}","{""approved"":1}","{""msa"":1}","1","1","1","1","0","0","0","1","0","0","0"
"2166","FILL","ملء","4","[3,4]","138.4061449831973","2","11.720671786825555","[""d5193e137b9fd963"",""3122bb0a692a2e44"",""c2f6b3e012032b6a""]","[""11:ar_to_en:?I??"",""11:en_to_ar:ا?م"",""11:en_to_ar:م?ء""]","[4,5,8,13,18,19,28,30]","[""ar_to_en:4"",""en_to_ar:3""]","152.12681677002286","review","approved","approved","Selected general vocabulary. Approval requires at least one approved MSA relationship; an unsuitable translation alone does not reject the headword.","1","3","{""approved"":1}","{""approved"":1,""review"":2}","{""msa"":3}","1","1","1","1","0","0","0","3","0","0","0"
"2468","ASSETS","الأصول","6","[4,6,7,9]","135.81020590868397","2","14.264662506490405","[""ed3534db4035b133"",""c9ee176036239ede"",""05caddd5d34d9824"",""421758eb4d3686c0"",""8ee0d4a2c8d8a322"",""c0c12057ceea296b"",""dd91aadb5a0b0d7d"",""e1b51a4c0f01c6ff""]","[""11:ar_to_en:??E???"",""11:ar_to_en:??????""]","[7,20,23,24]","[""ar_to_en:6""]","152.07486841517436","review","approved","approved","Selected general vocabulary. Approval requires at least one approved MSA relationship; an unsuitable translation alone does not reject the headword.","1","5","{""approved"":1}","{""review"":2,""approved"":3}","{""msa"":5}","3","3","1","1","0","0","2","5","0","0","0"
"2016","MYSELF","نفسي","6","[4]","139.8406374501992","2","10.132331253245201","[""569b57695f5904d5"",""421758eb4d3686c0"",""8ee0d4a2c8d8a322"",""0d0d728cf3b231a1""]","[""11:ar_to_en:??????"",""9:en_to_ar:نف??""]","[2,7,10,12,23]","[""ar_to_en:6"",""en_to_ar:4""]","151.97296870344442","review","approved","approved","Selected general vocabulary. Approval requires at least one approved MSA relationship; an unsuitable translation alone does not reject the headword.","1","2","{""approved"":1}","{""approved"":1,""review"":1}","{""msa"":2}","1","1","1","1","0","0","0","2","0","0","0"
"3007","AGENDA","جدول الأعمال","6","[5,11]","131.95526263231477","2","18","[""fc1a9d7c84e3bacb"",""a22977ad04251ea4"",""2a2071c98a328fa5"",""112c5fe7ebc98b4a"",""f2ef995fa61c786d"",""113b90ff3a47bece"",""40121f0e499af09d"",""8b83c22a42e2b859"",""9e02ecaf8cc68c4d"",""dd91aadb5a0b0d7d""]","[""11:ar_to_en:??E???"",""11:ar_to_en:??????"",""13:ar_to_en:?D????"",""13:ar_to_en:???E??""]","[5,7,9,16,18,19,20,22,23,24,30]","[""ar_to_en:6""]","151.95526263231477","review","approved","approved","Selected general vocabulary. Approval requires at least one approved MSA relationship; an unsuitable translation alone does not reject the headword.","1","2","{""approved"":1}","{""review"":1,""approved"":1}","{""msa"":2}","1","1","1","1","0","0","0","2","0","0","1"
