seed,size,mode,policy,success,generationMs,entries,intersections,candidateCount,candidateLengths,solverAttempts,timeoutChecks,viableTemplates,totalTemplates,validationErrors,qualityErrors,failureReason
"15","11","ar_to_en","approved-only","false","4501.609541999991","0","0","1917","{""2"":15,""3"":172,""4"":292,""5"":282,""6"":258,""7"":410,""8"":178,""9"":194,""10"":59,""11"":57}","112","43","24","24","[]","[]","solver_deadline_observed_root_cause_unestablished"
"15","13","en_to_ar","approved-only","false","1805.5224579999922","0","0","2000","{""2"":54,""3"":305,""4"":305,""5"":305,""6"":305,""7"":305,""8"":228,""9"":115,""10"":33,""11"":24,""12"":16,""13"":5}","2","24","6","6","[]","[]","solver_deadline_observed_root_cause_unestablished"
"15","13","ar_to_en","approved-only","false","4512.320291999989","0","0","1958","{""2"":15,""3"":172,""4"":292,""5"":282,""6"":258,""7"":410,""8"":178,""9"":194,""10"":59,""11"":57,""12"":15,""13"":26}","259","40","24","24","[]","[]","solver_deadline_observed_root_cause_unestablished"
"16","7","en_to_ar","approved-only","true","6.627124999999069","25","37","2000","{""2"":50,""3"":393,""4"":392,""5"":392,""6"":392,""7"":381}","1","0","6","6","[]","[]",""
"16","7","ar_to_en","approved-only","true","7.147292000008747","22","41","1429","{""2"":15,""3"":172,""4"":292,""5"":282,""6"":258,""7"":410}","1","0","24","24","[]","[]",""
"16","9","en_to_ar","approved-only","true","409.91675000000396","44","60","2000","{""2"":54,""3"":332,""4"":332,""5"":331,""6"":331,""7"":331,""8"":201,""9"":88}","1","0","6","6","[]","[]",""
"16","9","ar_to_en","approved-only","true","548.861917000002","32","64","1801","{""2"":15,""3"":172,""4"":292,""5"":282,""6"":258,""7"":410,""8"":178,""9"":194}","4","9","24","24","[]","[]",""
"16","11","en_to_ar","approved-only","false","1803.8594999999914","0","0","2000","{""2"":54,""3"":313,""4"":314,""5"":314,""6"":314,""7"":313,""8"":219,""9"":105,""10"":31,""11"":23}","2","51","6","6","[]","[]","solver_deadline_observed_root_cause_unestablished"
"16","11","ar_to_en","approved-only","false","4501.598208999989","0","0","1917","{""2"":15,""3"":172,""4"":292,""5"":282,""6"":258,""7"":410,""8"":178,""9"":194,""10"":59,""11"":57}","122","44","24","24","[]","[]","solver_deadline_observed_root_cause_unestablished"
"16","13","en_to_ar","approved-only","true","328.39345899998443","80","119","2000","{""2"":54,""3"":305,""4"":305,""5"":305,""6"":305,""7"":305,""8"":228,""9"":115,""10"":33,""11"":24,""12"":16,""13"":5}","41","0","6","6","[]","[]",""
"16","13","ar_to_en","approved-only","false","4511.02891699996","0","0","1958","{""2"":15,""3"":172,""4"":292,""5"":282,""6"":258,""7"":410,""8"":178,""9"":194,""10"":59,""11"":57,""12"":15,""13"":26}","268","40","24","24","[]","[]","solver_deadline_observed_root_cause_unestablished"
"17","7","en_to_ar","approved-only","true","3.1720830000122078","26","35","2000","{""2"":50,""3"":393,""4"":392,""5"":392,""6"":392,""7"":381}","1","0","6","6","[]","[]",""
"17","7","ar_to_en","approved-only","true","8.115667000005487","22","41","1429","{""2"":15,""3"":172,""4"":292,""5"":282,""6"":258,""7"":410}","1","0","24","24","[]","[]",""
"17","9","en_to_ar","approved-only","false","1702.4027079999796","0","0","2000","{""2"":54,""3"":332,""4"":332,""5"":331,""6"":331,""7"":331,""8"":201,""9"":88}","2","41","6","6","[]","[]","solver_deadline_observed_root_cause_unestablished"
"17","9","ar_to_en","approved-only","true","372.2111670000013","32","64","1801","{""2"":15,""3"":172,""4"":292,""5"":282,""6"":258,""7"":410,""8"":178,""9"":194}","3","5","24","24","[]","[]",""
"17","11","en_to_ar","approved-only","true","700.2757909999928","59","85","2000","{""2"":54,""3"":313,""4"":314,""5"":314,""6"":314,""7"":313,""8"":219,""9"":105,""10"":31,""11"":23}","1","0","6","6","[]","[]",""
"17","11","ar_to_en","approved-only","false","4501.4825420000125","0","0","1917","{""2"":15,""3"":172,""4"":292,""5"":282,""6"":258,""7"":410,""8"":178,""9"":194,""10"":59,""11"":57}","127","43","24","24","[]","[]","solver_deadline_observed_root_cause_unestablished"
"17","13","en_to_ar","approved-only","false","1806.094041000004","0","0","2000","{""2"":54,""3"":305,""4"":305,""5"":305,""6"":305,""7"":305,""8"":228,""9"":115,""10"":33,""11"":24,""12"":16,""13"":5}","2","51","6","6","[]","[]","solver_deadline_observed_root_cause_unestablished"
"17","13","ar_to_en","approved-only","false","4479.24770800001","0","0","1958","{""2"":15,""3"":172,""4"":292,""5"":282,""6"":258,""7"":410,""8"":178,""9"":194,""10"":59,""11"":57,""12"":15,""13"":26}","274","36","24","24","[]","[]","solver_deadline_observed_root_cause_unestablished"
"18","7","en_to_ar","approved-only","true","17.647832999995444","26","36","2000","{""2"":50,""3"":393,""4"":392,""5"":392,""6"":392,""7"":381}","1","0","6","6","[]","[]",""
"18","7","ar_to_en","approved-only","true","141.79229100001976","22","41","1429","{""2"":15,""3"":172,""4"":292,""5"":282,""6"":258,""7"":410}","2","5","24","24","[]","[]",""
"18","9","en_to_ar","approved-only","true","1495.4905840000138","42","57","2000","{""2"":54,""3"":332,""4"":332,""5"":331,""6"":331,""7"":331,""8"":201,""9"":88}","2","18","6","6","[]","[]",""
"18","9","ar_to_en","approved-only","true","904.8221669999766","32","64","1801","{""2"":15,""3"":172,""4"":292,""5"":282,""6"":258,""7"":410,""8"":178,""9"":194}","6","16","24","24","[]","[]",""
"18","11","en_to_ar","approved-only","false","1803.9102089999942","0","0","2000","{""2"":54,""3"":313,""4"":314,""5"":314,""6"":314,""7"":313,""8"":219,""9"":105,""10"":31,""11"":23}","2","54","6","6","[]","[]","solver_deadline_observed_root_cause_unestablished"
"18","11","ar_to_en","approved-only","false","4501.433666999976","0","0","1917","{""2"":15,""3"":172,""4"":292,""5"":282,""6"":258,""7"":410,""8"":178,""9"":194,""10"":59,""11"":57}","127","49","24","24","[]","[]","solver_deadline_observed_root_cause_unestablished"
"18","13","en_to_ar","approved-only","false","1804.9196670000092","0","0","2000","{""2"":54,""3"":305,""4"":305,""5"":305,""6"":305,""7"":305,""8"":228,""9"":115,""10"":33,""11"":24,""12"":16,""13"":5}","2","41","6","6","[]","[]","solver_deadline_observed_root_cause_unestablished"
"18","13","ar_to_en","approved-only","false","4512.820000000007","0","0","1958","{""2"":15,""3"":172,""4"":292,""5"":282,""6"":258,""7"":410,""8"":178,""9"":194,""10"":59,""11"":57,""12"":15,""13"":26}","275","41","24","24","[]","[]","solver_deadline_observed_root_cause_unestablished"
"19","7","en_to_ar","approved-only","true","2.3792080000275746","26","35","2000","{""2"":50,""3"":393,""4"":392,""5"":392,""6"":392,""7"":381}","1","0","6","6","[]","[]",""
"19","7","ar_to_en","approved-only","true","24.072834000049625","22","41","1429","{""2"":15,""3"":172,""4"":292,""5"":282,""6"":258,""7"":410}","1","0","24","24","[]","[]",""
"19","9","en_to_ar","approved-only","false","1702.3329169999924","0","0","2000","{""2"":54,""3"":332,""4"":332,""5"":331,""6"":331,""7"":331,""8"":201,""9"":88}","2","37","6","6","[]","[]","solver_deadline_observed_root_cause_unestablished"
"19","9","ar_to_en","approved-only","true","363.0675829999964","32","64","1801","{""2"":15,""3"":172,""4"":292,""5"":282,""6"":258,""7"":410,""8"":178,""9"":194}","3","4","24","24","[]","[]",""
"19","11","en_to_ar","approved-only","true","8.745374999998603","59","85","2000","{""2"":54,""3"":313,""4"":314,""5"":314,""6"":314,""7"":313,""8"":219,""9"":105,""10"":31,""11"":23}","1","0","6","6","[]","[]",""
"19","11","ar_to_en","approved-only","false","4502.433082999953","0","0","1917","{""2"":15,""3"":172,""4"":292,""5"":282,""6"":258,""7"":410,""8"":178,""9"":194,""10"":59,""11"":57}","110","45","24","24","[]","[]","solver_deadline_observed_root_cause_unestablished"
"19","13","en_to_ar","approved-only","true","283.48929200001294","76","120","2000","{""2"":54,""3"":305,""4"":305,""5"":305,""6"":305,""7"":305,""8"":228,""9"":115,""10"":33,""11"":24,""12"":16,""13"":5}","21","0","6","6","[]","[]",""
"19","13","ar_to_en","approved-only","false","4514.7432909999625","0","0","1958","{""2"":15,""3"":172,""4"":292,""5"":282,""6"":258,""7"":410,""8"":178,""9"":194,""10"":59,""11"":57,""12"":15,""13"":26}","245","34","24","24","[]","[]","solver_deadline_observed_root_cause_unestablished"
"20","7","en_to_ar","approved-only","true","4.484292000008281","26","36","2000","{""2"":50,""3"":393,""4"":392,""5"":392,""6"":392,""7"":381}","1","0","6","6","[]","[]",""
"20","7","ar_to_en","approved-only","true","21.56204200000502","22","41","1429","{""2"":15,""3"":172,""4"":292,""5"":282,""6"":258,""7"":410}","1","0","24","24","[]","[]",""
"20","9","en_to_ar","approved-only","false","1702.9155420000316","0","0","2000","{""2"":54,""3"":332,""4"":332,""5"":331,""6"":331,""7"":331,""8"":201,""9"":88}","2","29","6","6","[]","[]","solver_deadline_observed_root_cause_unestablished"
"20","9","ar_to_en","approved-only","true","301.15820900001563","32","64","1801","{""2"":15,""3"":172,""4"":292,""5"":282,""6"":258,""7"":410,""8"":178,""9"":194}","2","2","24","24","[]","[]",""
"20","11","en_to_ar","approved-only","true","64.40620799997123","60","85","2000","{""2"":54,""3"":313,""4"":314,""5"":314,""6"":314,""7"":313,""8"":219,""9"":105,""10"":31,""11"":23}","1","0","6","6","[]","[]",""
"20","11","ar_to_en","approved-only","false","4500.974541000032","0","0","1917","{""2"":15,""3"":172,""4"":292,""5"":282,""6"":258,""7"":410,""8"":178,""9"":194,""10"":59,""11"":57}","123","45","24","24","[]","[]","solver_deadline_observed_root_cause_unestablished"
"20","13","en_to_ar","approved-only","false","1806.140458000009","0","0","2000","{""2"":54,""3"":305,""4"":305,""5"":305,""6"":305,""7"":305,""8"":228,""9"":115,""10"":33,""11"":24,""12"":16,""13"":5}","2","25","6","6","[]","[]","solver_deadline_observed_root_cause_unestablished"
"20","13","ar_to_en","approved-only","false","4411.268125000002","0","0","1958","{""2"":15,""3"":172,""4"":292,""5"":282,""6"":258,""7"":410,""8"":178,""9"":194,""10"":59,""11"":57,""12"":15,""13"":26}","262","36","24","24","[]","[]","solver_deadline_observed_root_cause_unestablished"
"21","7","en_to_ar","approved-only","true","15.196874999965075","24","36","2000","{""2"":50,""3"":393,""4"":392,""5"":392,""6"":392,""7"":381}","1","0","6","6","[]","[]",""
"21","7","ar_to_en","approved-only","true","328.17566700000316","22","41","1429","{""2"":15,""3"":172,""4"":292,""5"":282,""6"":258,""7"":410}","3","13","24","24","[]","[]",""
"21","9","en_to_ar","approved-only","true","176.14808399998583","42","57","2000","{""2"":54,""3"":332,""4"":332,""5"":331,""6"":331,""7"":331,""8"":201,""9"":88}","1","0","6","6","[]","[]",""
"21","9","ar_to_en","approved-only","false","3991.368124999979","0","0","1801","{""2"":15,""3"":172,""4"":292,""5"":282,""6"":258,""7"":410,""8"":178,""9"":194}","24","70","24","24","[]","[]","solver_deadline_observed_root_cause_unestablished"
"21","11","en_to_ar","approved-only","false","1803.224791000015","0","0","2000","{""2"":54,""3"":313,""4"":314,""5"":314,""6"":314,""7"":313,""8"":219,""9"":105,""10"":31,""11"":23}","2","33","6","6","[]","[]","solver_deadline_observed_root_cause_unestablished"
"21","11","ar_to_en","approved-only","false","4501.1494999999995","0","0","1917","{""2"":15,""3"":172,""4"":292,""5"":282,""6"":258,""7"":410,""8"":178,""9"":194,""10"":59,""11"":57}","120","46","24","24","[]","[]","solver_deadline_observed_root_cause_unestablished"
"21","13","en_to_ar","approved-only","false","1805.6414170000353","0","0","2000","{""2"":54,""3"":305,""4"":305,""5"":305,""6"":305,""7"":305,""8"":228,""9"":115,""10"":33,""11"":24,""12"":16,""13"":5}","2","49","6","6","[]","[]","solver_deadline_observed_root_cause_unestablished"
"21","13","ar_to_en","approved-only","false","4510.692375000042","0","0","1958","{""2"":15,""3"":172,""4"":292,""5"":282,""6"":258,""7"":410,""8"":178,""9"":194,""10"":59,""11"":57,""12"":15,""13"":26}","241","37","24","24","[]","[]","solver_deadline_observed_root_cause_unestablished"
"22","7","en_to_ar","approved-only","true","2.6311250000144355","25","35","2000","{""2"":50,""3"":393,""4"":392,""5"":392,""6"":392,""7"":381}","1","0","6","6","[]","[]",""
"22","7","ar_to_en","approved-only","true","35.53329200000735","22","41","1429","{""2"":15,""3"":172,""4"":292,""5"":282,""6"":258,""7"":410}","1","0","24","24","[]","[]",""
"22","9","en_to_ar","approved-only","false","1702.4565839999705","0","0","2000","{""2"":54,""3"":332,""4"":332,""5"":331,""6"":331,""7"":331,""8"":201,""9"":88}","2","42","6","6","[]","[]","solver_deadline_observed_root_cause_unestablished"
"22","9","ar_to_en","approved-only","false","3991.6399160000146","0","0","1801","{""2"":15,""3"":172,""4"":292,""5"":282,""6"":258,""7"":410,""8"":178,""9"":194}","24","70","24","24","[]","[]","solver_deadline_observed_root_cause_unestablished"
"22","11","en_to_ar","approved-only","false","1802.9314580000355","0","0","2000","{""2"":54,""3"":313,""4"":314,""5"":314,""6"":314,""7"":313,""8"":219,""9"":105,""10"":31,""11"":23}","2","38","6","6","[]","[]","solver_deadline_observed_root_cause_unestablished"
"22","11","ar_to_en","approved-only","false","4502.1090420000255","0","0","1917","{""2"":15,""3"":172,""4"":292,""5"":282,""6"":258,""7"":410,""8"":178,""9"":194,""10"":59,""11"":57}","134","44","24","24","[]","[]","solver_deadline_observed_root_cause_unestablished"
"22","13","en_to_ar","approved-only","false","1807.2629999999772","0","0","2000","{""2"":54,""3"":305,""4"":305,""5"":305,""6"":305,""7"":305,""8"":228,""9"":115,""10"":33,""11"":24,""12"":16,""13"":5}","2","53","6","6","[]","[]","solver_deadline_observed_root_cause_unestablished"
"22","13","ar_to_en","approved-only","false","4514.337332999974","0","0","1958","{""2"":15,""3"":172,""4"":292,""5"":282,""6"":258,""7"":410,""8"":178,""9"":194,""10"":59,""11"":57,""12"":15,""13"":26}","217","39","24","24","[]","[]","solver_deadline_observed_root_cause_unestablished"
"23","7","en_to_ar","approved-only","true","5.058332999993581","26","36","2000","{""2"":50,""3"":393,""4"":392,""5"":392,""6"":392,""7"":381}","1","0","6","6","[]","[]",""
"23","7","ar_to_en","approved-only","true","61.6433749999851","22","41","1429","{""2"":15,""3"":172,""4"":292,""5"":282,""6"":258,""7"":410}","1","0","24","24","[]","[]",""
"23","9","en_to_ar","approved-only","true","35.79337500000838","43","59","2000","{""2"":54,""3"":332,""4"":332,""5"":331,""6"":331,""7"":331,""8"":201,""9"":88}","1","0","6","6","[]","[]",""
"23","9","ar_to_en","approved-only","true","763.7625830000034","32","64","1801","{""2"":15,""3"":172,""4"":292,""5"":282,""6"":258,""7"":410,""8"":178,""9"":194}","5","12","24","24","[]","[]",""
"23","11","en_to_ar","approved-only","true","22.848999999987427","60","85","2000","{""2"":54,""3"":313,""4"":314,""5"":314,""6"":314,""7"":313,""8"":219,""9"":105,""10"":31,""11"":23}","1","0","6","6","[]","[]",""
"23","11","ar_to_en","approved-only","false","4501.851917000022","0","0","1917","{""2"":15,""3"":172,""4"":292,""5"":282,""6"":258,""7"":410,""8"":178,""9"":194,""10"":59,""11"":57}","114","47","24","24","[]","[]","solver_deadline_observed_root_cause_unestablished"
"23","13","en_to_ar","approved-only","false","1805.836540999997","0","0","2000","{""2"":54,""3"":305,""4"":305,""5"":305,""6"":305,""7"":305,""8"":228,""9"":115,""10"":33,""11"":24,""12"":16,""13"":5}","2","54","6","6","[]","[]","solver_deadline_observed_root_cause_unestablished"
"23","13","ar_to_en","approved-only","false","4517.347958999977","0","0","1958","{""2"":15,""3"":172,""4"":292,""5"":282,""6"":258,""7"":410,""8"":178,""9"":194,""10"":59,""11"":57,""12"":15,""13"":26}","210","41","24","24","[]","[]","solver_deadline_observed_root_cause_unestablished"
"24","7","en_to_ar","approved-only","true","6.364999999990687","26","36","2000","{""2"":50,""3"":393,""4"":392,""5"":392,""6"":392,""7"":381}","1","0","6","6","[]","[]",""
"24","7","ar_to_en","approved-only","true","6.784500000008848","22","41","1429","{""2"":15,""3"":172,""4"":292,""5"":282,""6"":258,""7"":410}","1","0","24","24","[]","[]",""
"24","9","en_to_ar","approved-only","true","77.03491699998267","42","57","2000","{""2"":54,""3"":332,""4"":332,""5"":331,""6"":331,""7"":331,""8"":201,""9"":88}","1","0","6","6","[]","[]",""
"24","9","ar_to_en","approved-only","true","1002.5673749999842","32","64","1801","{""2"":15,""3"":172,""4"":292,""5"":282,""6"":258,""7"":410,""8"":178,""9"":194}","6","15","24","24","[]","[]",""
"24","11","en_to_ar","approved-only","true","197.7514160000137","58","85","2000","{""2"":54,""3"":313,""4"":314,""5"":314,""6"":314,""7"":313,""8"":219,""9"":105,""10"":31,""11"":23}","1","0","6","6","[]","[]",""
"24","11","ar_to_en","approved-only","false","4502.605708000017","0","0","1917","{""2"":15,""3"":172,""4"":292,""5"":282,""6"":258,""7"":410,""8"":178,""9"":194,""10"":59,""11"":57}","145","39","24","24","[]","[]","solver_deadline_observed_root_cause_unestablished"
"24","13","en_to_ar","approved-only","false","1805.8841250000405","0","0","2000","{""2"":54,""3"":305,""4"":305,""5"":305,""6"":305,""7"":305,""8"":228,""9"":115,""10"":33,""11"":24,""12"":16,""13"":5}","2","30","6","6","[]","[]","solver_deadline_observed_root_cause_unestablished"
"24","13","ar_to_en","approved-only","false","4466.586749999959","0","0","1958","{""2"":15,""3"":172,""4"":292,""5"":282,""6"":258,""7"":410,""8"":178,""9"":194,""10"":59,""11"":57,""12"":15,""13"":26}","234","34","24","24","[]","[]","solver_deadline_observed_root_cause_unestablished"
"25","7","en_to_ar","approved-only","true","5.046708000008948","26","36","2000","{""2"":50,""3"":393,""4"":392,""5"":392,""6"":392,""7"":381}","1","0","6","6","[]","[]",""
"25","7","ar_to_en","approved-only","true","21.134541999956127","22","41","1429","{""2"":15,""3"":172,""4"":292,""5"":282,""6"":258,""7"":410}","1","0","24","24","[]","[]",""
"25","9","en_to_ar","approved-only","true","858.0405829999945","42","57","2000","{""2"":54,""3"":332,""4"":332,""5"":331,""6"":331,""7"":331,""8"":201,""9"":88}","2","20","6","6","[]","[]",""
"25","9","ar_to_en","approved-only","true","408.7872080000234","32","64","1801","{""2"":15,""3"":172,""4"":292,""5"":282,""6"":258,""7"":410,""8"":178,""9"":194}","3","6","24","24","[]","[]",""
"25","11","en_to_ar","approved-only","false","1804.7178330000024","0","0","2000","{""2"":54,""3"":313,""4"":314,""5"":314,""6"":314,""7"":313,""8"":219,""9"":105,""10"":31,""11"":23}","2","40","6","6","[]","[]","solver_deadline_observed_root_cause_unestablished"
"25","11","ar_to_en","approved-only","false","4501.386334000039","0","0","1917","{""2"":15,""3"":172,""4"":292,""5"":282,""6"":258,""7"":410,""8"":178,""9"":194,""10"":59,""11"":57}","125","48","24","24","[]","[]","solver_deadline_observed_root_cause_unestablished"
"25","13","en_to_ar","approved-only","false","1806.0007499999483","0","0","2000","{""2"":54,""3"":305,""4"":305,""5"":305,""6"":305,""7"":305,""8"":228,""9"":115,""10"":33,""11"":24,""12"":16,""13"":5}","2","52","6","6","[]","[]","solver_deadline_observed_root_cause_unestablished"
"25","13","ar_to_en","approved-only","false","4512.26012500003","0","0","1958","{""2"":15,""3"":172,""4"":292,""5"":282,""6"":258,""7"":410,""8"":178,""9"":194,""10"":59,""11"":57,""12"":15,""13"":26}","230","39","24","24","[]","[]","solver_deadline_observed_root_cause_unestablished"
"26","7","en_to_ar","approved-only","true","22.232666999974754","25","35","2000","{""2"":50,""3"":393,""4"":392,""5"":392,""6"":392,""7"":381}","1","0","6","6","[]","[]",""
"26","7","ar_to_en","approved-only","true","10.736499999999069","22","41","1429","{""2"":15,""3"":172,""4"":292,""5"":282,""6"":258,""7"":410}","1","0","24","24","[]","[]",""
"26","9","en_to_ar","approved-only","true","955.6022919999668","40","59","2000","{""2"":54,""3"":332,""4"":332,""5"":331,""6"":331,""7"":331,""8"":201,""9"":88}","2","22","6","6","[]","[]",""
"26","9","ar_to_en","approved-only","true","1530.6085840000305","32","64","1801","{""2"":15,""3"":172,""4"":292,""5"":282,""6"":258,""7"":410,""8"":178,""9"":194}","10","23","24","24","[]","[]",""
"26","11","en_to_ar","approved-only","false","1804.2748339999816","0","0","2000","{""2"":54,""3"":313,""4"":314,""5"":314,""6"":314,""7"":313,""8"":219,""9"":105,""10"":31,""11"":23}","2","23","6","6","[]","[]","solver_deadline_observed_root_cause_unestablished"
"26","11","ar_to_en","approved-only","false","4501.07366600004","0","0","1917","{""2"":15,""3"":172,""4"":292,""5"":282,""6"":258,""7"":410,""8"":178,""9"":194,""10"":59,""11"":57}","98","46","24","24","[]","[]","solver_deadline_observed_root_cause_unestablished"
"26","13","en_to_ar","approved-only","false","1806.6717499999795","0","0","2000","{""2"":54,""3"":305,""4"":305,""5"":305,""6"":305,""7"":305,""8"":228,""9"":115,""10"":33,""11"":24,""12"":16,""13"":5}","22","23","6","6","[]","[]","solver_deadline_observed_root_cause_unestablished"
"26","13","ar_to_en","approved-only","false","4512.652165999985","0","0","1958","{""2"":15,""3"":172,""4"":292,""5"":282,""6"":258,""7"":410,""8"":178,""9"":194,""10"":59,""11"":57,""12"":15,""13"":26}","259","35","24","24","[]","[]","solver_deadline_observed_root_cause_unestablished"
"27","7","en_to_ar","approved-only","true","18.39049999997951","24","37","2000","{""2"":50,""3"":393,""4"":392,""5"":392,""6"":392,""7"":381}","1","0","6","6","[]","[]",""
"27","7","ar_to_en","approved-only","true","130.24320799997076","22","41","1429","{""2"":15,""3"":172,""4"":292,""5"":282,""6"":258,""7"":410}","2","7","24","24","[]","[]",""
"27","9","en_to_ar","approved-only","true","271.28758399997605","42","57","2000","{""2"":54,""3"":332,""4"":332,""5"":331,""6"":331,""7"":331,""8"":201,""9"":88}","1","0","6","6","[]","[]",""
"27","9","ar_to_en","approved-only","true","565.7352079999982","32","64","1801","{""2"":15,""3"":172,""4"":292,""5"":282,""6"":258,""7"":410,""8"":178,""9"":194}","4","9","24","24","[]","[]",""
"27","11","en_to_ar","approved-only","false","1804.138957999996","0","0","2000","{""2"":54,""3"":313,""4"":314,""5"":314,""6"":314,""7"":313,""8"":219,""9"":105,""10"":31,""11"":23}","2","66","6","6","[]","[]","solver_deadline_observed_root_cause_unestablished"
"27","11","ar_to_en","approved-only","false","4501.805083999992","0","0","1917","{""2"":15,""3"":172,""4"":292,""5"":282,""6"":258,""7"":410,""8"":178,""9"":194,""10"":59,""11"":57}","109","46","24","24","[]","[]","solver_deadline_observed_root_cause_unestablished"
"27","13","en_to_ar","approved-only","false","1807.0657089999877","0","0","2000","{""2"":54,""3"":305,""4"":305,""5"":305,""6"":305,""7"":305,""8"":228,""9"":115,""10"":33,""11"":24,""12"":16,""13"":5}","2","46","6","6","[]","[]","solver_deadline_observed_root_cause_unestablished"
"27","13","ar_to_en","approved-only","false","4510.204875000054","0","0","1958","{""2"":15,""3"":172,""4"":292,""5"":282,""6"":258,""7"":410,""8"":178,""9"":194,""10"":59,""11"":57,""12"":15,""13"":26}","273","41","24","24","[]","[]","solver_deadline_observed_root_cause_unestablished"
"28","7","en_to_ar","approved-only","true","5.991250000020955","25","37","2000","{""2"":50,""3"":393,""4"":392,""5"":392,""6"":392,""7"":381}","1","0","6","6","[]","[]",""
"28","7","ar_to_en","approved-only","true","7.109124999959022","22","41","1429","{""2"":15,""3"":172,""4"":292,""5"":282,""6"":258,""7"":410}","1","0","24","24","[]","[]",""
"28","9","en_to_ar","approved-only","false","1702.3684169999906","0","0","2000","{""2"":54,""3"":332,""4"":332,""5"":331,""6"":331,""7"":331,""8"":201,""9"":88}","2","29","6","6","[]","[]","solver_deadline_observed_root_cause_unestablished"
"28","9","ar_to_en","approved-only","true","449.9826250000042","32","64","1801","{""2"":15,""3"":172,""4"":292,""5"":282,""6"":258,""7"":410,""8"":178,""9"":194}","3","5","24","24","[]","[]",""
"28","11","en_to_ar","approved-only","false","1803.5959170000278","0","0","2000","{""2"":54,""3"":313,""4"":314,""5"":314,""6"":314,""7"":313,""8"":219,""9"":105,""10"":31,""11"":23}","2","49","6","6","[]","[]","solver_deadline_observed_root_cause_unestablished"
"28","11","ar_to_en","approved-only","false","4503.639749999973","0","0","1917","{""2"":15,""3"":172,""4"":292,""5"":282,""6"":258,""7"":410,""8"":178,""9"":194,""10"":59,""11"":57}","108","46","24","24","[]","[]","solver_deadline_observed_root_cause_unestablished"
"28","13","en_to_ar","approved-only","false","1806.0959170000278","0","0","2000","{""2"":54,""3"":305,""4"":305,""5"":305,""6"":305,""7"":305,""8"":228,""9"":115,""10"":33,""11"":24,""12"":16,""13"":5}","2","33","6","6","[]","[]","solver_deadline_observed_root_cause_unestablished"
"28","13","ar_to_en","approved-only","false","4482.6783749999595","0","0","1958","{""2"":15,""3"":172,""4"":292,""5"":282,""6"":258,""7"":410,""8"":178,""9"":194,""10"":59,""11"":57,""12"":15,""13"":26}","251","36","24","24","[]","[]","solver_deadline_observed_root_cause_unestablished"
"29","7","en_to_ar","approved-only","true","3.7788340000552125","26","36","2000","{""2"":50,""3"":393,""4"":392,""5"":392,""6"":392,""7"":381}","1","0","6","6","[]","[]",""
"29","7","ar_to_en","approved-only","true","30.61074999999255","22","41","1429","{""2"":15,""3"":172,""4"":292,""5"":282,""6"":258,""7"":410}","1","0","24","24","[]","[]",""
"29","9","en_to_ar","approved-only","true","639.1781250000349","42","57","2000","{""2"":54,""3"":332,""4"":332,""5"":331,""6"":331,""7"":331,""8"":201,""9"":88}","1","0","6","6","[]","[]",""
"29","9","ar_to_en","approved-only","true","1532.793249999988","32","62","1801","{""2"":15,""3"":172,""4"":292,""5"":282,""6"":258,""7"":410,""8"":178,""9"":194}","10","28","24","24","[]","[]",""
"29","11","en_to_ar","approved-only","false","1803.4945420000004","0","0","2000","{""2"":54,""3"":313,""4"":314,""5"":314,""6"":314,""7"":313,""8"":219,""9"":105,""10"":31,""11"":23}","2","40","6","6","[]","[]","solver_deadline_observed_root_cause_unestablished"
"29","11","ar_to_en","approved-only","false","4501.085542000015","0","0","1917","{""2"":15,""3"":172,""4"":292,""5"":282,""6"":258,""7"":410,""8"":178,""9"":194,""10"":59,""11"":57}","130","48","24","24","[]","[]","solver_deadline_observed_root_cause_unestablished"
"29","13","en_to_ar","approved-only","false","1806.2267500000307","0","0","2000","{""2"":54,""3"":305,""4"":305,""5"":305,""6"":305,""7"":305,""8"":228,""9"":115,""10"":33,""11"":24,""12"":16,""13"":5}","2","23","6","6","[]","[]","solver_deadline_observed_root_cause_unestablished"
"29","13","ar_to_en","approved-only","false","4512.111791000003","0","0","1958","{""2"":15,""3"":172,""4"":292,""5"":282,""6"":258,""7"":410,""8"":178,""9"":194,""10"":59,""11"":57,""12"":15,""13"":26}","234","43","24","24","[]","[]","solver_deadline_observed_root_cause_unestablished"
"30","7","en_to_ar","approved-only","true","37.42741699999897","26","35","2000","{""2"":50,""3"":393,""4"":392,""5"":392,""6"":392,""7"":381}","1","0","6","6","[]","[]",""
"30","7","ar_to_en","approved-only","true","25.471707999997307","22","41","1429","{""2"":15,""3"":172,""4"":292,""5"":282,""6"":258,""7"":410}","1","0","24","24","[]","[]",""
"30","9","en_to_ar","approved-only","false","1702.4308749999618","0","0","2000","{""2"":54,""3"":332,""4"":332,""5"":331,""6"":331,""7"":331,""8"":201,""9"":88}","2","34","6","6","[]","[]","solver_deadline_observed_root_cause_unestablished"
"30","9","ar_to_en","approved-only","true","1638.463167000038","32","64","1801","{""2"":15,""3"":172,""4"":292,""5"":282,""6"":258,""7"":410,""8"":178,""9"":194}","10","37","24","24","[]","[]",""
"30","11","en_to_ar","approved-only","true","1603.5292920000502","62","85","2000","{""2"":54,""3"":313,""4"":314,""5"":314,""6"":314,""7"":313,""8"":219,""9"":105,""10"":31,""11"":23}","2","26","6","6","[]","[]",""
