whitePct,crossedPct,signature,seed,size,mode,policy,success,generationMs,entries,intersections,candidateCount,candidateLengths,solverAttempts,timeoutChecks,viableTemplates,totalTemplates,validationErrors,qualityErrors,failureReason
"79.01234567901234","100","111001110/111011110/111111111/001110111/111101111/111011100/111111111/011110111/011100111","6","9","ar_to_en","approved-only","true","433.20012499999575","32","64","2272","{""2"":15,""3"":182,""4"":392,""5"":398,""6"":408,""7"":456,""8"":220,""9"":201}","3","6","24","24","[]","[]",""
"82.71604938271605","100","111001111/111011111/111111111/001111100/011100111/111011111/111111111/111111111/011100111","6","9","ar_to_en","compatibility","true","26.66466599999694","30","67","4000","{""2"":47,""3"":565,""4"":565,""5"":565,""6"":565,""7"":565,""8"":564,""9"":564}","1","0","24","24","[]","[]",""
"0","0","","6","11","en_to_ar","approved-only","false","1803.7570829999968","0","0","2000","{""2"":80,""3"":280,""4"":281,""5"":281,""6"":281,""7"":281,""8"":280,""9"":154,""10"":49,""11"":33}","2","55","6","6","[]","[]","solver_deadline_observed_root_cause_unestablished"
"70.24793388429752","100","11001100110/11011110111/01110011111/01101101100/11011101100/11110011011/11111110111/11001101110/01100111011/11111110111/11011100110","6","11","en_to_ar","compatibility","true","14.812833000003593","60","85","2000","{""2"":200,""3"":200,""4"":200,""5"":200,""6"":200,""7"":200,""8"":200,""9"":200,""10"":200,""11"":200}","1","0","6","6","[]","[]",""
"72.72727272727273","100","00111001110/00111001111/11111111111/11101110111/11110111100/00111011100/00111101111/11101110111/11111111111/11110011100/01110011100","6","11","ar_to_en","approved-only","true","1127.505459","44","88","2426","{""2"":15,""3"":182,""4"":392,""5"":398,""6"":408,""7"":456,""8"":220,""9"":201,""10"":75,""11"":79}","63","64","24","24","[]","[]",""
"74.3801652892562","100","00111001111/11111101111/11111111111/11100111100/00111011100/00111001111/11111100111/11101110111/11111111111/00111011110/00111001110","6","11","ar_to_en","compatibility","true","765.2116669999959","42","90","6000","{""2"":47,""3"":629,""4"":666,""5"":666,""6"":666,""7"":666,""8"":665,""9"":665,""10"":665,""11"":665}","16","87","24","24","[]","[]",""
"0","0","","6","13","en_to_ar","approved-only","false","1806.3679159999956","0","0","2000","{""2"":80,""3"":272,""4"":273,""5"":273,""6"":273,""7"":273,""8"":272,""9"":167,""10"":51,""11"":34,""12"":25,""13"":7}","2","66","6","6","[]","[]","solver_deadline_observed_root_cause_unestablished"
"71.00591715976331","100","1100110110011/1110111111111/0011101101110/1101110011011/1111011011011/0111001110111/0110110110110/1110111001110/1101101101111/1101100111011/0111011011100/1111111110111/1100110110011","6","13","en_to_ar","compatibility","true","51.87858299999789","84","120","2000","{""2"":172,""3"":172,""4"":173,""5"":173,""6"":173,""7"":173,""8"":173,""9"":173,""10"":173,""11"":172,""12"":171,""13"":102}","1","0","6","6","[]","[]",""
"70.41420118343196","77.31092436974791","0111010101110/1110011100111/1111110111111/1010111111101/0101110011100/1110010011111/1110011100111/1111100100111/0011100111010/1011111110101/1111110111111/1110011100111/0111010101110","6","13","ar_to_en","approved-only","true","217.3445419999989","53","92","2477","{""2"":15,""3"":182,""4"":392,""5"":398,""6"":408,""7"":456,""8"":220,""9"":201,""10"":75,""11"":79,""12"":18,""13"":33}","1","0","21","21","[]","[]",""
"70.41420118343196","77.31092436974791","0111010101110/1110011100111/1111110111111/1010111111101/0101110011100/1110010011111/1110011100111/1111100100111/0011100111010/1011111110101/1111110111111/1110011100111/0111010101110","6","13","ar_to_en","compatibility","true","89.70300000000134","53","92","6000","{""2"":47,""3"":599,""4"":600,""5"":600,""6"":600,""7"":600,""8"":600,""9"":600,""10"":600,""11"":599,""12"":363,""13"":192}","1","0","21","21","[]","[]",""
"73.46938775510205","100","1110011/1111111/1101100/0110110/0011011/1111111/1100111","7","7","en_to_ar","compatibility","true","3.971750000004249","26","36","2000","{""2"":204,""3"":360,""4"":359,""5"":359,""6"":359,""7"":359}","1","0","6","6","[]","[]",""
"73.46938775510205","100","1110011/1111111/1101100/0110110/0011011/1111111/1100111","7","7","en_to_ar","approved-only","true","3.14512499999546","26","36","2000","{""2"":76,""3"":385,""4"":385,""5"":385,""6"":385,""7"":384}","1","0","6","6","[]","[]",""
"83.6734693877551","100","1110111/1110111/1111111/0011100/1111111/1110111/1110111","7","7","ar_to_en","compatibility","true","5.323208000001614","22","41","2000","{""2"":47,""3"":391,""4"":391,""5"":391,""6"":390,""7"":390}","1","0","24","24","[]","[]",""
"83.6734693877551","100","1110111/1110111/1111111/0011100/1111111/1110111/1110111","7","7","ar_to_en","approved-only","true","4.211999999999534","22","41","1851","{""2"":15,""3"":182,""4"":392,""5"":398,""6"":408,""7"":456}","1","0","24","24","[]","[]",""
"70.37037037037037","100","110011011/111111011/001100111/111111100/110011011/011001111/001100110/111111111/110011011","7","9","en_to_ar","compatibility","true","8.948208000001614","42","57","2000","{""2"":217,""3"":255,""4"":255,""5"":255,""6"":255,""7"":255,""8"":254,""9"":254}","1","0","6","6","[]","[]",""
"70.37037037037037","100","110011011/111111011/001100111/111111100/110011011/011001111/001100110/111111111/110011011","7","9","en_to_ar","approved-only","true","16.808042000004207","42","57","2000","{""2"":80,""3"":307,""4"":307,""5"":307,""6"":307,""7"":306,""8"":262,""9"":124}","1","0","6","6","[]","[]",""
"79.01234567901234","100","111011100/111011111/111111111/001110111/011101110/111011100/111111111/111110111/001110111","7","9","ar_to_en","compatibility","true","1031.5832080000037","32","64","4000","{""2"":47,""3"":565,""4"":565,""5"":565,""6"":565,""7"":565,""8"":564,""9"":564}","7","24","24","24","[]","[]",""
"79.01234567901234","100","001110111/111110111/111111111/111011100/011101110/001110111/111111111/111011111/111011100","7","9","ar_to_en","approved-only","true","432.3468339999963","32","64","2272","{""2"":15,""3"":182,""4"":392,""5"":398,""6"":408,""7"":456,""8"":220,""9"":201}","3","9","24","24","[]","[]",""
"70.24793388429752","100","11011001100/11011011111/01101110011/01101101100/11110111111/11011111011/11111101111/00110110110/11001110110/11111011011/00110011011","7","11","en_to_ar","compatibility","true","11.033500000005006","60","85","2000","{""2"":200,""3"":200,""4"":200,""5"":200,""6"":200,""7"":200,""8"":200,""9"":200,""10"":200,""11"":200}","1","0","6","6","[]","[]",""
"70.24793388429752","100","11011001100/11011011111/01101110011/01101101100/11110111111/11011111011/11111101111/00110110110/11001110110/11111011011/00110011011","7","11","en_to_ar","approved-only","true","1030.7404170000082","60","85","2000","{""2"":80,""3"":280,""4"":281,""5"":281,""6"":281,""7"":281,""8"":280,""9"":154,""10"":49,""11"":33}","2","25","6","6","[]","[]",""
"75.20661157024794","100","01110011100/01111111100/11111111111/11101110111/11110011111/00111001110/00111111100/11101110111/11111111111/11111001111/00111001110","7","11","ar_to_en","compatibility","true","473.08195800000976","42","91","6000","{""2"":47,""3"":629,""4"":666,""5"":666,""6"":666,""7"":666,""8"":665,""9"":665,""10"":665,""11"":665}","10","44","24","24","[]","[]",""
"0","0","","7","11","ar_to_en","approved-only","false","4512.493624999988","0","0","2426","{""2"":15,""3"":182,""4"":392,""5"":398,""6"":408,""7"":456,""8"":220,""9"":201,""10"":75,""11"":79}","305","55","24","24","[]","[]","solver_deadline_observed_root_cause_unestablished"
"71.00591715976331","100","1111011100111/1111111110111/1100111011100/1100110011011/0111001101111/0111101100111/1100110110011/1110011011110/1111011001110/1101100110011/0011101110011/1110111111111/1110011101111","7","13","en_to_ar","compatibility","true","53.53100000000268","80","120","2000","{""2"":172,""3"":172,""4"":173,""5"":173,""6"":173,""7"":173,""8"":173,""9"":173,""10"":173,""11"":172,""12"":171,""13"":102}","1","0","6","6","[]","[]",""
"71.00591715976331","100","1111011100111/1111111110111/1100111011100/1100110011011/0111001101111/0111101100111/1100110110011/1110011011110/1111011001110/1101100110011/0011101110011/1110111111111/1110011101111","7","13","en_to_ar","approved-only","true","62.03274999999849","80","120","2000","{""2"":80,""3"":272,""4"":273,""5"":273,""6"":273,""7"":273,""8"":272,""9"":167,""10"":51,""11"":34,""12"":25,""13"":7}","1","0","6","6","[]","[]",""
"71.00591715976331","75","1110011101111/1111010111100/1111110101110/1001111010101/0011100111111/0111101110111/1110010100111/1110111011110/1111110011100/1010101111001/0111010111111/0011110101111/1111011100111","7","13","ar_to_en","compatibility","true","86.6083340000041","54","90","6000","{""2"":47,""3"":599,""4"":600,""5"":600,""6"":600,""7"":600,""8"":600,""9"":600,""10"":600,""11"":599,""12"":363,""13"":192}","1","0","21","21","[]","[]",""
"71.00591715976331","75","1110011101111/1111010111100/1111110101110/1001111010101/0011100111111/0111101110111/1110010100111/1110111011110/1111110011100/1010101111001/0111010111111/0011110101111/1111011100111","7","13","ar_to_en","approved-only","true","53.05850000001374","54","90","2477","{""2"":15,""3"":182,""4"":392,""5"":398,""6"":408,""7"":456,""8"":220,""9"":201,""10"":75,""11"":79,""12"":18,""13"":33}","1","0","21","21","[]","[]",""
"71.42857142857143","100","1100111/1111111/0111011/0111100/1100110/1111011/0011011","8","7","en_to_ar","approved-only","true","581.4604160000017","25","35","2000","{""2"":76,""3"":385,""4"":385,""5"":385,""6"":385,""7"":384}","2","12","6","6","[]","[]",""
"71.42857142857143","100","1100111/1111111/0111011/0111100/1100110/1111011/0011011","8","7","en_to_ar","compatibility","true","2.7255000000004657","25","35","2000","{""2"":204,""3"":360,""4"":359,""5"":359,""6"":359,""7"":359}","1","0","6","6","[]","[]",""
"83.6734693877551","100","1110111/1110111/1111111/0011100/1111111/1110111/1110111","8","7","ar_to_en","approved-only","true","9.942290999999386","22","41","1851","{""2"":15,""3"":182,""4"":392,""5"":398,""6"":408,""7"":456}","1","0","24","24","[]","[]",""
"83.6734693877551","100","1110111/1110111/1111111/0011100/1111111/1110111/1110111","8","7","ar_to_en","compatibility","true","130.44199999999546","22","41","2000","{""2"":47,""3"":391,""4"":391,""5"":391,""6"":390,""7"":390}","2","9","24","24","[]","[]",""
"74.07407407407408","100","110011011/111111111/001110110/011011011/111101111/110110110/011011100/111111111/110110011","8","9","en_to_ar","approved-only","true","4.933042000004207","42","60","2000","{""2"":80,""3"":307,""4"":307,""5"":307,""6"":307,""7"":306,""8"":262,""9"":124}","1","0","6","6","[]","[]",""
"74.07407407407408","100","110011011/111111111/001110110/011011011/111101111/110110110/011011100/111111111/110110011","8","9","en_to_ar","compatibility","true","7.254832999999053","42","60","2000","{""2"":217,""3"":255,""4"":255,""5"":255,""6"":255,""7"":255,""8"":254,""9"":254}","1","0","6","6","[]","[]",""
"79.01234567901234","100","111001110/111011111/111111111/001110111/011101110/111011100/111111111/111110111/001110111","8","9","ar_to_en","approved-only","true","588.5309999999881","32","64","2272","{""2"":15,""3"":182,""4"":392,""5"":398,""6"":408,""7"":456,""8"":220,""9"":201}","4","8","24","24","[]","[]",""
"80.24691358024691","100","011101110/011101111/111111111/111011111/111011100/001110111/111111111/111101111/111001110","8","9","ar_to_en","compatibility","true","526.1395000000048","31","65","4000","{""2"":47,""3"":565,""4"":565,""5"":565,""6"":565,""7"":565,""8"":564,""9"":564}","4","11","24","24","[]","[]",""
"71.07438016528926","100","11011100110/11111111111/01110111011/11001110011/11001101110/00111011100/01110110011/11001110011/11011101110/11111111111/01100111011","8","11","en_to_ar","approved-only","true","78.2803750000021","58","86","2000","{""2"":80,""3"":280,""4"":281,""5"":281,""6"":281,""7"":281,""8"":280,""9"":154,""10"":49,""11"":33}","1","0","6","6","[]","[]",""
"71.07438016528926","100","11011100110/11111111111/01110111011/11001110011/11001101110/00111011100/01110110011/11001110011/11011101110/11111111111/01100111011","8","11","en_to_ar","compatibility","true","14.452332999993814","58","86","2000","{""2"":200,""3"":200,""4"":200,""5"":200,""6"":200,""7"":200,""8"":200,""9"":200,""10"":200,""11"":200}","1","0","6","6","[]","[]",""
"72.72727272727273","100","01110011100/11110011100/11111111111/11101110111/00111101111/00111011100/11110111100/11101110111/11111111111/00111001111/00111001110","8","11","ar_to_en","approved-only","true","856.9437089999992","44","88","2426","{""2"":15,""3"":182,""4"":392,""5"":398,""6"":408,""7"":456,""8"":220,""9"":201,""10"":75,""11"":79}","95","33","24","24","[]","[]",""
"72.72727272727273","100","00111001110/00111001111/11111111111/11101110111/11110111100/00111011100/00111101111/11101110111/11111111111/11110011100/01110011100","8","11","ar_to_en","compatibility","true","898.4828339999949","44","88","6000","{""2"":47,""3"":629,""4"":666,""5"":666,""6"":666,""7"":666,""8"":665,""9"":665,""10"":665,""11"":665}","19","108","24","24","[]","[]",""
"0","0","","8","13","en_to_ar","approved-only","false","1806.466499999995","0","0","2000","{""2"":80,""3"":272,""4"":273,""5"":273,""6"":273,""7"":273,""8"":272,""9"":167,""10"":51,""11"":34,""12"":25,""13"":7}","2","67","6","6","[]","[]","solver_deadline_observed_root_cause_unestablished"
"70.41420118343196","100","1101101110011/1101111110111/1111110011100/1110011011011/0110011100111/1101100110111/1101100111011/0011011001110/0110111100110/1100110110011/1111011011011/1111111111111/0110110110111","8","13","en_to_ar","compatibility","true","1059.5637080000015","83","119","2000","{""2"":172,""3"":172,""4"":173,""5"":173,""6"":173,""7"":173,""8"":173,""9"":173,""10"":173,""11"":172,""12"":171,""13"":102}","2","47","6","6","[]","[]",""
"70.41420118343196","78.15126050420169","1110111100111/1010010101111/1111011110111/0111100111010/0101110011110/1110111001111/0111011101110/1111001110111/0111100111010/0101110011110/1110111101111/1111010100101/1110011110111","8","13","ar_to_en","approved-only","true","49.80433300000732","58","93","2477","{""2"":15,""3"":182,""4"":392,""5"":398,""6"":408,""7"":456,""8"":220,""9"":201,""10"":75,""11"":79,""12"":18,""13"":33}","1","0","21","21","[]","[]",""
"70.41420118343196","78.15126050420169","1110111100111/1010010101111/1111011110111/0111100111010/0101110011110/1110111001111/0111011101110/1111001110111/0111100111010/0101110011110/1110111101111/1111010100101/1110011110111","8","13","ar_to_en","compatibility","true","107.14583300000231","58","93","6000","{""2"":47,""3"":599,""4"":600,""5"":600,""6"":600,""7"":600,""8"":600,""9"":600,""10"":600,""11"":599,""12"":363,""13"":192}","1","0","21","21","[]","[]",""
"71.42857142857143","100","1101110/1111110/0110011/1100111/1101100/1111111/0110011","9","7","en_to_ar","compatibility","true","2.877334000004339","25","35","2000","{""2"":204,""3"":360,""4"":359,""5"":359,""6"":359,""7"":359}","1","0","6","6","[]","[]",""
"71.42857142857143","100","1101110/1111110/0110011/1100111/1101100/1111111/0110011","9","7","en_to_ar","approved-only","true","3.729124999998021","25","35","2000","{""2"":76,""3"":385,""4"":385,""5"":385,""6"":385,""7"":384}","1","0","6","6","[]","[]",""
"83.6734693877551","100","1110111/1110111/1111111/0011100/1111111/1110111/1110111","9","7","ar_to_en","compatibility","true","5.209167000008165","22","41","2000","{""2"":47,""3"":391,""4"":391,""5"":391,""6"":390,""7"":390}","1","0","24","24","[]","[]",""
"83.6734693877551","100","1110111/1110111/1111111/0011100/1111111/1110111/1110111","9","7","ar_to_en","approved-only","true","13.172458999993978","22","41","1851","{""2"":15,""3"":182,""4"":392,""5"":398,""6"":408,""7"":456}","1","0","24","24","[]","[]",""
"74.07407407407408","100","110110110/111111111/111011011/110110110/001101100/011011011/110110111/111111111/011011011","9","9","en_to_ar","compatibility","true","8.953041000000667","44","60","2000","{""2"":217,""3"":255,""4"":255,""5"":255,""6"":255,""7"":255,""8"":254,""9"":254}","1","0","6","6","[]","[]",""
"74.07407407407408","100","110110110/111111111/111011011/110110110/001101100/011011011/110110111/111111111/011011011","9","9","en_to_ar","approved-only","true","857.8164580000011","44","60","2000","{""2"":80,""3"":307,""4"":307,""5"":307,""6"":307,""7"":306,""8"":262,""9"":124}","2","13","6","6","[]","[]",""
"79.01234567901234","100","111011100/111011111/111111111/001110111/011101110/111011100/111111111/111110111/001110111","9","9","ar_to_en","compatibility","true","202.38762500000303","32","64","4000","{""2"":47,""3"":565,""4"":565,""5"":565,""6"":565,""7"":565,""8"":564,""9"":564}","2","4","24","24","[]","[]",""
"79.01234567901234","100","001110111/111110111/111111111/111011100/011101110/001110111/111111111/111011111/111011100","9","9","ar_to_en","approved-only","true","1097.2503750000033","32","64","2272","{""2"":15,""3"":182,""4"":392,""5"":398,""6"":408,""7"":456,""8"":220,""9"":201}","7","21","24","24","[]","[]",""
"70.24793388429752","100","01101110011/11111111011/11011001110/01100110110/01100111111/11011111011/11111100110/01101100110/01110011011/11011111111/11001110110","9","11","en_to_ar","compatibility","true","12.03849999999511","58","85","2000","{""2"":200,""3"":200,""4"":200,""5"":200,""6"":200,""7"":200,""8"":200,""9"":200,""10"":200,""11"":200}","1","0","6","6","[]","[]",""
"0","0","","9","11","en_to_ar","approved-only","false","1804.3819169999915","0","0","2000","{""2"":80,""3"":280,""4"":281,""5"":281,""6"":281,""7"":281,""8"":280,""9"":154,""10"":49,""11"":33}","2","37","6","6","[]","[]","solver_deadline_observed_root_cause_unestablished"
"76.85950413223141","100","11101110111/11101110111/11111111111/00111001110/11110011100/11100111111/11101110111/00111100111/11111111111/11110111100/11100111100","9","11","ar_to_en","compatibility","true","247.76387499998964","46","93","6000","{""2"":47,""3"":629,""4"":666,""5"":666,""6"":666,""7"":666,""8"":665,""9"":665,""10"":665,""11"":665}","5","18","24","24","[]","[]",""
"0","0","","9","11","ar_to_en","approved-only","false","4512.908959000008","0","0","2426","{""2"":15,""3"":182,""4"":392,""5"":398,""6"":408,""7"":456,""8"":220,""9"":201,""10"":75,""11"":79}","363","57","24","24","[]","[]","solver_deadline_observed_root_cause_unestablished"
"70.41420118343196","100","1101111001100/1111111011111/0111100111011/1101101100110/1100111011110/0011011011011/1111011101111/1101101101100/0111101110011/0110011011011/1101110011110/1111101111111/0011001111011","9","13","en_to_ar","compatibility","true","58.09700000000885","82","119","2000","{""2"":172,""3"":172,""4"":173,""5"":173,""6"":173,""7"":173,""8"":173,""9"":173,""10"":173,""11"":172,""12"":171,""13"":102}","1","0","6","6","[]","[]",""
"0","0","","9","13","en_to_ar","approved-only","false","1805.3101250000036","0","0","2000","{""2"":80,""3"":272,""4"":273,""5"":273,""6"":273,""7"":273,""8"":272,""9"":167,""10"":51,""11"":34,""12"":25,""13"":7}","2","42","6","6","[]","[]","solver_deadline_observed_root_cause_unestablished"
"71.00591715976331","75","0010111010111/1111010010111/1111110111111/1111001111010/0111101111101/0010011100111/1011110111101/1110011100100/1011111011110/0101111001111/1111110111111/1110100101111/1110101110100","9","13","ar_to_en","compatibility","true","69.15558299999975","52","90","6000","{""2"":47,""3"":599,""4"":600,""5"":600,""6"":600,""7"":600,""8"":600,""9"":600,""10"":600,""11"":599,""12"":363,""13"":192}","1","0","22","22","[]","[]",""
"71.00591715976331","75","0010111010111/1111010010111/1111110111111/1111001111010/0111101111101/0010011100111/1011110111101/1110011100100/1011111011110/0101111001111/1111110111111/1110100101111/1110101110100","9","13","ar_to_en","approved-only","true","46.06316700000025","52","90","2477","{""2"":15,""3"":182,""4"":392,""5"":398,""6"":408,""7"":456,""8"":220,""9"":201,""10"":75,""11"":79,""12"":18,""13"":33}","1","0","22","22","[]","[]",""
"71.42857142857143","100","0111011/1111111/1100110/1100110/0011011/1111111/1101100","10","7","en_to_ar","approved-only","true","3.198499999998603","25","35","2000","{""2"":76,""3"":385,""4"":385,""5"":385,""6"":385,""7"":384}","1","0","6","6","[]","[]",""
"71.42857142857143","100","0111011/1111111/1100110/1100110/0011011/1111111/1101100","10","7","en_to_ar","compatibility","true","3.40320800000336","25","35","2000","{""2"":204,""3"":360,""4"":359,""5"":359,""6"":359,""7"":359}","1","0","6","6","[]","[]",""
"83.6734693877551","100","1110111/1110111/1111111/0011100/1111111/1110111/1110111","10","7","ar_to_en","approved-only","true","19.399333000008482","22","41","1851","{""2"":15,""3"":182,""4"":392,""5"":398,""6"":408,""7"":456}","1","0","24","24","[]","[]",""
"83.6734693877551","100","1110111/1110111/1111111/0011100/1111111/1110111/1110111","10","7","ar_to_en","compatibility","true","124.83345800000825","22","41","2000","{""2"":47,""3"":391,""4"":391,""5"":391,""6"":390,""7"":390}","1","0","24","24","[]","[]",""
"70.37037037037037","100","110011011/111111111/011101100/110011110/110011011/011100111/001100110/111011111/110011111","10","9","en_to_ar","approved-only","true","856.5348329999979","40","57","2000","{""2"":80,""3"":307,""4"":307,""5"":307,""6"":307,""7"":306,""8"":262,""9"":124}","2","23","6","6","[]","[]",""
"70.37037037037037","100","110011011/111111111/011101100/110011110/110011011/011100111/001100110/111011111/110011111","10","9","en_to_ar","compatibility","true","6.268959000008181","40","57","2000","{""2"":217,""3"":255,""4"":255,""5"":255,""6"":255,""7"":255,""8"":254,""9"":254}","1","0","6","6","[]","[]",""
"79.01234567901234","100","011100111/011110111/111111111/111011100/111101111/001110111/111111111/111011110/111001110","10","9","ar_to_en","approved-only","true","1260.337458000009","32","64","2272","{""2"":15,""3"":182,""4"":392,""5"":398,""6"":408,""7"":456,""8"":220,""9"":201}","8","22","24","24","[]","[]",""
"81.48148148148148","100","011101110/011111111/111111111/111110111/111001110/001111100/111111111/111110111/111100111","10","9","ar_to_en","compatibility","true","215.92537499999162","30","66","4000","{""2"":47,""3"":565,""4"":565,""5"":565,""6"":565,""7"":565,""8"":564,""9"":564}","2","4","24","24","[]","[]",""
"70.24793388429752","100","11001101100/11101101111/11110110011/11011011011/01101101111/00111111100/11110110110/11011011011/11001101111/11110110111/00110110011","10","11","en_to_ar","approved-only","true","12.124041999995825","62","85","2000","{""2"":80,""3"":280,""4"":281,""5"":281,""6"":281,""7"":281,""8"":280,""9"":154,""10"":49,""11"":33}","1","0","6","6","[]","[]",""
"70.24793388429752","100","11001101100/11101101111/11110110011/11011011011/01101101111/00111111100/11110110110/11011011011/11001101111/11110110111/00110110011","10","11","en_to_ar","compatibility","true","13.913625000001048","62","85","2000","{""2"":200,""3"":200,""4"":200,""5"":200,""6"":200,""7"":200,""8"":200,""9"":200,""10"":200,""11"":200}","1","0","6","6","[]","[]",""
"0","0","","10","11","ar_to_en","approved-only","false","4513.872625000004","0","0","2426","{""2"":15,""3"":182,""4"":392,""5"":398,""6"":408,""7"":456,""8"":220,""9"":201,""10"":75,""11"":79}","304","66","24","24","[]","[]","solver_deadline_observed_root_cause_unestablished"
"76.03305785123968","100","01110011100/01110111100/11111111111/11101110111/11111011111/00111001111/00111101110/11100111100/11111111111/11111110111/00111100111","10","11","ar_to_en","compatibility","true","760.8979579999868","42","92","6000","{""2"":47,""3"":629,""4"":666,""5"":666,""6"":666,""7"":666,""8"":665,""9"":665,""10"":665,""11"":665}","16","79","24","24","[]","[]",""
"71.00591715976331","100","1111001100110/1111011110111/1110111011011/0011101101110/1101101101111/1110011011011/0011110111100/1101101100111/1111011011011/0111011011100/1101101110111/1110111101111/0110011001111","10","13","en_to_ar","approved-only","true","366.16479199999594","88","120","2000","{""2"":80,""3"":272,""4"":273,""5"":273,""6"":273,""7"":273,""8"":272,""9"":167,""10"":51,""11"":34,""12"":25,""13"":7}","1","0","6","6","[]","[]",""
"71.00591715976331","100","1111001100110/1111011110111/1110111011011/0011101101110/1101101101111/1110011011011/0011110111100/1101101100111/1111011011011/0111011011100/1101101110111/1110111101111/0110011001111","10","13","en_to_ar","compatibility","true","70.72554099999252","88","120","2000","{""2"":172,""3"":172,""4"":173,""5"":173,""6"":173,""7"":173,""8"":173,""9"":173,""10"":173,""11"":172,""12"":171,""13"":102}","1","0","6","6","[]","[]",""
"70.41420118343196","73.94957983193278","0010111011101/0111011101111/1110111011101/0111110101110/1001110100100/1111101110111/1111101011111/1110111011111/0010010111001/0111010111110/1011101110111/1111011101110/1011101110100","10","13","ar_to_en","approved-only","true","43.53770899999654","55","88","2477","{""2"":15,""3"":182,""4"":392,""5"":398,""6"":408,""7"":456,""8"":220,""9"":201,""10"":75,""11"":79,""12"":18,""13"":33}","1","0","22","22","[]","[]",""
"70.41420118343196","73.94957983193278","0010111011101/0111011101111/1110111011101/0111110101110/1001110100100/1111101110111/1111101011111/1110111011111/0010010111001/0111010111110/1011101110111/1111011101110/1011101110100","10","13","ar_to_en","compatibility","true","89.47899999999208","55","88","6000","{""2"":47,""3"":599,""4"":600,""5"":600,""6"":600,""7"":600,""8"":600,""9"":600,""10"":600,""11"":599,""12"":363,""13"":192}","1","0","22","22","[]","[]",""
"73.46938775510205","100","0110111/1111111/1101100/0110110/0011011/1111111/1110110","11","7","en_to_ar","compatibility","true","3.1464580000028946","26","36","2000","{""2"":204,""3"":360,""4"":359,""5"":359,""6"":359,""7"":359}","1","0","6","6","[]","[]",""
"73.46938775510205","100","1110110/1111110/0011011/1110111/1101100/0111111/0110111","11","7","en_to_ar","approved-only","true","3.658625000010943","26","36","2000","{""2"":76,""3"":385,""4"":385,""5"":385,""6"":385,""7"":384}","1","0","6","6","[]","[]",""
"83.6734693877551","100","1110111/1110111/1111111/0011100/1111111/1110111/1110111","11","7","ar_to_en","compatibility","true","5.375083000006271","22","41","2000","{""2"":47,""3"":391,""4"":391,""5"":391,""6"":390,""7"":390}","1","0","24","24","[]","[]",""
"83.6734693877551","100","1110111/1110111/1111111/0011100/1111111/1110111/1110111","11","7","ar_to_en","approved-only","true","16.590124999987893","22","41","1851","{""2"":15,""3"":182,""4"":392,""5"":398,""6"":408,""7"":456}","1","0","24","24","[]","[]",""
"70.37037037037037","100","110011011/111011111/111101100/110111011/001110011/001100110/110111100/111111111/011001111","11","9","en_to_ar","compatibility","true","7.27204100000381","40","57","2000","{""2"":217,""3"":255,""4"":255,""5"":255,""6"":255,""7"":255,""8"":254,""9"":254}","1","0","6","6","[]","[]",""
"70.37037037037037","100","110011011/111011111/111101100/110111011/001110011/001100110/110111100/111111111/011001111","11","9","en_to_ar","approved-only","true","8.703207999991719","40","57","2000","{""2"":80,""3"":307,""4"":307,""5"":307,""6"":307,""7"":306,""8"":262,""9"":124}","1","0","6","6","[]","[]",""
"81.48148148148148","100","111001111/111011111/111111111/111111100/011101110/001110111/111111111/111011111/111001110","11","9","ar_to_en","compatibility","true","432.5682919999963","30","66","4000","{""2"":47,""3"":565,""4"":565,""5"":565,""6"":565,""7"":565,""8"":564,""9"":564}","3","7","24","24","[]","[]",""
"79.01234567901234","100","001110111/111110111/111111111/111011100/011101110/001110111/111111111/111011111/111011100","11","9","ar_to_en","approved-only","true","267.73579099999915","32","64","2272","{""2"":15,""3"":182,""4"":392,""5"":398,""6"":408,""7"":456,""8"":220,""9"":201}","2","3","24","24","[]","[]",""
"70.24793388429752","100","11001100110/11111111110/00110011011/01101110011/11011101110/11111111111/01110111011/11001110110/11011001100/01111111111/01100110011","11","11","en_to_ar","compatibility","true","88.68262500000128","58","85","2000","{""2"":200,""3"":200,""4"":200,""5"":200,""6"":200,""7"":200,""8"":200,""9"":200,""10"":200,""11"":200}","1","0","6","6","[]","[]",""
"0","0","","11","11","en_to_ar","approved-only","false","1802.8597910000099","0","0","2000","{""2"":80,""3"":280,""4"":281,""5"":281,""6"":281,""7"":281,""8"":280,""9"":154,""10"":49,""11"":33}","2","47","6","6","[]","[]","solver_deadline_observed_root_cause_unestablished"
"75.20661157024794","100","00111100111/00111100111/11111111111/11110011100/11110011100/00111100111/11101110111/11101111111/11111111111/00111101111/00111100111","11","11","ar_to_en","compatibility","true","855.1005409999925","41","91","6000","{""2"":47,""3"":629,""4"":666,""5"":666,""6"":666,""7"":666,""8"":665,""9"":665,""10"":665,""11"":665}","18","83","24","24","[]","[]",""
"0","0","","11","11","ar_to_en","approved-only","false","4512.522041999997","0","0","2426","{""2"":15,""3"":182,""4"":392,""5"":398,""6"":408,""7"":456,""8"":220,""9"":201,""10"":75,""11"":79}","167","101","24","24","[]","[]","solver_deadline_observed_root_cause_unestablished"
