"headwordIndex","translationIndex","english","original","status","register","confidence","allowedForEnToAr","allowedForArToEn","preferredForEnToAr","preferredForArToEn","partOfSpeech","reasonCode","reason","reviewer","sources","sourceId","referenceArabic","referenceConflict","sense"
"690","4","CLOSE","اغلق","review","msa","medium","","","","","adjective/verb","orthography-review","CLOSE — اغلق: Recognizable MSA expression with a spelling/hamza/letter or editorial defect. Preserve the original text and defer repair; not classified as dialect for spelling alone.","AI-assisted linguistic review","[]","690:4","إغلاق","false",""
"690","5","CLOSE","إغلاق","approved","msa","high","true","true","true","true","adjective/verb","natural-preferred","CLOSE — إغلاق (shut): Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","690:5","إغلاق","false","shut"
"691","0","COMMON","شائعة","approved","msa","high","true","true","false","false","adjective","valid-alternative","COMMON — شائعة (frequent): Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","691:0","مشترك","false","frequent"
"691","1","COMMON","شائع","approved","msa","high","true","true","true","true","adjective","natural-preferred","COMMON — شائع (frequent): Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","691:1","مشترك","false","frequent"
"691","2","COMMON","مشترك","approved","msa","high","true","true","false","false","adjective","valid-alternative","COMMON — مشترك (shared): Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","691:2","مشترك","false","shared"
"692","0","DRIVE","محرك الأقراص","approved","msa","high","true","true","true","true","noun","natural-preferred","DRIVE — محرك الأقراص (computer storage device): Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","692:0","محرك الأقراص","false","computer storage device"
"693","0","SPECIFIC","محدد","approved","msa","high","true","true","true","true","adjective","natural-preferred","SPECIFIC — محدد: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","693:0","محددة","false",""
"693","1","SPECIFIC","محددة","approved","msa","high","true","true","false","false","adjective","valid-alternative","SPECIFIC — محددة: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","693:1","محددة","false",""
"694","0","SEVERAL","عدة","approved","msa","high","true","true","true","true","determiner","natural-preferred","SEVERAL — عدة: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","694:0","عدة","false",""
"695","0","GOLD","ذهبي","approved","msa","high","true","true","false","false","noun/adjective","valid-alternative","GOLD — ذهبي: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","695:0","ذهبي","false",""
"695","1","GOLD","جولد","review","uncertain","high","false","false","false","false","noun/adjective","unsuitable-unclassified","GOLD — جولد: This rendering does not supply a natural learner equivalent of the English sense. Both directions withheld; register is unresolved so status remains review.","AI-assisted linguistic review","[]","695:1","ذهبي","false",""
"695","2","GOLD","غولد","review","uncertain","high","false","false","false","false","noun/adjective","unsuitable-unclassified","GOLD — غولد: This rendering does not supply a natural learner equivalent of the English sense. Both directions withheld; register is unresolved so status remains review.","AI-assisted linguistic review","[]","695:2","ذهبي","false",""
"695","3","GOLD","ذهب","approved","msa","high","true","true","true","true","noun/adjective","natural-preferred","GOLD — ذهب: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","695:3","ذهبي","false",""
"695","4","GOLD","الذهب","approved","msa","high","true","true","false","false","noun/adjective","valid-alternative","GOLD — الذهب: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","695:4","ذهبي","false",""
"697","0","LIVING","المعيشة","approved","msa","high","true","true","true","true","noun/adjective","natural-preferred","LIVING — المعيشة: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","697:0","المعيشة","false",""
"697","1","LIVING","العيش","approved","msa","high","true","true","false","false","noun/adjective","valid-alternative","LIVING — العيش: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","697:1","المعيشة","false",""
"698","0","COLLECTION","مجموعة","approved","msa","high","true","true","true","true","noun","natural-preferred","COLLECTION — مجموعة (collected group): Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","698:0","جمع","false","collected group"
"698","1","COLLECTION","جمع","approved","msa","high","true","true","false","false","noun","valid-alternative","COLLECTION — جمع (collecting): Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","698:1","جمع","false","collecting"
"698","2","COLLECTION","المجموعة","approved","msa","high","true","true","false","false","noun","valid-alternative","COLLECTION — المجموعة (collected group): Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","698:2","جمع","false","collected group"
"698","3","COLLECTION","تحصيل","approved","msa","high","true","true","false","false","noun","valid-alternative","COLLECTION — تحصيل (collecting payment): Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","698:3","جمع","false","collecting payment"
"698","4","COLLECTION","التحصيل","approved","msa","high","true","true","false","false","noun","valid-alternative","COLLECTION — التحصيل (collecting payment): Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","698:4","جمع","false","collecting payment"
"699","0","CALLED","دعا","approved","msa","high","true","true","false","false","verb","valid-alternative","CALLED — دعا (summoned): Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","699:0","يسمى","false","summoned"
"699","1","CALLED","اتصلت","approved","msa","high","true","true","false","false","verb","valid-alternative","CALLED — اتصلت (telephoned): Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","699:1","يسمى","false","telephoned"
"699","2","CALLED","يسمى","review","msa","medium","","","","","verb","construction-or-sense-review","CALLED — يسمى: Arabic is recognizable MSA, but this isolated relationship needs a supported construction/sense before approval; morphology alone is not rejection.","AI-assisted linguistic review","[]","699:2","يسمى","true",""
"700","0","SHORT","قصيرة","approved","msa","high","true","true","false","false","adjective","valid-alternative","SHORT — قصيرة: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","700:0","قصيرة","false",""
"700","1","SHORT","القصير","approved","msa","high","true","true","false","false","adjective","valid-alternative","SHORT — القصير: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","700:1","قصيرة","false",""
"700","2","SHORT","قصير","approved","msa","high","true","true","true","true","adjective","natural-preferred","SHORT — قصير: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","700:2","قصيرة","false",""
"700","3","SHORT","شورت","review","uncertain","high","false","false","false","false","adjective","unsuitable-unclassified","SHORT — شورت: This rendering does not supply a natural learner equivalent of the English sense. Both directions withheld; register is unresolved so status remains review.","AI-assisted linguistic review","[]","700:3","قصيرة","false",""
"701","0","ARTS","الفنون","approved","msa","high","true","true","false","false","noun","valid-alternative","ARTS — الفنون: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","701:0","الفنون","false",""
"701","1","ARTS","فنون","approved","msa","high","true","true","true","true","noun","natural-preferred","ARTS — فنون: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","701:1","الفنون","false",""
"702","0","LOT","لوط","rejected","msa","high","false","false","false","false","noun/determiner","wrong-or-corrupt-relationship","LOT — لوط: لوط is the proper name Lot, not an approved general vocabulary meaning of LOT.","AI-assisted linguistic review","[]","702:0","الكثير","false",""
"702","1","LOT","الكثير","approved","msa","high","true","true","false","false","noun/determiner","valid-alternative","LOT — الكثير: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","702:1","الكثير","false",""
"703","0","ASK","اسال","review","msa","medium","","","","","verb","orthography-review","ASK — اسال: Recognizable MSA expression with a spelling/hamza/letter or editorial defect. Preserve the original text and defer repair; not classified as dialect for spelling alone.","AI-assisted linguistic review","[]","703:0","اسأل","false",""
"703","1","ASK","اسأل","approved","msa","high","true","true","true","true","verb","natural-preferred","ASK — اسأل: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","703:1","اسأل","false",""
"704","0","DISPLAY","عرض","approved","msa","high","true","true","true","true","noun/verb","natural-preferred","DISPLAY — عرض: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","704:0","عرض","false",""
"704","1","DISPLAY","العرض","approved","msa","high","true","true","false","false","noun/verb","valid-alternative","DISPLAY — العرض: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","704:1","عرض","false",""
"705","0","LIMITED","المحدود","approved","msa","high","true","true","false","false","adjective","valid-alternative","LIMITED — المحدود: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","705:0","محدودة","false",""
"705","1","LIMITED","محدود","approved","msa","high","true","true","true","true","adjective","natural-preferred","LIMITED — محدود: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","705:1","محدودة","false",""
"705","2","LIMITED","محدودا","approved","msa","high","true","true","false","false","adjective","valid-alternative","LIMITED — محدودا: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","705:2","محدودة","false",""
"705","3","LIMITED","محدودة","approved","msa","high","true","true","false","false","adjective","valid-alternative","LIMITED — محدودة: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","705:3","محدودة","false",""
"705","4","LIMITED","محدودية","review","msa","medium","","","","","adjective","construction-or-sense-review","LIMITED — محدودية: محدودية is limitedness; a property noun may be natural in context, but the standalone adjective mapping is unresolved.","AI-assisted linguistic review","[]","705:4","محدودة","false",""
"706","0","POWERED","مدعوم","review","msa","medium","","","","","adjective","construction-or-sense-review","POWERED — مدعوم: مدعوم is supported; powered by can have that figurative sense, but the intended construction remains unresolved.","AI-assisted linguistic review","[]","706:0","مدعوم","true",""
"707","0","SOLUTIONS","حلول","approved","msa","high","true","true","true","true","noun","natural-preferred","SOLUTIONS — حلول: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","707:0","الحلول","false",""
"707","1","SOLUTIONS","الحلول","approved","msa","high","true","true","false","false","noun","valid-alternative","SOLUTIONS — الحلول: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","707:1","الحلول","false",""
"708","0","MEANS","الوسائل","approved","msa","high","true","true","true","true","noun/verb","natural-preferred","MEANS — الوسائل (methods): Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","708:0","يعني","false","methods"
"708","1","MEANS","يعنى","review","msa","medium","","","","","noun/verb","orthography-review","MEANS — يعنى: Recognizable MSA expression with a spelling/hamza/letter or editorial defect. Preserve the original text and defer repair; not classified as dialect for spelling alone.","AI-assisted linguistic review","[]","708:1","يعني","false",""
"708","2","MEANS","يعني","approved","msa","high","true","true","true","true","noun/verb","natural-preferred","MEANS — يعني (signifies): Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","708:2","يعني","false","signifies"
"709","0","DIRECTOR","مديرة","approved","msa","high","true","true","false","false","noun","valid-alternative","DIRECTOR — مديرة (manager): Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","709:0","مدير","false","manager"
"709","1","DIRECTOR","مدير","approved","msa","high","true","true","true","true","noun","natural-preferred","DIRECTOR — مدير (manager): Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","709:1","مدير","false","manager"
"709","2","DIRECTOR","المديرة","approved","msa","high","true","true","false","false","noun","valid-alternative","DIRECTOR — المديرة (manager): Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","709:2","مدير","false","manager"
"709","3","DIRECTOR","المدير","approved","msa","high","true","true","false","false","noun","valid-alternative","DIRECTOR — المدير (manager): Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","709:3","مدير","false","manager"
"709","4","DIRECTOR","المخرج","approved","msa","high","true","true","false","false","noun","valid-alternative","DIRECTOR — المخرج (film director): Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","709:4","مدير","false","film director"
"709","5","DIRECTOR","مخرج","approved","msa","high","true","true","true","true","noun","natural-preferred","DIRECTOR — مخرج (film director): Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","709:5","مدير","false","film director"
"710","0","DAILY","اليومية","approved","msa","high","true","true","false","false","adjective/adverb","valid-alternative","DAILY — اليومية: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","710:0","يوميا","false",""
"710","1","DAILY","اليومي","approved","msa","high","true","true","false","false","adjective/adverb","valid-alternative","DAILY — اليومي: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","710:1","يوميا","false",""
"710","2","DAILY","يومية","approved","msa","high","true","true","false","false","adjective/adverb","valid-alternative","DAILY — يومية: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","710:2","يوميا","false",""
"710","3","DAILY","يوميا","approved","msa","high","true","true","true","true","adjective/adverb","natural-preferred","DAILY — يوميا: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","710:3","يوميا","false",""
"711","0","BEACH","شاطئ","approved","msa","high","true","true","true","true","noun","natural-preferred","BEACH — شاطئ: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","711:0","الشاطئ","false",""
"711","1","BEACH","شاطيء","review","msa","medium","","","","","noun","orthography-review","BEACH — شاطيء: Recognizable MSA expression with a spelling/hamza/letter or editorial defect. Preserve the original text and defer repair; not classified as dialect for spelling alone.","AI-assisted linguistic review","[]","711:1","الشاطئ","false",""
"711","2","BEACH","الشاطئ","approved","msa","high","true","true","false","false","noun","valid-alternative","BEACH — الشاطئ: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","711:2","الشاطئ","false",""
"711","3","BEACH","بيتش","review","uncertain","high","false","false","false","false","noun","unsuitable-unclassified","BEACH — بيتش: This rendering does not supply a natural learner equivalent of the English sense. Both directions withheld; register is unresolved so status remains review.","AI-assisted linguistic review","[]","711:3","الشاطئ","false",""
"711","4","BEACH","الشاطيء","review","msa","medium","","","","","noun","orthography-review","BEACH — الشاطيء: Recognizable MSA expression with a spelling/hamza/letter or editorial defect. Preserve the original text and defer repair; not classified as dialect for spelling alone.","AI-assisted linguistic review","[]","711:4","الشاطئ","false",""
"712","0","PAST","الماضى","review","msa","medium","","","","","noun/adjective","orthography-review","PAST — الماضى: Recognizable MSA expression with a spelling/hamza/letter or editorial defect. Preserve the original text and defer repair; not classified as dialect for spelling alone.","AI-assisted linguistic review","[]","712:0","الماضي","false",""
"712","1","PAST","ماضي","approved","msa","high","true","true","false","false","noun/adjective","valid-alternative","PAST — ماضي: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","712:1","الماضي","false",""
"712","2","PAST","ماض","approved","msa","high","true","true","false","false","noun/adjective","valid-alternative","PAST — ماض: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","712:2","الماضي","false",""
"712","3","PAST","الماضي","approved","msa","high","true","true","true","true","noun/adjective","natural-preferred","PAST — الماضي: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","712:3","الماضي","false",""
"713","0","NATURAL","الطبيعية","approved","msa","high","true","true","false","false","adjective","valid-alternative","NATURAL — الطبيعية: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","713:0","طبيعي","false",""
"713","1","NATURAL","الطبيعي","approved","msa","high","true","true","false","false","adjective","valid-alternative","NATURAL — الطبيعي: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","713:1","طبيعي","false",""
"713","2","NATURAL","طبيعي","approved","msa","high","true","true","true","true","adjective","natural-preferred","NATURAL — طبيعي: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","713:2","طبيعي","false",""
"713","3","NATURAL","طبيعية","approved","msa","high","true","true","false","false","adjective","valid-alternative","NATURAL — طبيعية: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","713:3","طبيعي","false",""
"714","0","WHETHER","سواء","approved","msa","high","true","true","false","false","conjunction","valid-alternative","WHETHER — سواء: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","714:0","ما إذا","false",""
"714","1","WHETHER","ما إذا","approved","msa","high","true","true","true","true","conjunction","natural-preferred","WHETHER — ما إذا: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","714:1","ما إذا","false",""
"715","0","DUE","المستحقة","approved","msa","high","true","true","false","false","adjective","valid-alternative","DUE — المستحقة (owed): Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","715:0","المستحق","false","owed"
"715","1","DUE","المستحق","approved","msa","high","true","true","false","false","adjective","valid-alternative","DUE — المستحق (owed): Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","715:1","المستحق","false","owed"
"715","2","DUE","مستحق","approved","msa","high","true","true","true","true","adjective","natural-preferred","DUE — مستحق (owed): Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","715:2","المستحق","false","owed"
"716","0","ELECTRONICS","الالكترونيات","review","msa","medium","","","","","noun","orthography-review","ELECTRONICS — الالكترونيات: Recognizable MSA expression with a spelling/hamza/letter or editorial defect. Preserve the original text and defer repair; not classified as dialect for spelling alone.","AI-assisted linguistic review","[]","716:0","الإلكترونيات","false",""
"716","1","ELECTRONICS","الإلكترونيات","approved","msa","high","true","true","true","true","noun","natural-preferred","ELECTRONICS — الإلكترونيات: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","716:1","الإلكترونيات","false",""
"717","0","FIVE","خمسة","approved","msa","high","true","true","true","true","numeral","natural-preferred","FIVE — خمسة: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","717:0","خمسة.","false",""
"717","1","FIVE","خمسه","review","msa","medium","","","","","numeral","orthography-review","FIVE — خمسه: Recognizable MSA expression with a spelling/hamza/letter or editorial defect. Preserve the original text and defer repair; not classified as dialect for spelling alone.","AI-assisted linguistic review","[]","717:1","خمسة.","false",""
"717","2","FIVE","خمس","approved","msa","high","true","true","false","false","numeral","valid-alternative","FIVE — خمس: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","717:2","خمسة.","false",""
"718","0","UPON","بعد الظهر","rejected","msa","high","false","false","false","false","preposition","wrong-or-corrupt-relationship","UPON — بعد الظهر: بعد الظهر means afternoon and does not express the preposition upon.","AI-assisted linguistic review","[]","718:0","بعد الظهر","true",""
"719","0","PERIOD","الفترة","approved","msa","high","true","true","false","false","noun","valid-alternative","PERIOD — الفترة: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","719:0","الفترة","false",""
"719","1","PERIOD","فترة","approved","msa","high","true","true","true","true","noun","natural-preferred","PERIOD — فترة: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","719:1","الفترة","false",""
"720","0","PLANNING","التخطيط","approved","msa","high","true","true","false","false","noun","valid-alternative","PLANNING — التخطيط: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","720:0","التخطيط","false",""
"720","1","PLANNING","تخطيط","approved","msa","high","true","true","true","true","noun","natural-preferred","PLANNING — تخطيط: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","720:1","التخطيط","false",""
"721","0","DATABASE","قاعدة بيانات","approved","msa","high","true","true","true","true","noun","natural-preferred","DATABASE — قاعدة بيانات: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","721:0","قاعدة بيانات","false",""
"722","0","SAYS","تقول","approved","msa","high","true","true","false","false","verb","valid-alternative","SAYS — تقول: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","722:0","يقول","false",""
"722","1","SAYS","يقول","approved","msa","high","true","true","true","true","verb","natural-preferred","SAYS — يقول: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","722:1","يقول","false",""
"723","0","OFFICIAL","رسمي","approved","msa","high","true","true","true","true","adjective/noun","natural-preferred","OFFICIAL — رسمي (authorized): Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","723:0","موظف رسمي","false","authorized"
"723","1","OFFICIAL","الرسمي","approved","msa","high","true","true","false","false","adjective/noun","valid-alternative","OFFICIAL — الرسمي (authorized): Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","723:1","موظف رسمي","false","authorized"
"723","2","OFFICIAL","رسمية","approved","msa","high","true","true","false","false","adjective/noun","valid-alternative","OFFICIAL — رسمية (authorized): Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","723:2","موظف رسمي","false","authorized"
"723","3","OFFICIAL","مسؤول","approved","msa","high","true","true","false","false","adjective/noun","valid-alternative","OFFICIAL — مسؤول (office holder): Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","723:3","موظف رسمي","false","office holder"
"723","4","OFFICIAL","موظف رسمي","approved","msa","high","true","true","true","true","adjective/noun","natural-preferred","OFFICIAL — موظف رسمي (office holder): Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","723:4","موظف رسمي","false","office holder"
"724","0","WEATHER","الجو","approved","msa","high","true","true","false","false","noun","valid-alternative","WEATHER — الجو: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","724:0","الطقس","false",""
"724","1","WEATHER","الطقس","approved","msa","high","true","true","false","false","noun","valid-alternative","WEATHER — الطقس: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","724:1","الطقس","false",""
"724","2","WEATHER","طقس","approved","msa","high","true","true","true","true","noun","natural-preferred","WEATHER — طقس: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","724:2","الطقس","false",""
"726","0","LAND","ارض","review","msa","medium","","","","","noun","orthography-review","LAND — ارض: Recognizable MSA expression with a spelling/hamza/letter or editorial defect. Preserve the original text and defer repair; not classified as dialect for spelling alone.","AI-assisted linguistic review","[]","726:0","الأرض","false",""
"726","1","LAND","اراض","review","msa","medium","","","","","noun","orthography-review","LAND — اراض: Recognizable MSA expression with a spelling/hamza/letter or editorial defect. Preserve the original text and defer repair; not classified as dialect for spelling alone.","AI-assisted linguistic review","[]","726:1","الأرض","false",""
"726","2","LAND","الارض","review","msa","medium","","","","","noun","orthography-review","LAND — الارض: Recognizable MSA expression with a spelling/hamza/letter or editorial defect. Preserve the original text and defer repair; not classified as dialect for spelling alone.","AI-assisted linguistic review","[]","726:2","الأرض","false",""
"726","3","LAND","الاراضي","review","msa","medium","","","","","noun","orthography-review","LAND — الاراضي: Recognizable MSA expression with a spelling/hamza/letter or editorial defect. Preserve the original text and defer repair; not classified as dialect for spelling alone.","AI-assisted linguistic review","[]","726:3","الأرض","false",""
"726","4","LAND","الأرض","approved","msa","high","true","true","true","true","noun","natural-preferred","LAND — الأرض: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","726:4","الأرض","false",""
"727","0","AVERAGE","متوسط","approved","msa","high","true","true","true","true","noun/adjective","natural-preferred","AVERAGE — متوسط: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","727:0","المتوسط","false",""
"727","1","AVERAGE","المتوسط","approved","msa","high","true","true","false","false","noun/adjective","valid-alternative","AVERAGE — المتوسط: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","727:1","المتوسط","false",""
"728","0","DONE","معمول","review","msa","medium","","","","","verb/adjective","construction-or-sense-review","DONE — معمول: معمول can mean made/done but also denotes a pastry; its intended grammatical reading needs clarification.","AI-assisted linguistic review","[]","728:0","أُنجز","false",""
"728","1","DONE","فعلت","approved","msa","high","true","true","false","false","verb/adjective","valid-alternative","DONE — فعلت: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","728:1","أُنجز","false",""
"728","2","DONE","تمت","approved","msa","high","true","true","false","false","verb/adjective","valid-alternative","DONE — تمت: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","728:2","أُنجز","false",""
"728","3","DONE","تم","approved","msa","high","true","true","false","false","verb/adjective","valid-alternative","DONE — تم: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","728:3","أُنجز","false",""
"728","4","DONE","انتهيت","approved","msa","high","true","true","false","false","verb/adjective","valid-alternative","DONE — انتهيت: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","728:4","أُنجز","false",""
