seed,size,mode,policy,success,generationMs,entries,intersections,candidateCount,candidateLengths,solverAttempts,timeoutChecks,viableTemplates,totalTemplates,validationErrors,qualityErrors,failureReason
"16","9","en_to_ar","approved-only","true","60.82050000000163","44","60","2000","{""2"":79,""3"":309,""4"":308,""5"":308,""6"":308,""7"":308,""8"":259,""9"":121}","1","0","6","6","[]","[]",""
"16","9","ar_to_en","approved-only","true","1400.6148749999993","32","64","2223","{""2"":15,""3"":180,""4"":381,""5"":386,""6"":395,""7"":450,""8"":220,""9"":196}","9","20","24","24","[]","[]",""
"16","11","en_to_ar","approved-only","true","237.5244160000002","60","86","2000","{""2"":79,""3"":282,""4"":282,""5"":282,""6"":282,""7"":282,""8"":282,""9"":150,""10"":46,""11"":33}","1","0","6","6","[]","[]",""
"16","11","ar_to_en","approved-only","false","4503.635666999995","0","0","2373","{""2"":15,""3"":180,""4"":381,""5"":386,""6"":395,""7"":450,""8"":220,""9"":196,""10"":75,""11"":75}","45","54","24","24","[]","[]","solver_deadline_observed_root_cause_unestablished"
"16","13","en_to_ar","approved-only","true","76.19262500002515","81","119","2000","{""2"":79,""3"":274,""4"":275,""5"":275,""6"":275,""7"":275,""8"":275,""9"":160,""10"":48,""11"":34,""12"":24,""13"":6}","1","0","6","6","[]","[]",""
"16","13","ar_to_en","approved-only","false","4465.382582999999","0","0","2417","{""2"":15,""3"":180,""4"":381,""5"":386,""6"":395,""7"":450,""8"":220,""9"":196,""10"":75,""11"":75,""12"":18,""13"":26}","186","40","24","24","[]","[]","solver_deadline_observed_root_cause_unestablished"
"17","7","en_to_ar","approved-only","true","3.4342499999911524","26","35","2000","{""2"":75,""3"":385,""4"":385,""5"":385,""6"":385,""7"":385}","1","0","6","6","[]","[]",""
"17","7","ar_to_en","approved-only","true","159.63937499999884","22","41","1807","{""2"":15,""3"":180,""4"":381,""5"":386,""6"":395,""7"":450}","2","7","24","24","[]","[]",""
"17","9","en_to_ar","approved-only","true","9.11879200002295","42","57","2000","{""2"":79,""3"":309,""4"":308,""5"":308,""6"":308,""7"":308,""8"":259,""9"":121}","1","0","6","6","[]","[]",""
"17","9","ar_to_en","approved-only","true","573.7860410000139","32","64","2223","{""2"":15,""3"":180,""4"":381,""5"":386,""6"":395,""7"":450,""8"":220,""9"":196}","4","9","24","24","[]","[]",""
"17","11","en_to_ar","approved-only","true","42.48470800000359","59","85","2000","{""2"":79,""3"":282,""4"":282,""5"":282,""6"":282,""7"":282,""8"":282,""9"":150,""10"":46,""11"":33}","1","0","6","6","[]","[]",""
"17","11","ar_to_en","approved-only","true","3422.306666999997","44","88","2373","{""2"":15,""3"":180,""4"":381,""5"":386,""6"":395,""7"":450,""8"":220,""9"":196,""10"":75,""11"":75}","50","39","24","24","[]","[]",""
"17","13","en_to_ar","approved-only","true","1273.3455830000166","84","119","2000","{""2"":79,""3"":274,""4"":275,""5"":275,""6"":275,""7"":275,""8"":275,""9"":160,""10"":48,""11"":34,""12"":24,""13"":6}","2","13","6","6","[]","[]",""
"17","13","ar_to_en","approved-only","false","4513.903499999986","0","0","2417","{""2"":15,""3"":180,""4"":381,""5"":386,""6"":395,""7"":450,""8"":220,""9"":196,""10"":75,""11"":75,""12"":18,""13"":26}","172","43","24","24","[]","[]","solver_deadline_observed_root_cause_unestablished"
"18","7","en_to_ar","approved-only","true","2.9797079999989364","26","36","2000","{""2"":75,""3"":385,""4"":385,""5"":385,""6"":385,""7"":385}","1","0","6","6","[]","[]",""
"18","7","ar_to_en","approved-only","true","8.167374999989988","22","41","1807","{""2"":15,""3"":180,""4"":381,""5"":386,""6"":395,""7"":450}","1","0","24","24","[]","[]",""
"18","9","en_to_ar","approved-only","true","90.97320799998124","42","57","2000","{""2"":79,""3"":309,""4"":308,""5"":308,""6"":308,""7"":308,""8"":259,""9"":121}","1","0","6","6","[]","[]",""
"18","9","ar_to_en","approved-only","true","521.0517089999921","32","64","2223","{""2"":15,""3"":180,""4"":381,""5"":386,""6"":395,""7"":450,""8"":220,""9"":196}","4","8","24","24","[]","[]",""
"18","11","en_to_ar","approved-only","true","1137.9812910000037","56","86","2000","{""2"":79,""3"":282,""4"":282,""5"":282,""6"":282,""7"":282,""8"":282,""9"":150,""10"":46,""11"":33}","2","31","6","6","[]","[]",""
"18","11","ar_to_en","approved-only","false","4503.097375000012","0","0","2373","{""2"":15,""3"":180,""4"":381,""5"":386,""6"":395,""7"":450,""8"":220,""9"":196,""10"":75,""11"":75}","55","53","24","24","[]","[]","solver_deadline_observed_root_cause_unestablished"
"18","13","en_to_ar","approved-only","true","1481.2432089999784","80","120","2000","{""2"":79,""3"":274,""4"":275,""5"":275,""6"":275,""7"":275,""8"":275,""9"":160,""10"":48,""11"":34,""12"":24,""13"":6}","2","29","6","6","[]","[]",""
"18","13","ar_to_en","approved-only","false","4517.215666000004","0","0","2417","{""2"":15,""3"":180,""4"":381,""5"":386,""6"":395,""7"":450,""8"":220,""9"":196,""10"":75,""11"":75,""12"":18,""13"":26}","169","42","24","24","[]","[]","solver_deadline_observed_root_cause_unestablished"
"19","7","en_to_ar","approved-only","true","2.738375000015367","26","35","2000","{""2"":75,""3"":385,""4"":385,""5"":385,""6"":385,""7"":385}","1","0","6","6","[]","[]",""
"19","7","ar_to_en","approved-only","true","5.263792000012472","22","41","1807","{""2"":15,""3"":180,""4"":381,""5"":386,""6"":395,""7"":450}","1","0","24","24","[]","[]",""
"19","9","en_to_ar","approved-only","true","7.186750000022585","42","57","2000","{""2"":79,""3"":309,""4"":308,""5"":308,""6"":308,""7"":308,""8"":259,""9"":121}","1","0","6","6","[]","[]",""
"19","9","ar_to_en","approved-only","true","940.041333000001","32","64","2223","{""2"":15,""3"":180,""4"":381,""5"":386,""6"":395,""7"":450,""8"":220,""9"":196}","6","15","24","24","[]","[]",""
"19","11","en_to_ar","approved-only","true","11.765207999997074","59","85","2000","{""2"":79,""3"":282,""4"":282,""5"":282,""6"":282,""7"":282,""8"":282,""9"":150,""10"":46,""11"":33}","1","0","6","6","[]","[]",""
"19","11","ar_to_en","approved-only","true","3176.5039169999945","44","88","2373","{""2"":15,""3"":180,""4"":381,""5"":386,""6"":395,""7"":450,""8"":220,""9"":196,""10"":75,""11"":75}","38","40","24","24","[]","[]",""
"19","13","en_to_ar","approved-only","true","344.5224579999922","76","120","2000","{""2"":79,""3"":274,""4"":275,""5"":275,""6"":275,""7"":275,""8"":275,""9"":160,""10"":48,""11"":34,""12"":24,""13"":6}","21","0","6","6","[]","[]",""
"19","13","ar_to_en","approved-only","false","4515.974332999991","0","0","2417","{""2"":15,""3"":180,""4"":381,""5"":386,""6"":395,""7"":450,""8"":220,""9"":196,""10"":75,""11"":75,""12"":18,""13"":26}","166","41","24","24","[]","[]","solver_deadline_observed_root_cause_unestablished"
"20","7","en_to_ar","approved-only","true","7.9725000000034925","26","36","2000","{""2"":75,""3"":385,""4"":385,""5"":385,""6"":385,""7"":385}","1","0","6","6","[]","[]",""
"20","7","ar_to_en","approved-only","true","15.33345800000825","22","41","1807","{""2"":15,""3"":180,""4"":381,""5"":386,""6"":395,""7"":450}","1","0","24","24","[]","[]",""
"20","9","en_to_ar","approved-only","false","1702.6401250000054","0","0","2000","{""2"":79,""3"":309,""4"":308,""5"":308,""6"":308,""7"":308,""8"":259,""9"":121}","2","30","6","6","[]","[]","solver_deadline_observed_root_cause_unestablished"
"20","9","ar_to_en","approved-only","true","721.6512909999874","32","64","2223","{""2"":15,""3"":180,""4"":381,""5"":386,""6"":395,""7"":450,""8"":220,""9"":196}","5","12","24","24","[]","[]",""
"20","11","en_to_ar","approved-only","true","17.775583000009647","60","85","2000","{""2"":79,""3"":282,""4"":282,""5"":282,""6"":282,""7"":282,""8"":282,""9"":150,""10"":46,""11"":33}","1","0","6","6","[]","[]",""
"20","11","ar_to_en","approved-only","false","4503.703584000003","0","0","2373","{""2"":15,""3"":180,""4"":381,""5"":386,""6"":395,""7"":450,""8"":220,""9"":196,""10"":75,""11"":75}","70","65","24","24","[]","[]","solver_deadline_observed_root_cause_unestablished"
"20","13","en_to_ar","approved-only","false","1806.2666660000104","0","0","2000","{""2"":79,""3"":274,""4"":275,""5"":275,""6"":275,""7"":275,""8"":275,""9"":160,""10"":48,""11"":34,""12"":24,""13"":6}","2","33","6","6","[]","[]","solver_deadline_observed_root_cause_unestablished"
"20","13","ar_to_en","approved-only","false","4515.660875000001","0","0","2417","{""2"":15,""3"":180,""4"":381,""5"":386,""6"":395,""7"":450,""8"":220,""9"":196,""10"":75,""11"":75,""12"":18,""13"":26}","156","44","24","24","[]","[]","solver_deadline_observed_root_cause_unestablished"
"21","7","en_to_ar","approved-only","true","3.4776249999995343","24","36","2000","{""2"":75,""3"":385,""4"":385,""5"":385,""6"":385,""7"":385}","1","0","6","6","[]","[]",""
"21","7","ar_to_en","approved-only","true","15.406042000016896","22","41","1807","{""2"":15,""3"":180,""4"":381,""5"":386,""6"":395,""7"":450}","1","0","24","24","[]","[]",""
"21","9","en_to_ar","approved-only","true","6.731916999997338","42","57","2000","{""2"":79,""3"":309,""4"":308,""5"":308,""6"":308,""7"":308,""8"":259,""9"":121}","1","0","6","6","[]","[]",""
"21","9","ar_to_en","approved-only","true","638.4565000000002","32","64","2223","{""2"":15,""3"":180,""4"":381,""5"":386,""6"":395,""7"":450,""8"":220,""9"":196}","4","7","24","24","[]","[]",""
"21","11","en_to_ar","approved-only","false","1803.337124999991","0","0","2000","{""2"":79,""3"":282,""4"":282,""5"":282,""6"":282,""7"":282,""8"":282,""9"":150,""10"":46,""11"":33}","2","34","6","6","[]","[]","solver_deadline_observed_root_cause_unestablished"
"21","11","ar_to_en","approved-only","false","4503.299958000018","0","0","2373","{""2"":15,""3"":180,""4"":381,""5"":386,""6"":395,""7"":450,""8"":220,""9"":196,""10"":75,""11"":75}","38","49","24","24","[]","[]","solver_deadline_observed_root_cause_unestablished"
"21","13","en_to_ar","approved-only","false","1806.2359580000048","0","0","2000","{""2"":79,""3"":274,""4"":275,""5"":275,""6"":275,""7"":275,""8"":275,""9"":160,""10"":48,""11"":34,""12"":24,""13"":6}","2","64","6","6","[]","[]","solver_deadline_observed_root_cause_unestablished"
"21","13","ar_to_en","approved-only","false","4515.630999999994","0","0","2417","{""2"":15,""3"":180,""4"":381,""5"":386,""6"":395,""7"":450,""8"":220,""9"":196,""10"":75,""11"":75,""12"":18,""13"":26}","196","38","24","24","[]","[]","solver_deadline_observed_root_cause_unestablished"
"22","7","en_to_ar","approved-only","true","2.748665999970399","25","35","2000","{""2"":75,""3"":385,""4"":385,""5"":385,""6"":385,""7"":385}","1","0","6","6","[]","[]",""
"22","7","ar_to_en","approved-only","true","7.32874999998603","22","41","1807","{""2"":15,""3"":180,""4"":381,""5"":386,""6"":395,""7"":450}","1","0","24","24","[]","[]",""
"22","9","en_to_ar","approved-only","true","13.124208000022918","43","57","2000","{""2"":79,""3"":309,""4"":308,""5"":308,""6"":308,""7"":308,""8"":259,""9"":121}","1","0","6","6","[]","[]",""
"22","9","ar_to_en","approved-only","true","539.4665830000304","32","64","2223","{""2"":15,""3"":180,""4"":381,""5"":386,""6"":395,""7"":450,""8"":220,""9"":196}","4","7","24","24","[]","[]",""
"22","11","en_to_ar","approved-only","false","1802.9420830000308","0","0","2000","{""2"":79,""3"":282,""4"":282,""5"":282,""6"":282,""7"":282,""8"":282,""9"":150,""10"":46,""11"":33}","2","51","6","6","[]","[]","solver_deadline_observed_root_cause_unestablished"
"22","11","ar_to_en","approved-only","false","4504.441334000032","0","0","2373","{""2"":15,""3"":180,""4"":381,""5"":386,""6"":395,""7"":450,""8"":220,""9"":196,""10"":75,""11"":75}","51","59","24","24","[]","[]","solver_deadline_observed_root_cause_unestablished"
"22","13","en_to_ar","approved-only","true","1059.9367499999935","80","119","2000","{""2"":79,""3"":274,""4"":275,""5"":275,""6"":275,""7"":275,""8"":275,""9"":160,""10"":48,""11"":34,""12"":24,""13"":6}","2","31","6","6","[]","[]",""
"22","13","ar_to_en","approved-only","false","4517.750416999974","0","0","2417","{""2"":15,""3"":180,""4"":381,""5"":386,""6"":395,""7"":450,""8"":220,""9"":196,""10"":75,""11"":75,""12"":18,""13"":26}","166","43","24","24","[]","[]","solver_deadline_observed_root_cause_unestablished"
"23","7","en_to_ar","approved-only","true","2.9017080000485294","26","36","2000","{""2"":75,""3"":385,""4"":385,""5"":385,""6"":385,""7"":385}","1","0","6","6","[]","[]",""
"23","7","ar_to_en","approved-only","true","27.16037499997765","22","41","1807","{""2"":15,""3"":180,""4"":381,""5"":386,""6"":395,""7"":450}","1","0","24","24","[]","[]",""
"23","9","en_to_ar","approved-only","true","57.81466700002784","43","59","2000","{""2"":79,""3"":309,""4"":308,""5"":308,""6"":308,""7"":308,""8"":259,""9"":121}","1","0","6","6","[]","[]",""
"23","9","ar_to_en","approved-only","true","190.74708399997326","32","64","2223","{""2"":15,""3"":180,""4"":381,""5"":386,""6"":395,""7"":450,""8"":220,""9"":196}","2","4","24","24","[]","[]",""
"23","11","en_to_ar","approved-only","true","30.28841600002488","60","85","2000","{""2"":79,""3"":282,""4"":282,""5"":282,""6"":282,""7"":282,""8"":282,""9"":150,""10"":46,""11"":33}","1","0","6","6","[]","[]",""
"23","11","ar_to_en","approved-only","false","4503.981957999989","0","0","2373","{""2"":15,""3"":180,""4"":381,""5"":386,""6"":395,""7"":450,""8"":220,""9"":196,""10"":75,""11"":75}","55","50","24","24","[]","[]","solver_deadline_observed_root_cause_unestablished"
"23","13","en_to_ar","approved-only","true","70.90112499997485","80","120","2000","{""2"":79,""3"":274,""4"":275,""5"":275,""6"":275,""7"":275,""8"":275,""9"":160,""10"":48,""11"":34,""12"":24,""13"":6}","1","0","6","6","[]","[]",""
"23","13","ar_to_en","approved-only","false","4517.0401249999995","0","0","2417","{""2"":15,""3"":180,""4"":381,""5"":386,""6"":395,""7"":450,""8"":220,""9"":196,""10"":75,""11"":75,""12"":18,""13"":26}","166","39","24","24","[]","[]","solver_deadline_observed_root_cause_unestablished"
"24","7","en_to_ar","approved-only","true","3.553790999983903","26","36","2000","{""2"":75,""3"":385,""4"":385,""5"":385,""6"":385,""7"":385}","1","0","6","6","[]","[]",""
"24","7","ar_to_en","approved-only","true","6.355791999958456","22","41","1807","{""2"":15,""3"":180,""4"":381,""5"":386,""6"":395,""7"":450}","1","0","24","24","[]","[]",""
"24","9","en_to_ar","approved-only","true","7.878374999971129","42","57","2000","{""2"":79,""3"":309,""4"":308,""5"":308,""6"":308,""7"":308,""8"":259,""9"":121}","1","0","6","6","[]","[]",""
"24","9","ar_to_en","approved-only","true","699.4722910000128","32","64","2223","{""2"":15,""3"":180,""4"":381,""5"":386,""6"":395,""7"":450,""8"":220,""9"":196}","5","9","24","24","[]","[]",""
"24","11","en_to_ar","approved-only","true","13.683416999992914","58","85","2000","{""2"":79,""3"":282,""4"":282,""5"":282,""6"":282,""7"":282,""8"":282,""9"":150,""10"":46,""11"":33}","1","0","6","6","[]","[]",""
"24","11","ar_to_en","approved-only","false","4503.3700410000165","0","0","2373","{""2"":15,""3"":180,""4"":381,""5"":386,""6"":395,""7"":450,""8"":220,""9"":196,""10"":75,""11"":75}","65","50","24","24","[]","[]","solver_deadline_observed_root_cause_unestablished"
"24","13","en_to_ar","approved-only","false","1806.998499999987","0","0","2000","{""2"":79,""3"":274,""4"":275,""5"":275,""6"":275,""7"":275,""8"":275,""9"":160,""10"":48,""11"":34,""12"":24,""13"":6}","2","39","6","6","[]","[]","solver_deadline_observed_root_cause_unestablished"
"24","13","ar_to_en","approved-only","false","4514.459042000002","0","0","2417","{""2"":15,""3"":180,""4"":381,""5"":386,""6"":395,""7"":450,""8"":220,""9"":196,""10"":75,""11"":75,""12"":18,""13"":26}","142","40","24","24","[]","[]","solver_deadline_observed_root_cause_unestablished"
"25","7","en_to_ar","approved-only","true","6.784207999997307","26","36","2000","{""2"":75,""3"":385,""4"":385,""5"":385,""6"":385,""7"":385}","1","0","6","6","[]","[]",""
"25","7","ar_to_en","approved-only","true","7.428833000012673","22","41","1807","{""2"":15,""3"":180,""4"":381,""5"":386,""6"":395,""7"":450}","1","0","24","24","[]","[]",""
"25","9","en_to_ar","approved-only","true","15.989167000050656","42","57","2000","{""2"":79,""3"":309,""4"":308,""5"":308,""6"":308,""7"":308,""8"":259,""9"":121}","1","0","6","6","[]","[]",""
"25","9","ar_to_en","approved-only","true","1473.037083000003","32","64","2223","{""2"":15,""3"":180,""4"":381,""5"":386,""6"":395,""7"":450,""8"":220,""9"":196}","9","23","24","24","[]","[]",""
"25","11","en_to_ar","approved-only","true","48.70583399996394","62","87","2000","{""2"":79,""3"":282,""4"":282,""5"":282,""6"":282,""7"":282,""8"":282,""9"":150,""10"":46,""11"":33}","1","0","6","6","[]","[]",""
"25","11","ar_to_en","approved-only","true","2893.1655419999734","44","88","2373","{""2"":15,""3"":180,""4"":381,""5"":386,""6"":395,""7"":450,""8"":220,""9"":196,""10"":75,""11"":75}","32","33","24","24","[]","[]",""
"25","13","en_to_ar","approved-only","true","55.508417000004556","84","120","2000","{""2"":79,""3"":274,""4"":275,""5"":275,""6"":275,""7"":275,""8"":275,""9"":160,""10"":48,""11"":34,""12"":24,""13"":6}","1","0","6","6","[]","[]",""
"25","13","ar_to_en","approved-only","false","4515.834957999992","0","0","2417","{""2"":15,""3"":180,""4"":381,""5"":386,""6"":395,""7"":450,""8"":220,""9"":196,""10"":75,""11"":75,""12"":18,""13"":26}","153","38","24","24","[]","[]","solver_deadline_observed_root_cause_unestablished"
"26","7","en_to_ar","approved-only","true","4.2771659999853","25","35","2000","{""2"":75,""3"":385,""4"":385,""5"":385,""6"":385,""7"":385}","1","0","6","6","[]","[]",""
"26","7","ar_to_en","approved-only","true","27.100249999959487","22","41","1807","{""2"":15,""3"":180,""4"":381,""5"":386,""6"":395,""7"":450}","1","0","24","24","[]","[]",""
"26","9","en_to_ar","approved-only","true","7.89287499996135","40","59","2000","{""2"":79,""3"":309,""4"":308,""5"":308,""6"":308,""7"":308,""8"":259,""9"":121}","1","0","6","6","[]","[]",""
"26","9","ar_to_en","approved-only","true","921.5097920000553","32","64","2223","{""2"":15,""3"":180,""4"":381,""5"":386,""6"":395,""7"":450,""8"":220,""9"":196}","6","14","24","24","[]","[]",""
"26","11","en_to_ar","approved-only","false","1804.4277089999523","0","0","2000","{""2"":79,""3"":282,""4"":282,""5"":282,""6"":282,""7"":282,""8"":282,""9"":150,""10"":46,""11"":33}","2","25","6","6","[]","[]","solver_deadline_observed_root_cause_unestablished"
"26","11","ar_to_en","approved-only","false","4502.879999999946","0","0","2373","{""2"":15,""3"":180,""4"":381,""5"":386,""6"":395,""7"":450,""8"":220,""9"":196,""10"":75,""11"":75}","52","72","24","24","[]","[]","solver_deadline_observed_root_cause_unestablished"
"26","13","en_to_ar","approved-only","true","1054.0979170000064","78","119","2000","{""2"":79,""3"":274,""4"":275,""5"":275,""6"":275,""7"":275,""8"":275,""9"":160,""10"":48,""11"":34,""12"":24,""13"":6}","2","35","6","6","[]","[]",""
"26","13","ar_to_en","approved-only","false","4512.594833999989","0","0","2417","{""2"":15,""3"":180,""4"":381,""5"":386,""6"":395,""7"":450,""8"":220,""9"":196,""10"":75,""11"":75,""12"":18,""13"":26}","180","36","24","24","[]","[]","solver_deadline_observed_root_cause_unestablished"
"27","7","en_to_ar","approved-only","true","3.717209000024013","24","37","2000","{""2"":75,""3"":385,""4"":385,""5"":385,""6"":385,""7"":385}","1","0","6","6","[]","[]",""
"27","7","ar_to_en","approved-only","true","87.63037500000792","22","41","1807","{""2"":15,""3"":180,""4"":381,""5"":386,""6"":395,""7"":450}","1","0","24","24","[]","[]",""
"27","9","en_to_ar","approved-only","true","856.0480830000015","42","57","2000","{""2"":79,""3"":309,""4"":308,""5"":308,""6"":308,""7"":308,""8"":259,""9"":121}","2","22","6","6","[]","[]",""
"27","9","ar_to_en","approved-only","true","799.4752080000471","32","64","2223","{""2"":15,""3"":180,""4"":381,""5"":386,""6"":395,""7"":450,""8"":220,""9"":196}","5","10","24","24","[]","[]",""
"27","11","en_to_ar","approved-only","true","23.337041999970097","62","86","2000","{""2"":79,""3"":282,""4"":282,""5"":282,""6"":282,""7"":282,""8"":282,""9"":150,""10"":46,""11"":33}","1","0","6","6","[]","[]",""
"27","11","ar_to_en","approved-only","false","4501.107625000004","0","0","2373","{""2"":15,""3"":180,""4"":381,""5"":386,""6"":395,""7"":450,""8"":220,""9"":196,""10"":75,""11"":75}","47","58","24","24","[]","[]","solver_deadline_observed_root_cause_unestablished"
"27","13","en_to_ar","approved-only","false","1807.8734159999876","0","0","2000","{""2"":79,""3"":274,""4"":275,""5"":275,""6"":275,""7"":275,""8"":275,""9"":160,""10"":48,""11"":34,""12"":24,""13"":6}","2","71","6","6","[]","[]","solver_deadline_observed_root_cause_unestablished"
"27","13","ar_to_en","approved-only","false","4517.045290999988","0","0","2417","{""2"":15,""3"":180,""4"":381,""5"":386,""6"":395,""7"":450,""8"":220,""9"":196,""10"":75,""11"":75,""12"":18,""13"":26}","151","37","24","24","[]","[]","solver_deadline_observed_root_cause_unestablished"
"28","7","en_to_ar","approved-only","true","3.5931669999845326","25","37","2000","{""2"":75,""3"":385,""4"":385,""5"":385,""6"":385,""7"":385}","1","0","6","6","[]","[]",""
"28","7","ar_to_en","approved-only","false","3002.6578330000048","0","0","1807","{""2"":15,""3"":180,""4"":381,""5"":386,""6"":395,""7"":450}","24","151","24","24","[]","[]","solver_deadline_observed_root_cause_unestablished"
"28","9","en_to_ar","approved-only","true","194.28154200001154","42","57","2000","{""2"":79,""3"":309,""4"":308,""5"":308,""6"":308,""7"":308,""8"":259,""9"":121}","1","0","6","6","[]","[]",""
"28","9","ar_to_en","approved-only","true","799.8344580000266","32","64","2223","{""2"":15,""3"":180,""4"":381,""5"":386,""6"":395,""7"":450,""8"":220,""9"":196}","5","11","24","24","[]","[]",""
"28","11","en_to_ar","approved-only","true","43.53883400000632","58","85","2000","{""2"":79,""3"":282,""4"":282,""5"":282,""6"":282,""7"":282,""8"":282,""9"":150,""10"":46,""11"":33}","1","0","6","6","[]","[]",""
"28","11","ar_to_en","approved-only","false","4502.025583999988","0","0","2373","{""2"":15,""3"":180,""4"":381,""5"":386,""6"":395,""7"":450,""8"":220,""9"":196,""10"":75,""11"":75}","47","58","24","24","[]","[]","solver_deadline_observed_root_cause_unestablished"
"28","13","en_to_ar","approved-only","false","1806.907332999981","0","0","2000","{""2"":79,""3"":274,""4"":275,""5"":275,""6"":275,""7"":275,""8"":275,""9"":160,""10"":48,""11"":34,""12"":24,""13"":6}","2","73","6","6","[]","[]","solver_deadline_observed_root_cause_unestablished"
"28","13","ar_to_en","approved-only","false","4515.855417000013","0","0","2417","{""2"":15,""3"":180,""4"":381,""5"":386,""6"":395,""7"":450,""8"":220,""9"":196,""10"":75,""11"":75,""12"":18,""13"":26}","173","39","24","24","[]","[]","solver_deadline_observed_root_cause_unestablished"
"29","7","en_to_ar","approved-only","true","4.864832999999635","26","36","2000","{""2"":75,""3"":385,""4"":385,""5"":385,""6"":385,""7"":385}","1","0","6","6","[]","[]",""
"29","7","ar_to_en","approved-only","true","33.255415999970865","22","41","1807","{""2"":15,""3"":180,""4"":381,""5"":386,""6"":395,""7"":450}","1","0","24","24","[]","[]",""
"29","9","en_to_ar","approved-only","true","74.59912500000792","42","57","2000","{""2"":79,""3"":309,""4"":308,""5"":308,""6"":308,""7"":308,""8"":259,""9"":121}","1","0","6","6","[]","[]",""
"29","9","ar_to_en","approved-only","true","719.4351250000182","32","64","2223","{""2"":15,""3"":180,""4"":381,""5"":386,""6"":395,""7"":450,""8"":220,""9"":196}","5","10","24","24","[]","[]",""
"29","11","en_to_ar","approved-only","false","1804.2004999999772","0","0","2000","{""2"":79,""3"":282,""4"":282,""5"":282,""6"":282,""7"":282,""8"":282,""9"":150,""10"":46,""11"":33}","2","34","6","6","[]","[]","solver_deadline_observed_root_cause_unestablished"
"29","11","ar_to_en","approved-only","false","4505.188291999977","0","0","2373","{""2"":15,""3"":180,""4"":381,""5"":386,""6"":395,""7"":450,""8"":220,""9"":196,""10"":75,""11"":75}","52","47","24","24","[]","[]","solver_deadline_observed_root_cause_unestablished"
"29","13","en_to_ar","approved-only","false","1807.316583000007","0","0","2000","{""2"":79,""3"":274,""4"":275,""5"":275,""6"":275,""7"":275,""8"":275,""9"":160,""10"":48,""11"":34,""12"":24,""13"":6}","2","72","6","6","[]","[]","solver_deadline_observed_root_cause_unestablished"
"29","13","ar_to_en","approved-only","false","4517.485333000019","0","0","2417","{""2"":15,""3"":180,""4"":381,""5"":386,""6"":395,""7"":450,""8"":220,""9"":196,""10"":75,""11"":75,""12"":18,""13"":26}","158","40","24","24","[]","[]","solver_deadline_observed_root_cause_unestablished"
"30","7","en_to_ar","approved-only","true","3.68687500001397","26","35","2000","{""2"":75,""3"":385,""4"":385,""5"":385,""6"":385,""7"":385}","1","0","6","6","[]","[]",""
"30","7","ar_to_en","approved-only","true","48.37470900005428","22","41","1807","{""2"":15,""3"":180,""4"":381,""5"":386,""6"":395,""7"":450}","1","0","24","24","[]","[]",""
"30","9","en_to_ar","approved-only","true","211.83579199999804","40","60","2000","{""2"":79,""3"":309,""4"":308,""5"":308,""6"":308,""7"":308,""8"":259,""9"":121}","1","0","6","6","[]","[]",""
"30","9","ar_to_en","approved-only","true","400.90399999998044","32","64","2223","{""2"":15,""3"":180,""4"":381,""5"":386,""6"":395,""7"":450,""8"":220,""9"":196}","3","5","24","24","[]","[]",""
"30","11","en_to_ar","approved-only","true","1024.1021670000046","62","85","2000","{""2"":79,""3"":282,""4"":282,""5"":282,""6"":282,""7"":282,""8"":282,""9"":150,""10"":46,""11"":33}","2","22","6","6","[]","[]",""
"30","11","ar_to_en","approved-only","true","3650.300458999991","44","88","2373","{""2"":15,""3"":180,""4"":381,""5"":386,""6"":395,""7"":450,""8"":220,""9"":196,""10"":75,""11"":75}","46","37","24","24","[]","[]",""
"30","13","en_to_ar","approved-only","true","77.40995800000383","80","119","2000","{""2"":79,""3"":274,""4"":275,""5"":275,""6"":275,""7"":275,""8"":275,""9"":160,""10"":48,""11"":34,""12"":24,""13"":6}","1","0","6","6","[]","[]",""
"30","13","ar_to_en","approved-only","false","4517.574124999985","0","0","2417","{""2"":15,""3"":180,""4"":381,""5"":386,""6"":395,""7"":450,""8"":220,""9"":196,""10"":75,""11"":75,""12"":18,""13"":26}","180","41","24","24","[]","[]","solver_deadline_observed_root_cause_unestablished"
