seed,size,mode,policy,success,generationMs,entries,intersections,candidateCount,candidateLengths,solverAttempts,timeoutChecks,viableTemplates,totalTemplates,validationErrors,qualityErrors,failureReason
"8","13","ar_to_en","approved-only","false","4512.314500000008","0","0","2477","{""2"":15,""3"":182,""4"":392,""5"":398,""6"":408,""7"":456,""8"":220,""9"":201,""10"":75,""11"":79,""12"":18,""13"":33}","118","45","24","24","[]","[]","solver_deadline_observed_root_cause_unestablished"
"8","13","ar_to_en","compatibility","false","4515.5980839999975","0","0","6000","{""2"":47,""3"":599,""4"":600,""5"":600,""6"":600,""7"":600,""8"":600,""9"":600,""10"":600,""11"":599,""12"":363,""13"":192}","24","147","24","24","[]","[]","solver_deadline_observed_root_cause_unestablished"
"9","7","en_to_ar","compatibility","true","2.926374999980908","25","35","2000","{""2"":204,""3"":360,""4"":359,""5"":359,""6"":359,""7"":359}","1","0","6","6","[]","[]",""
"9","7","en_to_ar","approved-only","true","3.3832079999847338","25","35","2000","{""2"":76,""3"":385,""4"":385,""5"":385,""6"":385,""7"":384}","1","0","6","6","[]","[]",""
"9","7","ar_to_en","compatibility","true","5.486459000007017","22","41","2000","{""2"":47,""3"":391,""4"":391,""5"":391,""6"":390,""7"":390}","1","0","24","24","[]","[]",""
"9","7","ar_to_en","approved-only","true","12.282416000001831","22","41","1851","{""2"":15,""3"":182,""4"":392,""5"":398,""6"":408,""7"":456}","1","0","24","24","[]","[]",""
"9","9","en_to_ar","compatibility","true","8.68520899998839","44","60","2000","{""2"":217,""3"":255,""4"":255,""5"":255,""6"":255,""7"":255,""8"":254,""9"":254}","1","0","6","6","[]","[]",""
"9","9","en_to_ar","approved-only","true","856.9662920000264","44","60","2000","{""2"":80,""3"":307,""4"":307,""5"":307,""6"":307,""7"":306,""8"":262,""9"":124}","2","13","6","6","[]","[]",""
"9","9","ar_to_en","compatibility","true","193.13308299999335","32","64","4000","{""2"":47,""3"":565,""4"":565,""5"":565,""6"":565,""7"":565,""8"":564,""9"":564}","2","2","24","24","[]","[]",""
"9","9","ar_to_en","approved-only","true","1077.4539159999986","32","64","2272","{""2"":15,""3"":182,""4"":392,""5"":398,""6"":408,""7"":456,""8"":220,""9"":201}","7","16","24","24","[]","[]",""
"9","11","en_to_ar","compatibility","true","11.721208000002662","58","85","2000","{""2"":200,""3"":200,""4"":200,""5"":200,""6"":200,""7"":200,""8"":200,""9"":200,""10"":200,""11"":200}","1","0","6","6","[]","[]",""
"9","11","en_to_ar","approved-only","false","1803.8808750000026","0","0","2000","{""2"":80,""3"":280,""4"":281,""5"":281,""6"":281,""7"":281,""8"":280,""9"":154,""10"":49,""11"":33}","2","38","6","6","[]","[]","solver_deadline_observed_root_cause_unestablished"
"9","11","ar_to_en","compatibility","true","74.07391700000153","48","99","6000","{""2"":47,""3"":629,""4"":666,""5"":666,""6"":666,""7"":666,""8"":665,""9"":665,""10"":665,""11"":665}","1","0","24","24","[]","[]",""
"9","11","ar_to_en","approved-only","false","4501.929791999981","0","0","2426","{""2"":15,""3"":182,""4"":392,""5"":398,""6"":408,""7"":456,""8"":220,""9"":201,""10"":75,""11"":79}","47","48","24","24","[]","[]","solver_deadline_observed_root_cause_unestablished"
"9","13","en_to_ar","compatibility","true","58.95662499999162","82","119","2000","{""2"":172,""3"":172,""4"":173,""5"":173,""6"":173,""7"":173,""8"":173,""9"":173,""10"":173,""11"":172,""12"":171,""13"":102}","1","0","6","6","[]","[]",""
"9","13","en_to_ar","approved-only","false","1805.5352079999866","0","0","2000","{""2"":80,""3"":272,""4"":273,""5"":273,""6"":273,""7"":273,""8"":272,""9"":167,""10"":51,""11"":34,""12"":25,""13"":7}","2","41","6","6","[]","[]","solver_deadline_observed_root_cause_unestablished"
"9","13","ar_to_en","compatibility","true","840.4070840000059","62","129","6000","{""2"":47,""3"":599,""4"":600,""5"":600,""6"":600,""7"":600,""8"":600,""9"":600,""10"":600,""11"":599,""12"":363,""13"":192}","5","22","24","24","[]","[]",""
"9","13","ar_to_en","approved-only","false","4511.441083000012","0","0","2477","{""2"":15,""3"":182,""4"":392,""5"":398,""6"":408,""7"":456,""8"":220,""9"":201,""10"":75,""11"":79,""12"":18,""13"":33}","153","44","24","24","[]","[]","solver_deadline_observed_root_cause_unestablished"
"10","7","en_to_ar","approved-only","true","3.223374999972293","25","35","2000","{""2"":76,""3"":385,""4"":385,""5"":385,""6"":385,""7"":384}","1","0","6","6","[]","[]",""
"10","7","en_to_ar","compatibility","true","3.4410839999909513","25","35","2000","{""2"":204,""3"":360,""4"":359,""5"":359,""6"":359,""7"":359}","1","0","6","6","[]","[]",""
"10","7","ar_to_en","approved-only","true","17.905291999981273","22","41","1851","{""2"":15,""3"":182,""4"":392,""5"":398,""6"":408,""7"":456}","1","0","24","24","[]","[]",""
"10","7","ar_to_en","compatibility","true","117.78750000000582","22","41","2000","{""2"":47,""3"":391,""4"":391,""5"":391,""6"":390,""7"":390}","1","0","24","24","[]","[]",""
"10","9","en_to_ar","approved-only","true","856.3494590000191","40","57","2000","{""2"":80,""3"":307,""4"":307,""5"":307,""6"":307,""7"":306,""8"":262,""9"":124}","2","23","6","6","[]","[]",""
"10","9","en_to_ar","compatibility","true","6.015416999987792","40","57","2000","{""2"":217,""3"":255,""4"":255,""5"":255,""6"":255,""7"":255,""8"":254,""9"":254}","1","0","6","6","[]","[]",""
"10","9","ar_to_en","approved-only","true","1200.533625000011","32","64","2272","{""2"":15,""3"":182,""4"":392,""5"":398,""6"":408,""7"":456,""8"":220,""9"":201}","8","18","24","24","[]","[]",""
"10","9","ar_to_en","compatibility","true","363.869915999996","32","64","4000","{""2"":47,""3"":565,""4"":565,""5"":565,""6"":565,""7"":565,""8"":564,""9"":564}","3","9","24","24","[]","[]",""
"10","11","en_to_ar","approved-only","true","13.294041999994079","62","85","2000","{""2"":80,""3"":280,""4"":281,""5"":281,""6"":281,""7"":281,""8"":280,""9"":154,""10"":49,""11"":33}","1","0","6","6","[]","[]",""
"10","11","en_to_ar","compatibility","true","13.992708000005223","62","85","2000","{""2"":200,""3"":200,""4"":200,""5"":200,""6"":200,""7"":200,""8"":200,""9"":200,""10"":200,""11"":200}","1","0","6","6","[]","[]",""
"10","11","ar_to_en","approved-only","false","4502.342666000011","0","0","2426","{""2"":15,""3"":182,""4"":392,""5"":398,""6"":408,""7"":456,""8"":220,""9"":201,""10"":75,""11"":79}","52","60","24","24","[]","[]","solver_deadline_observed_root_cause_unestablished"
"10","11","ar_to_en","compatibility","true","91.30345900001703","48","99","6000","{""2"":47,""3"":629,""4"":666,""5"":666,""6"":666,""7"":666,""8"":665,""9"":665,""10"":665,""11"":665}","1","0","24","24","[]","[]",""
"10","13","en_to_ar","approved-only","true","352.94491700001527","88","120","2000","{""2"":80,""3"":272,""4"":273,""5"":273,""6"":273,""7"":273,""8"":272,""9"":167,""10"":51,""11"":34,""12"":25,""13"":7}","1","0","6","6","[]","[]",""
"10","13","en_to_ar","compatibility","true","70.83900000000722","88","120","2000","{""2"":172,""3"":172,""4"":173,""5"":173,""6"":173,""7"":173,""8"":173,""9"":173,""10"":173,""11"":172,""12"":171,""13"":102}","1","0","6","6","[]","[]",""
"10","13","ar_to_en","approved-only","false","4512.059208999999","0","0","2477","{""2"":15,""3"":182,""4"":392,""5"":398,""6"":408,""7"":456,""8"":220,""9"":201,""10"":75,""11"":79,""12"":18,""13"":33}","128","46","24","24","[]","[]","solver_deadline_observed_root_cause_unestablished"
"10","13","ar_to_en","compatibility","true","64.18004199999268","64","131","6000","{""2"":47,""3"":599,""4"":600,""5"":600,""6"":600,""7"":600,""8"":600,""9"":600,""10"":600,""11"":599,""12"":363,""13"":192}","1","0","24","24","[]","[]",""
"11","7","en_to_ar","compatibility","true","3.0695420000120066","26","36","2000","{""2"":204,""3"":360,""4"":359,""5"":359,""6"":359,""7"":359}","1","0","6","6","[]","[]",""
"11","7","en_to_ar","approved-only","true","2.4092920000257436","26","36","2000","{""2"":76,""3"":385,""4"":385,""5"":385,""6"":385,""7"":384}","1","0","6","6","[]","[]",""
"11","7","ar_to_en","compatibility","true","5.278459000022849","22","41","2000","{""2"":47,""3"":391,""4"":391,""5"":391,""6"":390,""7"":390}","1","0","24","24","[]","[]",""
"11","7","ar_to_en","approved-only","true","14.708665999991354","22","41","1851","{""2"":15,""3"":182,""4"":392,""5"":398,""6"":408,""7"":456}","1","0","24","24","[]","[]",""
"11","9","en_to_ar","compatibility","true","7.090750000003027","40","57","2000","{""2"":217,""3"":255,""4"":255,""5"":255,""6"":255,""7"":255,""8"":254,""9"":254}","1","0","6","6","[]","[]",""
"11","9","en_to_ar","approved-only","true","8.649040999996942","40","57","2000","{""2"":80,""3"":307,""4"":307,""5"":307,""6"":307,""7"":306,""8"":262,""9"":124}","1","0","6","6","[]","[]",""
"11","9","ar_to_en","compatibility","true","530.0815000000002","32","64","4000","{""2"":47,""3"":565,""4"":565,""5"":565,""6"":565,""7"":565,""8"":564,""9"":564}","4","13","24","24","[]","[]",""
"11","9","ar_to_en","approved-only","true","192.75929200000246","32","64","2272","{""2"":15,""3"":182,""4"":392,""5"":398,""6"":408,""7"":456,""8"":220,""9"":201}","2","4","24","24","[]","[]",""
"11","11","en_to_ar","compatibility","true","88.2168749999837","58","85","2000","{""2"":200,""3"":200,""4"":200,""5"":200,""6"":200,""7"":200,""8"":200,""9"":200,""10"":200,""11"":200}","1","0","6","6","[]","[]",""
"11","11","en_to_ar","approved-only","false","1802.864459000004","0","0","2000","{""2"":80,""3"":280,""4"":281,""5"":281,""6"":281,""7"":281,""8"":280,""9"":154,""10"":49,""11"":33}","2","42","6","6","[]","[]","solver_deadline_observed_root_cause_unestablished"
"11","11","ar_to_en","compatibility","true","2534.1103749999893","41","93","6000","{""2"":47,""3"":629,""4"":666,""5"":666,""6"":666,""7"":666,""8"":665,""9"":665,""10"":665,""11"":665}","14","56","24","24","[]","[]",""
"11","11","ar_to_en","approved-only","false","4502.778583000007","0","0","2426","{""2"":15,""3"":182,""4"":392,""5"":398,""6"":408,""7"":456,""8"":220,""9"":201,""10"":75,""11"":79}","42","68","24","24","[]","[]","solver_deadline_observed_root_cause_unestablished"
"11","13","en_to_ar","compatibility","true","60.35674999997718","84","119","2000","{""2"":172,""3"":172,""4"":173,""5"":173,""6"":173,""7"":173,""8"":173,""9"":173,""10"":173,""11"":172,""12"":171,""13"":102}","1","0","6","6","[]","[]",""
"11","13","en_to_ar","approved-only","false","1806.2862090000126","0","0","2000","{""2"":80,""3"":272,""4"":273,""5"":273,""6"":273,""7"":273,""8"":272,""9"":167,""10"":51,""11"":34,""12"":25,""13"":7}","2","62","6","6","[]","[]","solver_deadline_observed_root_cause_unestablished"
"11","13","ar_to_en","compatibility","true","471.64441700000316","62","133","6000","{""2"":47,""3"":599,""4"":600,""5"":600,""6"":600,""7"":600,""8"":600,""9"":600,""10"":600,""11"":599,""12"":363,""13"":192}","3","12","24","24","[]","[]",""
"11","13","ar_to_en","approved-only","false","4514.244792000012","0","0","2477","{""2"":15,""3"":182,""4"":392,""5"":398,""6"":408,""7"":456,""8"":220,""9"":201,""10"":75,""11"":79,""12"":18,""13"":33}","182","39","24","24","[]","[]","solver_deadline_observed_root_cause_unestablished"
"12","7","en_to_ar","approved-only","true","1058.913750000007","24","38","2000","{""2"":76,""3"":385,""4"":385,""5"":385,""6"":385,""7"":384}","3","18","6","6","[]","[]",""
"12","7","en_to_ar","compatibility","true","5.527999999991152","24","38","2000","{""2"":204,""3"":360,""4"":359,""5"":359,""6"":359,""7"":359}","1","0","6","6","[]","[]",""
"12","7","ar_to_en","approved-only","true","165.35779200002435","22","41","1851","{""2"":15,""3"":182,""4"":392,""5"":398,""6"":408,""7"":456}","2","9","24","24","[]","[]",""
"12","7","ar_to_en","compatibility","true","131.80195799999638","22","41","2000","{""2"":47,""3"":391,""4"":391,""5"":391,""6"":390,""7"":390}","2","8","24","24","[]","[]",""
"12","9","en_to_ar","approved-only","true","8.593292000005022","42","57","2000","{""2"":80,""3"":307,""4"":307,""5"":307,""6"":307,""7"":306,""8"":262,""9"":124}","1","0","6","6","[]","[]",""
"12","9","en_to_ar","compatibility","true","8.447249999997439","42","57","2000","{""2"":217,""3"":255,""4"":255,""5"":255,""6"":255,""7"":255,""8"":254,""9"":254}","1","0","6","6","[]","[]",""
"12","9","ar_to_en","approved-only","true","714.5385419999948","32","64","2272","{""2"":15,""3"":182,""4"":392,""5"":398,""6"":408,""7"":456,""8"":220,""9"":201}","5","13","24","24","[]","[]",""
"12","9","ar_to_en","compatibility","true","68.62916700000642","30","66","4000","{""2"":47,""3"":565,""4"":565,""5"":565,""6"":565,""7"":565,""8"":564,""9"":564}","1","0","24","24","[]","[]",""
"12","11","en_to_ar","approved-only","false","1804.2843750000175","0","0","2000","{""2"":80,""3"":280,""4"":281,""5"":281,""6"":281,""7"":281,""8"":280,""9"":154,""10"":49,""11"":33}","2","47","6","6","[]","[]","solver_deadline_observed_root_cause_unestablished"
"12","11","en_to_ar","compatibility","true","139.6869580000057","57","85","2000","{""2"":200,""3"":200,""4"":200,""5"":200,""6"":200,""7"":200,""8"":200,""9"":200,""10"":200,""11"":200}","1","0","6","6","[]","[]",""
"12","11","ar_to_en","approved-only","true","3894.806500000006","44","88","2426","{""2"":15,""3"":182,""4"":392,""5"":398,""6"":408,""7"":456,""8"":220,""9"":201,""10"":75,""11"":79}","53","44","24","24","[]","[]",""
"12","11","ar_to_en","compatibility","true","3247.1326659999904","44","88","6000","{""2"":47,""3"":629,""4"":666,""5"":666,""6"":666,""7"":666,""8"":665,""9"":665,""10"":665,""11"":665}","18","118","24","24","[]","[]",""
"12","13","en_to_ar","approved-only","true","148.17441599999438","82","119","2000","{""2"":80,""3"":272,""4"":273,""5"":273,""6"":273,""7"":273,""8"":272,""9"":167,""10"":51,""11"":34,""12"":25,""13"":7}","1","0","6","6","[]","[]",""
"12","13","en_to_ar","compatibility","true","79.21391600000788","82","119","2000","{""2"":172,""3"":172,""4"":173,""5"":173,""6"":173,""7"":173,""8"":173,""9"":173,""10"":173,""11"":172,""12"":171,""13"":102}","1","0","6","6","[]","[]",""
"12","13","ar_to_en","approved-only","false","4513.234499999991","0","0","2477","{""2"":15,""3"":182,""4"":392,""5"":398,""6"":408,""7"":456,""8"":220,""9"":201,""10"":75,""11"":79,""12"":18,""13"":33}","132","41","24","24","[]","[]","solver_deadline_observed_root_cause_unestablished"
"12","13","ar_to_en","compatibility","true","455.35733400000026","66","129","6000","{""2"":47,""3"":599,""4"":600,""5"":600,""6"":600,""7"":600,""8"":600,""9"":600,""10"":600,""11"":599,""12"":363,""13"":192}","3","14","24","24","[]","[]",""
"13","7","en_to_ar","compatibility","true","4.710290999995777","25","35","2000","{""2"":204,""3"":360,""4"":359,""5"":359,""6"":359,""7"":359}","1","0","6","6","[]","[]",""
"13","7","en_to_ar","approved-only","true","2.7597919999971054","25","35","2000","{""2"":76,""3"":385,""4"":385,""5"":385,""6"":385,""7"":384}","1","0","6","6","[]","[]",""
"13","7","ar_to_en","compatibility","true","5.742041999998037","22","41","2000","{""2"":47,""3"":391,""4"":391,""5"":391,""6"":390,""7"":390}","1","0","24","24","[]","[]",""
"13","7","ar_to_en","approved-only","true","39.76050000000396","22","41","1851","{""2"":15,""3"":182,""4"":392,""5"":398,""6"":408,""7"":456}","1","0","24","24","[]","[]",""
"13","9","en_to_ar","compatibility","true","31.451792000007117","42","59","2000","{""2"":217,""3"":255,""4"":255,""5"":255,""6"":255,""7"":255,""8"":254,""9"":254}","1","0","6","6","[]","[]",""
"13","9","en_to_ar","approved-only","false","1703.2267909999937","0","0","2000","{""2"":80,""3"":307,""4"":307,""5"":307,""6"":307,""7"":306,""8"":262,""9"":124}","2","38","6","6","[]","[]","solver_deadline_observed_root_cause_unestablished"
"13","9","ar_to_en","compatibility","true","202.48054099999717","30","67","4000","{""2"":47,""3"":565,""4"":565,""5"":565,""6"":565,""7"":565,""8"":564,""9"":564}","2","7","24","24","[]","[]",""
"13","9","ar_to_en","approved-only","true","923.8832079999847","32","64","2272","{""2"":15,""3"":182,""4"":392,""5"":398,""6"":408,""7"":456,""8"":220,""9"":201}","6","12","24","24","[]","[]",""
"13","11","en_to_ar","compatibility","true","1010.1310419999936","59","85","2000","{""2"":200,""3"":200,""4"":200,""5"":200,""6"":200,""7"":200,""8"":200,""9"":200,""10"":200,""11"":200}","2","40","6","6","[]","[]",""
"13","11","en_to_ar","approved-only","true","195.81683299998986","59","85","2000","{""2"":80,""3"":280,""4"":281,""5"":281,""6"":281,""7"":281,""8"":280,""9"":154,""10"":49,""11"":33}","1","0","6","6","[]","[]",""
"13","11","ar_to_en","compatibility","true","65.56637499999488","48","99","6000","{""2"":47,""3"":629,""4"":666,""5"":666,""6"":666,""7"":666,""8"":665,""9"":665,""10"":665,""11"":665}","1","0","24","24","[]","[]",""
"13","11","ar_to_en","approved-only","false","4503.23775","0","0","2426","{""2"":15,""3"":182,""4"":392,""5"":398,""6"":408,""7"":456,""8"":220,""9"":201,""10"":75,""11"":79}","49","52","24","24","[]","[]","solver_deadline_observed_root_cause_unestablished"
"13","13","en_to_ar","compatibility","true","66.65862499998184","84","120","2000","{""2"":172,""3"":172,""4"":173,""5"":173,""6"":173,""7"":173,""8"":173,""9"":173,""10"":173,""11"":172,""12"":171,""13"":102}","1","0","6","6","[]","[]",""
"13","13","en_to_ar","approved-only","true","192.90462499999558","80","119","2000","{""2"":80,""3"":272,""4"":273,""5"":273,""6"":273,""7"":273,""8"":272,""9"":167,""10"":51,""11"":34,""12"":25,""13"":7}","21","0","6","6","[]","[]",""
"13","13","ar_to_en","compatibility","true","125.73058299999684","64","134","6000","{""2"":47,""3"":599,""4"":600,""5"":600,""6"":600,""7"":600,""8"":600,""9"":600,""10"":600,""11"":599,""12"":363,""13"":192}","1","0","24","24","[]","[]",""
"13","13","ar_to_en","approved-only","false","4515.415833999985","0","0","2477","{""2"":15,""3"":182,""4"":392,""5"":398,""6"":408,""7"":456,""8"":220,""9"":201,""10"":75,""11"":79,""12"":18,""13"":33}","121","45","24","24","[]","[]","solver_deadline_observed_root_cause_unestablished"
"14","7","en_to_ar","approved-only","true","41.557417000003625","24","36","2000","{""2"":76,""3"":385,""4"":385,""5"":385,""6"":385,""7"":384}","1","0","6","6","[]","[]",""
"14","7","en_to_ar","compatibility","true","3.890625","24","36","2000","{""2"":204,""3"":360,""4"":359,""5"":359,""6"":359,""7"":359}","1","0","6","6","[]","[]",""
"14","7","ar_to_en","approved-only","true","15.036999999982072","22","41","1851","{""2"":15,""3"":182,""4"":392,""5"":398,""6"":408,""7"":456}","1","0","24","24","[]","[]",""
"14","7","ar_to_en","compatibility","true","4.774291000008816","22","41","2000","{""2"":47,""3"":391,""4"":391,""5"":391,""6"":390,""7"":390}","1","0","24","24","[]","[]",""
"14","9","en_to_ar","approved-only","true","855.1752090000082","43","57","2000","{""2"":80,""3"":307,""4"":307,""5"":307,""6"":307,""7"":306,""8"":262,""9"":124}","2","21","6","6","[]","[]",""
"14","9","en_to_ar","compatibility","true","8.292791999992914","43","57","2000","{""2"":217,""3"":255,""4"":255,""5"":255,""6"":255,""7"":255,""8"":254,""9"":254}","1","0","6","6","[]","[]",""
"14","9","ar_to_en","approved-only","true","232.816124999983","32","64","2272","{""2"":15,""3"":182,""4"":392,""5"":398,""6"":408,""7"":456,""8"":220,""9"":201}","2","3","24","24","[]","[]",""
"14","9","ar_to_en","compatibility","true","1036.46875","32","64","4000","{""2"":47,""3"":565,""4"":565,""5"":565,""6"":565,""7"":565,""8"":564,""9"":564}","7","23","24","24","[]","[]",""
"14","11","en_to_ar","approved-only","false","1804.246583","0","0","2000","{""2"":80,""3"":280,""4"":281,""5"":281,""6"":281,""7"":281,""8"":280,""9"":154,""10"":49,""11"":33}","2","45","6","6","[]","[]","solver_deadline_observed_root_cause_unestablished"
"14","11","en_to_ar","compatibility","false","1804.1876249999914","0","0","2000","{""2"":200,""3"":200,""4"":200,""5"":200,""6"":200,""7"":200,""8"":200,""9"":200,""10"":200,""11"":200}","2","68","6","6","[]","[]","solver_deadline_observed_root_cause_unestablished"
"14","11","ar_to_en","approved-only","true","3426.4660419999855","44","88","2426","{""2"":15,""3"":182,""4"":392,""5"":398,""6"":408,""7"":456,""8"":220,""9"":201,""10"":75,""11"":79}","38","48","24","24","[]","[]",""
"14","11","ar_to_en","compatibility","true","92.25920900001074","46","101","6000","{""2"":47,""3"":629,""4"":666,""5"":666,""6"":666,""7"":666,""8"":665,""9"":665,""10"":665,""11"":665}","1","0","24","24","[]","[]",""
"14","13","en_to_ar","approved-only","false","1806.592083000025","0","0","2000","{""2"":80,""3"":272,""4"":273,""5"":273,""6"":273,""7"":273,""8"":272,""9"":167,""10"":51,""11"":34,""12"":25,""13"":7}","2","44","6","6","[]","[]","solver_deadline_observed_root_cause_unestablished"
"14","13","en_to_ar","compatibility","true","57.83462499998859","80","120","2000","{""2"":172,""3"":172,""4"":173,""5"":173,""6"":173,""7"":173,""8"":173,""9"":173,""10"":173,""11"":172,""12"":171,""13"":102}","1","0","6","6","[]","[]",""
"14","13","ar_to_en","approved-only","false","4516.1966660000035","0","0","2477","{""2"":15,""3"":182,""4"":392,""5"":398,""6"":408,""7"":456,""8"":220,""9"":201,""10"":75,""11"":79,""12"":18,""13"":33}","151","42","24","24","[]","[]","solver_deadline_observed_root_cause_unestablished"
"14","13","ar_to_en","compatibility","true","473.5911250000063","64","130","6000","{""2"":47,""3"":599,""4"":600,""5"":600,""6"":600,""7"":600,""8"":600,""9"":600,""10"":600,""11"":599,""12"":363,""13"":192}","3","15","24","24","[]","[]",""
"15","7","en_to_ar","compatibility","true","5.534457999980077","25","37","2000","{""2"":204,""3"":360,""4"":359,""5"":359,""6"":359,""7"":359}","1","0","6","6","[]","[]",""
"15","7","en_to_ar","approved-only","true","6.498250000004191","25","37","2000","{""2"":76,""3"":385,""4"":385,""5"":385,""6"":385,""7"":384}","1","0","6","6","[]","[]",""
"15","7","ar_to_en","compatibility","true","4.990250000002561","22","41","2000","{""2"":47,""3"":391,""4"":391,""5"":391,""6"":390,""7"":390}","1","0","24","24","[]","[]",""
"15","7","ar_to_en","approved-only","true","11.0625","22","41","1851","{""2"":15,""3"":182,""4"":392,""5"":398,""6"":408,""7"":456}","1","0","24","24","[]","[]",""
"15","9","en_to_ar","compatibility","true","16.21570899998187","42","57","2000","{""2"":217,""3"":255,""4"":255,""5"":255,""6"":255,""7"":255,""8"":254,""9"":254}","1","0","6","6","[]","[]",""
"15","9","en_to_ar","approved-only","true","861.8098339999851","42","57","2000","{""2"":80,""3"":307,""4"":307,""5"":307,""6"":307,""7"":306,""8"":262,""9"":124}","2","14","6","6","[]","[]",""
"15","9","ar_to_en","compatibility","true","369.1903750000056","30","66","4000","{""2"":47,""3"":565,""4"":565,""5"":565,""6"":565,""7"":565,""8"":564,""9"":564}","3","7","24","24","[]","[]",""
"15","9","ar_to_en","approved-only","true","745.2099589999998","32","64","2272","{""2"":15,""3"":182,""4"":392,""5"":398,""6"":408,""7"":456,""8"":220,""9"":201}","5","10","24","24","[]","[]",""
"15","11","en_to_ar","compatibility","true","15.15395800000988","60","85","2000","{""2"":200,""3"":200,""4"":200,""5"":200,""6"":200,""7"":200,""8"":200,""9"":200,""10"":200,""11"":200}","1","0","6","6","[]","[]",""
"15","11","en_to_ar","approved-only","true","8.404833000007784","60","85","2000","{""2"":80,""3"":280,""4"":281,""5"":281,""6"":281,""7"":281,""8"":280,""9"":154,""10"":49,""11"":33}","1","0","6","6","[]","[]",""
"15","11","ar_to_en","compatibility","true","107.27783400000772","45","99","6000","{""2"":47,""3"":629,""4"":666,""5"":666,""6"":666,""7"":666,""8"":665,""9"":665,""10"":665,""11"":665}","1","0","24","24","[]","[]",""
"15","11","ar_to_en","approved-only","true","2395.959041999973","44","88","2426","{""2"":15,""3"":182,""4"":392,""5"":398,""6"":408,""7"":456,""8"":220,""9"":201,""10"":75,""11"":79}","34","28","24","24","[]","[]",""
"15","13","en_to_ar","compatibility","true","56.69254200000432","78","119","2000","{""2"":172,""3"":172,""4"":173,""5"":173,""6"":173,""7"":173,""8"":173,""9"":173,""10"":173,""11"":172,""12"":171,""13"":102}","1","0","6","6","[]","[]",""
"15","13","en_to_ar","approved-only","true","384.7039170000062","78","119","2000","{""2"":80,""3"":272,""4"":273,""5"":273,""6"":273,""7"":273,""8"":272,""9"":167,""10"":51,""11"":34,""12"":25,""13"":7}","1","0","6","6","[]","[]",""
"15","13","ar_to_en","compatibility","true","308.18204200000037","64","133","6000","{""2"":47,""3"":599,""4"":600,""5"":600,""6"":600,""7"":600,""8"":600,""9"":600,""10"":600,""11"":599,""12"":363,""13"":192}","2","3","24","24","[]","[]",""
"15","13","ar_to_en","approved-only","false","4512.808708000026","0","0","2477","{""2"":15,""3"":182,""4"":392,""5"":398,""6"":408,""7"":456,""8"":220,""9"":201,""10"":75,""11"":79,""12"":18,""13"":33}","123","43","24","24","[]","[]","solver_deadline_observed_root_cause_unestablished"
"16","7","en_to_ar","approved-only","true","3.683791999996174","25","37","2000","{""2"":76,""3"":385,""4"":385,""5"":385,""6"":385,""7"":384}","1","0","6","6","[]","[]",""
"16","7","en_to_ar","compatibility","true","3.2265000000188593","25","37","2000","{""2"":204,""3"":360,""4"":359,""5"":359,""6"":359,""7"":359}","1","0","6","6","[]","[]",""
"16","7","ar_to_en","approved-only","true","4.557208000012906","22","41","1851","{""2"":15,""3"":182,""4"":392,""5"":398,""6"":408,""7"":456}","1","0","24","24","[]","[]",""
"16","7","ar_to_en","compatibility","true","6.024333999986993","22","41","2000","{""2"":47,""3"":391,""4"":391,""5"":391,""6"":390,""7"":390}","1","0","24","24","[]","[]",""
"16","9","en_to_ar","approved-only","true","6.185042000026442","44","60","2000","{""2"":80,""3"":307,""4"":307,""5"":307,""6"":307,""7"":306,""8"":262,""9"":124}","1","0","6","6","[]","[]",""
"16","9","en_to_ar","compatibility","true","7.061290999990888","44","60","2000","{""2"":217,""3"":255,""4"":255,""5"":255,""6"":255,""7"":255,""8"":254,""9"":254}","1","0","6","6","[]","[]",""
"16","9","ar_to_en","approved-only","false","3992.0822920000064","0","0","2272","{""2"":15,""3"":182,""4"":392,""5"":398,""6"":408,""7"":456,""8"":220,""9"":201}","24","70","24","24","[]","[]","solver_deadline_observed_root_cause_unestablished"
"16","9","ar_to_en","compatibility","true","367.2229170000064","32","64","4000","{""2"":47,""3"":565,""4"":565,""5"":565,""6"":565,""7"":565,""8"":564,""9"":564}","3","5","24","24","[]","[]",""
"16","11","en_to_ar","approved-only","false","1803.9844580000208","0","0","2000","{""2"":80,""3"":280,""4"":281,""5"":281,""6"":281,""7"":281,""8"":280,""9"":154,""10"":49,""11"":33}","2","67","6","6","[]","[]","solver_deadline_observed_root_cause_unestablished"
"16","11","en_to_ar","compatibility","true","14.115292000002228","60","86","2000","{""2"":200,""3"":200,""4"":200,""5"":200,""6"":200,""7"":200,""8"":200,""9"":200,""10"":200,""11"":200}","1","0","6","6","[]","[]",""
"16","11","ar_to_en","approved-only","true","4008.1736249999667","44","88","2426","{""2"":15,""3"":182,""4"":392,""5"":398,""6"":408,""7"":456,""8"":220,""9"":201,""10"":75,""11"":79}","48","46","24","24","[]","[]",""
"16","11","ar_to_en","compatibility","true","276.84479200001806","46","101","6000","{""2"":47,""3"":629,""4"":666,""5"":666,""6"":666,""7"":666,""8"":665,""9"":665,""10"":665,""11"":665}","2","14","24","24","[]","[]",""
"16","13","en_to_ar","approved-only","true","80.17179200000828","81","119","2000","{""2"":80,""3"":272,""4"":273,""5"":273,""6"":273,""7"":273,""8"":272,""9"":167,""10"":51,""11"":34,""12"":25,""13"":7}","1","0","6","6","[]","[]",""
